frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
33,163.0,134.0,116.0,90.0,109.0,151.0,145.0,187.0,124.0,122.0
34,161.0,139.0,120.0,90.0,108.0,150.0,139.0,186.0,124.0,121.0
35,167.0,134.0,116.0,88.0,107.0,151.0,148.0,190.0,124.0,124.0
36,161.0,129.0,115.0,86.0,108.0,152.0,137.0,186.0,123.0,125.0
37,168.0,134.0,114.0,87.0,107.0,148.0,140.0,187.0,122.0,126.0
38,165.0,129.0,115.0,88.0,111.0,151.0,135.0,187.0,127.0,123.0
39,159.0,130.0,113.0,87.0,109.0,153.0,138.0,183.0,125.0,120.0
40,165.0,126.0,117.0,84.0,109.0,150.0,137.0,189.0,122.0,121.0
41,159.0,127.0,115.0,84.0,108.0,147.0,133.0,188.0,122.0,125.0
42,163.0,130.0,112.0,85.0,105.0,147.0,139.0,186.0,121.0,124.0
43,160.0,128.0,112.0,89.0,107.0,148.0,139.0,182.0,123.0,125.0
44,166.0,132.0,117.0,88.0,104.0,152.0,137.0,182.0,120.0,125.0
45,162.0,129.0,113.0,89.0,107.0,150.0,138.0,183.0,125.0,122.0
46,161.0,126.0,118.0,87.0,106.0,150.0,137.0,183.0,126.0,127.0
47,161.0,126.0,115.0,89.0,110.0,145.0,139.0,187.0,125.0,124.0
48,164.0,128.0,114.0,89.0,108.0,148.0,142.0,184.0,125.0,123.0
49,162.0,131.0,113.0,91.0,109.0,146.0,140.0,182.0,125.0,126.0
50,159.0,134.0,114.0,92.0,108.0,147.0,143.0,183.0,125.0,122.0
51,160.0,129.0,115.0,91.0,106.0,147.0,143.0,184.0,125.0,121.0
52,163.0,131.0,114.0,88.0,106.0,146.0,141.0,179.0,125.0,125.0
53,164.0,129.0,114.0,90.0,105.0,148.0,142.0,179.0,125.0,120.0
54,160.0,128.0,117.0,92.0,107.0,148.0,142.0,180.0,119.0,123.0
55,160.0,131.0,116.0,88.0,107.0,147.0,136.0,183.0,123.0,124.0
56,163.0,130.0,118.0,87.0,107.0,145.0,146.0,177.0,121.0,122.0
57,161.0,130.0,119.0,90.0,109.0,149.0,140.0,184.0,127.0,123.0
58,166.0,126.0,114.0,87.0,107.0,149.0,142.0,180.0,126.0,123.0
59,168.0,130.0,119.0,93.0,108.0,148.0,148.0,184.0,124.0,123.0
60,168.0,133.0,119.0,88.0,109.0,148.0,145.0,182.0,125.0,120.0
61,162.0,134.0,114.0,88.0,109.0,151.0,146.0,180.0,125.0,127.0
62,164.0,131.0,116.0,88.0,108.0,153.0,146.0,182.0,127.0,123.0
63,162.0,132.0,115.0,85.0,110.0,153.0,137.0,181.0,123.0,122.0
64,164.0,129.0,120.0,85.0,107.0,151.0,139.0,183.0,125.0,121.0
65,159.0,130.0,117.0,89.0,108.0,149.0,148.0,182.0,123.0,122.0
66,165.0,131.0,118.0,88.0,110.0,150.0,145.0,183.0,124.0,125.0
67,162.0,126.0,118.0,88.0,105.0,152.0,140.0,183.0,122.0,121.0
68,163.0,131.0,114.0,87.0,109.0,150.0,139.0,180.0,126.0,122.0
69,161.0,131.0,116.0,84.0,104.0,153.0,141.0,186.0,128.0,118.0
70,162.0,131.0,115.0,88.0,105.0,154.0,140.0,183.0,127.0,120.0
71,162.0,134.0,117.0,86.0,107.0,155.0,139.0,186.0,125.0,121.0
72,162.0,133.0,118.0,90.0,109.0,153.0,143.0,181.0,124.0,124.0
73,160.0,135.0,115.0,88.0,108.0,152.0,144.0,186.0,125.0,122.0
74,159.0,131.0,116.0,87.0,110.0,154.0,140.0,184.0,125.0,122.0
75,162.0,132.0,114.0,92.0,103.0,152.0,141.0,185.0,125.0,118.0
76,166.0,132.0,116.0,92.0,110.0,152.0,142.0,186.0,127.0,124.0
77,164.0,133.0,114.0,90.0,106.0,152.0,144.0,185.0,126.0,122.0
78,165.0,130.0,112.0,89.0,110.0,153.0,146.0,188.0,127.0,121.0
79,163.0,133.0,115.0,93.0,109.0,153.0,145.0,189.0,128.0,122.0
80,163.0,131.0,121.0,92.0,109.0,154.0,142.0,185.0,126.0,121.0
