frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,4905.113313641832,4312.236372110128,4915.939111921161,4907.834097469862,4577.955940224161,4809.2778158628935,4937.970524893499,5313.3304872538065,5073.478692543416,5157.2292192391615
1,4853.1668796904305,4293.924469349633,4858.936740160723,4896.2536488740625,4546.816493658895,4608.115262985713,4866.276672255026,5171.7484858980715,4990.949015297472,5053.3336495588665
2,4783.370835380581,4211.625356311288,4880.063501361274,4913.064115374953,4562.223835616442,4548.481560628821,4851.813664596273,5148.342266902764,4988.618832680408,4997.724587334356
3,4783.020880771848,4190.130543296804,4828.185517518723,4888.864885554172,4519.077434620176,4550.870462926119,4791.523960647413,5243.141828199681,4937.364483214507,5091.077399380803
4,4777.664105964926,4267.988676002224,4772.869335661431,4823.162357520152,4447.907654715003,4532.978003992015,4817.740973548021,5210.230106469735,5003.470116510278,5030.307964817654
5,4713.681368781818,4279.639925747539,4799.003724952192,4758.24642791085,4569.32176836862,4557.878597592884,4721.699916943522,5151.414150719127,4955.452547225668,4981.599636153882
6,4684.979151139843,4247.6664148351665,4864.332093054436,4758.020557591059,4534.369252817407,4586.200823572672,4726.826293995862,5133.726577927577,4905.882332576526,4971.067918496668
7,4750.78633275826,4237.375371955633,4850.034630120837,4769.613846735796,4594.746302298907,4549.579913812224,4810.241890462788,5195.959341028913,4933.693162563937,4960.054244131872
8,4788.938631188525,4169.798424776396,4800.726732237228,4720.8857367696255,4610.599102441869,4598.864396654721,4789.88906971239,5204.079975520195,4978.40203609478,5037.114930856555
9,4795.840695766328,4207.873007919898,4924.8532919254685,4799.481026390491,4564.751124520022,4595.033408567266,4748.0475374064845,5121.584314144417,4945.319685393257,5092.988484084744
10,4812.063068837699,4245.336776920267,4750.318628578945,4813.449833552015,4526.475370284519,4526.439366154136,4706.898472475968,5102.319717696864,4860.747195097039,5129.054202401374
11,4765.5987654321,4277.357036511876,4795.2611272757495,4799.8577476417195,4542.874530886536,4646.057003547958,4702.060349014711,5154.1366976072095,4920.88959048106,4960.359322800228
12,4744.41221741222,4260.005344471974,4774.419123931628,4713.466388477584,4513.947486338795,4567.520947947523,4720.634941044027,5141.279396677317,4974.2272008154905,5049.096543667394
13,4794.268618001417,4242.301301151947,4765.274627982377,4771.290957647947,4650.669377254955,4680.952194938476,4851.660393200484,5117.573042283988,4939.212309887873,4989.729755513159
14,4793.582199556811,4227.632623626374,4714.795957762744,4657.390531086523,4483.79073770051,4605.33624817324,4682.477139739873,5182.169461444308,4990.506228123508,4992.686660685791
15,4759.134053724105,4234.205972464781,4703.858241214319,4763.554253693328,4528.627641880652,4626.569208471745,4690.973875646781,5142.454455324354,4975.559598540745,4995.417153963161
16,4797.974568138197,4205.558123910359,4796.414449843185,4872.174749120852,4530.120613768206,4601.720478278199,4726.361665742283,5217.477346866635,4917.741968047383,5059.40284888104
17,4760.457188086304,4212.094077315327,4797.043999211073,4772.091638471564,4561.007300959434,4487.08846020616,4721.234017076218,5125.477874984619,4973.695298506238,5021.027643430803
18,4671.3286743515855,4107.506814427314,4689.245071527534,4726.4774943310695,4455.923978893883,4549.9951297405205,4785.662068965517,5080.268291144566,5022.931723188587,4985.602563235876
19,4702.693443804033,4091.8250106482665,4777.250750701209,4724.64075649681,4502.384613398601,4483.429220140828,4654.6512938629385,5154.422560433024,4898.232874670906,4982.082863735188
20,4765.685244510889,4081.6358084921667,4824.441863354034,4794.845711699476,4538.596531403466,4469.486224230597,4646.623218981942,5133.150863722192,5000.72067126985,4998.207588304882
21,4670.171945748058,4173.678950766818,4743.438170268935,4777.271550768957,4505.498822691079,4493.620740288665,4640.8009502555615,5129.6075218603,4943.399403114836,5029.282468593316
22,4681.409726516438,4216.389567147617,4813.791073600474,4796.219018773696,4533.798034842617,4547.205712580671,4637.828803628803,5205.220912906178,4976.082663942798,4978.435897435895
23,4772.916482781286,4221.492768971108,4771.28968486984,4724.410075525899,4499.639932251968,4507.867185628744,4690.464706777657,5167.403099544732,4982.325750465181,5017.582326007327
24,4704.419035116505,4200.428808864264,4770.848363998175,4768.517362838436,4522.587927116649,4507.049452678482,4570.992453752282,5155.765279879721,4981.11248185188,5050.461904761905
25,4697.951219512193,4182.803235209485,4760.937880082838,4702.629993988718,4650.17528187577,4566.911518316221,4715.492662855162,5121.890140314528,4934.204093973443,4942.54458579739
26,4634.849934161295,4118.62037943297,4738.985888781743,4691.110434199574,4539.967577531988,4451.104957168347,4605.252943354313,5147.710800131288,4991.1002792151885,4979.0600597112025
27,4610.688472021804,4080.32046783626,4795.458130880608,4660.70072319909,4386.342708406715,4424.157097783365,4641.324099130357,5173.613110318322,4871.206439223693,4911.4495126683
28,4715.557508880727,4169.9556539999685,4684.859027901912,4719.890494008432,4461.898754418446,4472.419345437043,4584.083844375189,5147.821551291068,4866.717928498467,5039.908128854775
29,4556.956418791393,3998.7986004387312,4588.094380247734,4664.102607709752,4477.117107689366,4421.789699368084,4617.154284668817,5036.60637699705,4852.9333074565875,4855.336724691566
30,4735.010494717048,4061.7031170116243,4711.281859429138,4646.945823446589,4441.3122076497275,4495.758605021918,4688.1241164350395,5109.28137086903,4957.206093461722,4923.701697241835
31,4692.073031654785,4171.290194229125,4827.064543804656,4724.756973403764,4538.796244950878,4399.5171117311,4672.024848161007,5149.615394557462,4915.973271654646,4964.383198462794
32,4768.3675849198335,4109.260426218374,4724.794962174743,4711.884892503011,4408.918558171477,4526.937442567891,4601.444169202889,5215.035028415696,4909.468142711521,4923.235859671233
33,4698.381129619491,4140.156403586043,4844.088096023759,4661.5191043083905,4447.474664475485,4411.642619115519,4787.094709199708,5088.38816376105,4928.282579163169,4900.095583347418
34,4691.732256171232,4092.27733013589,4688.446733909703,4662.058163265308,4523.711583708569,4427.55306496612,4776.271698553082,5088.502445155791,4993.801626899833,5047.754805795063
35,4674.242008158017,4188.853148668582,4840.071341362807,4713.469720137153,4523.859129994293,4427.334645690084,4674.806193693694,5172.474357405139,5005.087768885678,4940.507221458047
36,4703.896582880199,4188.792253204261,4861.120384071826,4934.719426419746,4431.495096247563,4542.664862070411,4706.612111516119,5167.383311108781,4999.802924179956,4957.232451324391
37,4628.894336636389,4159.817178649686,4803.31953694894,4762.976402527209,4438.557076375582,4556.779109754916,4731.39219269103,5085.1881262051975,4958.259308388602,4929.615819486775
38,4840.192387482803,4157.197890582527,4723.630526228284,4736.5253283085185,4415.72597041486,4704.426861856631,4867.715082977062,4978.9653568937465,4930.6766792543785,5014.298152355881
39,4749.728370980174,4021.384687592912,4672.317305427503,4733.329989870068,4385.490334431437,4551.257137119283,4737.889464189069,4952.66499942946,4749.184791029558,4865.712379972563
40,4613.147230653889,4065.177875780966,4605.519018725121,4583.188252356784,4308.529298244292,4441.58124618042,4705.2261776306805,4813.139927666645,4710.444174696531,4740.139279588337
41,4626.533156526686,3939.23916236464,4470.850476190481,4536.938965433892,4223.254269603669,4305.514366415355,4623.593200392283,4790.747532073157,4684.458736912358,4680.255145310894
42,4392.77258928111,3882.1662236987795,4516.936847103512,4456.06709885579,4216.885740342645,4318.097128341782,4471.303415549006,4714.240876204181,4570.806312956069,4446.420042596623
43,4420.115489913544,3929.638400248343,4474.90335436169,4376.5982959851935,4217.7706199743625,4255.249975782233,4492.30670656501,4729.22624104434,4658.376082628172,4595.906284141725
44,4266.529450493355,3796.4082095190133,4381.8070072421215,4328.50657773051,4186.06596111766,4087.3685286461077,4365.741451693342,4706.80400973852,4524.797741908154,4490.153651186793
