frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,6153.201057956045,7152.936703296698,7283.5602741582625,6000.634919093856,5211.48253570644,6416.437255995537,6159.163860887384,5857.811242169795,6204.757271285031,7263.968817204295
1,6077.686877348999,7010.576593406593,7237.090128428055,6007.23629886737,4984.232608567756,6494.370819010204,6011.630476190476,5826.726026494864,6053.78144279962,7205.530950463151
2,6041.0157421289405,7061.250661474718,7313.824689718851,5884.524812030075,4987.188735854375,6410.0766759776525,6241.757158790853,5857.763323490479,6076.307340887179,7205.0964156262635
3,6030.698163523783,7028.384175824176,7277.936794197449,5921.971688976955,5258.6051952742055,6508.280260707637,6190.818329882677,5869.262639141874,6221.3399836546305,7163.0070159725365
4,6076.110846055977,7080.1021365638735,7228.35659175153,5894.2443293916585,4974.222036313302,6559.784105829829,6039.5859790088,5919.750455373403,6189.312004230567,7237.80803553154
5,6200.292034900085,7086.412760221654,7313.301798297791,5848.397887256004,5188.395256715405,6514.002918564271,6172.136799683387,5860.015791615791,6376.072345160537,7256.985044972476
6,6034.492362768498,7007.723171806167,7231.617427016252,5861.740331281813,5135.947320645231,6490.720929237614,6190.772894312169,5763.571703047448,6241.557309357311,7086.679829507317
7,6164.7604377729,7063.318264543384,7239.850744002426,6001.368640776702,5115.8596109645005,6584.742474916391,6250.218207711674,5930.168324437975,6222.868730520735,7161.288025238289
8,6092.497135873324,6999.96968060443,7308.76113235845,6038.032168284793,5092.8175104361,6560.210543592439,6275.945645272601,5908.020425286282,6196.131847325618,7220.177088853561
9,6136.828668998838,7199.477026431719,7341.97515686931,5973.998218852765,5257.949786100304,6486.338268119747,6212.200198938997,6008.8805374439835,6371.759416195855,7145.360392765557
10,6019.628684139723,7108.844209728093,7231.281242662873,5988.534228382159,5062.944132560668,6535.908486878834,6142.955783956066,5930.982198505277,6191.817160807259,7049.312133343905
11,6199.988713221654,7112.769560439563,7317.623176199188,6116.084948442825,5210.512542502554,6543.311517312279,6204.793390804596,5938.33425925926,6224.4822474377725,7159.970930310192
12,6263.921014983811,7157.638898678415,7246.121969940454,5958.550032362458,5171.2204091409585,6563.1555011485325,6152.72081207169,5912.583185659758,6237.918081991214,7214.692789968649
13,6189.872378340828,7115.524086954152,7434.349096362952,6151.764957264961,5230.137631757905,6616.198140096618,6225.25752805495,5930.887703988825,6328.324938994636,7212.233363567248
14,6153.213275656635,7137.150298666231,7406.356147204577,5991.826964015818,5175.92678745892,6502.754738015603,6277.711315280467,5901.1242130361425,6302.444295767666,7282.35382500838
