frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,1.1431320770957434,1.1644876854131627,1.1614892005238737,1.1323551270010228,1.1136815376851896,1.14729922782916,1.1487659593079078,1.1437759586052865,1.1483781369523385,1.1722267824514199
1,1.1413616388296781,1.1612533402479193,1.1605155026587335,1.1325903250760332,1.1088564402592678,1.1491420868684596,1.1452510351550005,1.1431383147960603,1.1448488021492416,1.1710304585949227
2,1.1405476472269633,1.1624010548648798,1.1623049152441693,1.1298681758521416,1.1088745242640954,1.1471807965266985,1.1509710805570341,1.1438978924448155,1.1453630259176286,1.171102807791962
3,1.140205542486979,1.161651850944682,1.1615464086106044,1.1307182854791313,1.1148406126393693,1.1494859013475298,1.1498013590123315,1.144190728362923,1.148888948230173,1.1701447072974114
4,1.1413145791052834,1.162776206517383,1.160379450610982,1.1300390561158558,1.108563383276357,1.1506953955155155,1.146086305795912,1.1454566555285195,1.1481191601539544,1.1718466942492447
5,1.144174883138412,1.1629515171726255,1.1622376203550204,1.1290542896820006,1.1131972811880424,1.1494745891725806,1.1491935342504889,1.1439040494654027,1.1527392688960332,1.1721803531124844
6,1.1404317165125077,1.1612607294687975,1.1606005244814501,1.1294829007736975,1.1122009729805633,1.1491448198847678,1.1496523331659285,1.1416204712440812,1.149447656084907,1.1681196541535612
7,1.1434690790106008,1.16252808045236,1.16062507271228,1.1324139530010422,1.111719220726293,1.1512298672915935,1.1510156816076091,1.1457071055394608,1.1489374431306982,1.1701378863141743
8,1.1417359870299921,1.1610334538125286,1.162122479690719,1.1333387513512385,1.1112839475603735,1.150706086414077,1.1517575817911272,1.1451790999073734,1.1483071693763818,1.1715104978347166
9,1.142819845306767,1.1657067222827637,1.1628911780436075,1.1319172021834667,1.1148014259686518,1.1490564928734999,1.1502246038735626,1.1476716477259943,1.1526237955937162,1.169800751802483
10,1.1399975941704807,1.1635359308387425,1.1604322957936597,1.1321788638006514,1.110530620227765,1.1500672685470081,1.1484509706753994,1.1455476141833454,1.148049986785745,1.167229134891108
11,1.1442109242715786,1.1637238046307061,1.1623473096674328,1.1349638441061543,1.1138039672234183,1.1503602232748158,1.1499831916737726,1.145782372551257,1.1488731537631367,1.1699432064268085
12,1.145631494640155,1.164539636271979,1.160548797693899,1.1313144825963133,1.1128598586395846,1.1506503362428262,1.1487536636619928,1.1451721807785835,1.1492523715653942,1.1711385271399797
13,1.1438785755594054,1.1635223754399187,1.1648800583234438,1.1356625233189945,1.1141112452950432,1.1518256291648177,1.1503766343328565,1.1455897961783057,1.151340873463884,1.1710915747371184
14,1.1429229678732402,1.1639747180825997,1.164016159830974,1.1320404141157072,1.1127998484852313,1.1491257056182576,1.151511799212937,1.1446937118928642,1.1505625464101652,1.1726063280628816
15,1.146787434339889,1.166384933559556,1.1630840684305317,1.1319637466005588,1.1111702628207394,1.149812285901536,1.1513244041299717,1.1418047612763889,1.1470688363527541,1.1707271643009547
16,1.143374097664451,1.164437520828657,1.162659499428624,1.133085102535712,1.1142811610157342,1.1504583438809524,1.151981282549027,1.1471150816633444,1.149095139676496,1.1717746435272889
17,1.1457215680686932,1.1643007145362296,1.1630623685639414,1.1318998612205509,1.1117101436294232,1.148936387144544,1.1526572229114667,1.1435905746113435,1.1498135010465065,1.1709726340775524
18,1.144656021877539,1.1640520882942516,1.1642241156368942,1.1334577215707935,1.1118741575232192,1.1499803452360717,1.1520622206097424,1.1464065898109248,1.150302987059865,1.1733397167352628
19,1.1430971891870094,1.1646171965192396,1.161216475114971,1.1313177897345588,1.1132622342233571,1.1480596990003242,1.1528420057484756,1.1470622994666242,1.1500736611031093,1.17457324660447
20,1.1412440249084959,1.1646799214849137,1.160653884354483,1.1304557065046024,1.1133779590728965,1.1489507173255769,1.1509518389106415,1.1454285823117818,1.1483747117108922,1.170353679093993
21,1.1427324492275228,1.1646065152911385,1.160080973311668,1.1296453106057822,1.110446515150627,1.1485801672460105,1.1522477412273084,1.144649379705974,1.15221483635584,1.171759007926392
22,1.1462105826930415,1.1644546513570553,1.162399544441418,1.1342201738844606,1.1106761485182683,1.1533961368846875,1.1535765884548652,1.1471617241283703,1.1506806814115624,1.1733810303732366
23,1.1448113536447195,1.1669729868488405,1.162055018912933,1.1347253496271514,1.111476343055048,1.1503389703748172,1.1521586412706593,1.1456943606281385,1.1482278082261328,1.1718926264898497
24,1.1472487356627847,1.1652604620831881,1.1628701286835026,1.134992158974384,1.114534671874154,1.1500285243462767,1.1500772333834108,1.146143209926097,1.1494160923236185,1.1702327686941179
25,1.145619133656583,1.1655598279973278,1.1640268604062993,1.1329732284706968,1.1137658187733492,1.150404296872883,1.1523176922716987,1.1470251879412963,1.1499986048671909,1.1745439593242342
26,1.1455359498022828,1.1653013625673596,1.1656266040086845,1.134563399197633,1.1181848871607893,1.1512334452000894,1.150471937748921,1.1483543748482845,1.150627106400483,1.1722416451322555
27,1.1437345962655199,1.1650390888813373,1.1623229253718714,1.133164250530842,1.1152237777001996,1.1513254920294596,1.1519422567752824,1.1482328550235232,1.1491799176694941,1.1726294560261044
28,1.1433496774211256,1.1629636509099766,1.1602785147495145,1.1360929058202907,1.112086664285994,1.150750664903269,1.1503198886304258,1.1467664650344853,1.145999803147413,1.1698976230067515
29,1.1464905714369702,1.1644770588314257,1.1644973817365483,1.1355560903379136,1.1120037035511878,1.1502655829664024,1.151646680396364,1.146704491772024,1.1445752482589846,1.1708788334170437
30,1.1484330749701062,1.1650639404501997,1.1649568097545546,1.131433680052827,1.1106349823559145,1.148488921034436,1.1488198655426003,1.1438333710331903,1.1451863149651043,1.170357049396215
31,1.147264200477013,1.1656016515343057,1.1656587945391121,1.137327904560035,1.1176305254910353,1.1522786568547414,1.1524998202542596,1.1468317462915136,1.14825251154437,1.1743938065550874
32,1.1470960811462338,1.1670198788254214,1.1664648281650174,1.1360574121039102,1.1139363599515157,1.1497071668997962,1.1529587479748948,1.1457804401985705,1.147460962166713,1.1723435972181204
33,1.145614955649986,1.167846459403103,1.1638725236476366,1.1320637334593853,1.1108732803629358,1.1487525189981305,1.1533326553371535,1.1464019945443953,1.1490800915160138,1.171893850849394
34,1.1481481631535002,1.166041721631278,1.1691759400545256,1.1369781481761456,1.1153691994846944,1.1512286277172807,1.15380959946497,1.1473748078293462,1.1458173077552087,1.1746250841459327
35,1.143898938893631,1.1670452506836193,1.167891437463247,1.1353340476069873,1.1176804269623435,1.1550031990482856,1.1535559610542379,1.1480052820280306,1.149154741697238,1.1736194191635352
36,1.1469419375229375,1.1670915549950112,1.1614140028544473,1.1316011166407838,1.1131531993500074,1.1521925133242563,1.1534308718102446,1.1464048212594316,1.149842669557224,1.1712680103613717
37,1.1422863498264302,1.1620336360243455,1.1571091761674726,1.1225188670963882,1.1107210661058706,1.1470520415171255,1.1489756948630863,1.14535696209358,1.1474177894058672,1.1666762138527138
38,1.1381999659836943,1.1583501929108508,1.154307033881162,1.1250161877201115,1.1086200290187693,1.1445536934309204,1.1449026967735447,1.1419873692166211,1.1445791118528332,1.1649325792709733
39,1.1409213454304667,1.1556990434645424,1.1513874692024961,1.1240511817917576,1.1077202425181751,1.1432531016786045,1.1429446593178676,1.1413873661928837,1.1408181288339652,1.163232195594354
40,1.1406434386055608,1.1551835262539916,1.1506803054265673,1.1225998688535652,1.1055127276991306,1.1414885110412822,1.1446443964631503,1.1399539193141446,1.1429298875356007,1.1618723739337056
41,1.1403726262443137,1.1553764341543344,1.1484587201342356,1.1253266490937437,1.1022433174026012,1.1471398701788027,1.1440239299949975,1.141493842022435,1.1406210848463831,1.1633366081881984
42,1.1396744831494467,1.154110735368635,1.1478875442837482,1.1236132807087729,1.1072225472248733,1.1446821346614864,1.1447663716075478,1.1436381530366697,1.1449588951350258,1.1604056036231334
43,1.1394025635367446,1.1540767558811071,1.1463290816156797,1.1253763795359895,1.1038349875207063,1.1419535629856783,1.1441992316981846,1.1375582498187997,1.140604664509984,1.1629127852811312
44,1.1421901605809899,1.1551640341458984,1.148047589178374,1.125413199945534,1.104776426021155,1.1445491891301198,1.1449959528735378,1.1419385433147486,1.1420561066711605,1.162379410857448
45,1.1403836414450002,1.156975924311174,1.1483588297661922,1.124019917466656,1.1032451771306269,1.145980883269035,1.147674006288382,1.1415883830888172,1.1418722300961248,1.1630514672319203
46,1.1395090328249666,1.1564407862588317,1.1495212590824155,1.1252071462148452,1.106823386300649,1.14427894442152,1.1446077894843802,1.1420476651774678,1.1446683418251111,1.1655432737527163
47,1.1388534292354264,1.1552332327725567,1.1522186338473284,1.1226632157236065,1.1048662617227454,1.1437615185573036,1.1457598309387464,1.1368191606053646,1.1405156633016635,1.164126468212071
48,1.141334675359621,1.1559993403075868,1.1496555171921115,1.1260901410811464,1.107853482981161,1.1436129377633262,1.1474819520004458,1.1428343179239189,1.1451377592182719,1.1655591098070532
49,1.1393430946572458,1.153429925846136,1.153860474393988,1.127763767842577,1.1081248948776972,1.1451581519705993,1.1471034781615443,1.1436111923914032,1.1440230170475347,1.162187874732103
50,1.1403579375233304,1.1581244436538187,1.1518966871330267,1.124555194602455,1.1066993435893222,1.146924002128088,1.1476380903522212,1.141938368078294,1.1432929969700885,1.1670233115984203
51,1.140180246464942,1.1591734871420567,1.14920702974535,1.1258324759834766,1.1088602201296467,1.1472299439432676,1.1478022551786173,1.1412614615038579,1.1442523765841477,1.1654670868467591
52,1.1390340782200281,1.1561329734453394,1.151151015054312,1.1246849596685857,1.1050037348543196,1.1430787617581613,1.1463516522111787,1.13990542617174,1.1452727138368624,1.1642649466224995
53,1.1402790814635073,1.1586714528266946,1.1539423414654875,1.1270164992039704,1.1013186762190634,1.1454524233133032,1.1470748408699727,1.144492989799595,1.1435850861842967,1.1666826220414632
54,1.1460892338567712,1.1616197725876443,1.1556423158928344,1.1276600823109104,1.1057290106866373,1.1493588907670997,1.151574505819596,1.146429357101658,1.1463505689881894,1.1688766664660641
55,1.1468420189395543,1.1643090478344371,1.1574128454395525,1.1298447772438107,1.1087202843725936,1.1486361717718476,1.1535832542327287,1.147280848649023,1.149032766294567,1.1685947192939594
56,1.1481475119724398,1.1654618253880267,1.157996856279713,1.1297140919380513,1.1057280163486192,1.1511603534521733,1.1509435900783473,1.1473485507970222,1.1441823281321082,1.170893291565063
57,1.147924402551826,1.1646490426808882,1.1599410292038035,1.1287481247585562,1.1066160662468278,1.1542711482605297,1.1531157990214707,1.1455867578227397,1.144504538870276,1.1728780413224191
58,1.1480193165420811,1.1666629984638726,1.1622141316761014,1.131205924498214,1.111736354083791,1.1529587468136615,1.1569705329556979,1.1476926637046023,1.1506957083268392,1.176273723631721
59,1.1486786022731736,1.1643123315509076,1.164781097583754,1.1308233586164742,1.1145075055761273,1.1538578783652018,1.1557976761092545,1.147091970052247,1.1504036962613815,1.1733422924110273
60,1.1496600575060112,1.1649495734646107,1.1635991707424314,1.1336064124475167,1.1138946763548894,1.1516788623085512,1.1563209906995042,1.1502568176001147,1.1499482139307988,1.1754898466522445
61,1.1501112637272244,1.164775280158305,1.1643344906314501,1.130148993337272,1.1171184712255895,1.1533758318931704,1.15541160083187,1.1480232746959984,1.1508506022186034,1.1741346723555481
62,1.149923155510502,1.1682066232087964,1.1664069273138296,1.1337380576218876,1.114004924576193,1.1508969569177256,1.1553447453117118,1.151601078063285,1.1508885959271165,1.1743315368515936
63,1.1499306327311292,1.1645186471362858,1.1654474311803023,1.1311623916296139,1.114900401227145,1.1534315618571733,1.156005147300274,1.149431323397597,1.1471643125653919,1.1739135164428967
64,1.1498615774775864,1.1660898780006694,1.1648939247426866,1.1354994209477736,1.1133100872640402,1.1520793178145254,1.1572563662899285,1.1508480706138682,1.1485303289243374,1.1745963292131392
65,1.1490703435873495,1.1656848797869066,1.16700057760684,1.1321445861988384,1.112125533575408,1.1532188261978484,1.1566893291608822,1.150092292682116,1.151205247183658,1.1767668869141172
66,1.1502300534188727,1.165451652164634,1.1676031118641348,1.1340994006124816,1.1158233931376087,1.1534213207268718,1.1549810069933117,1.1509021936783543,1.1498992460248387,1.174693645623707
67,1.14909277335294,1.1650385852558476,1.1670975382534758,1.136970071984727,1.111660433078263,1.1515463349952364,1.1542856050028425,1.1472149850907734,1.1482766889798788,1.1695707621778861
68,1.15273082369325,1.1659857642244442,1.167278299840045,1.1369176385551933,1.115714135697041,1.1565144118163446,1.1555869205143818,1.1500547663751743,1.1450215726792397,1.1713753677926433
69,1.148850307266318,1.1668304474606548,1.1673530302156834,1.1349846079459593,1.1123628153040774,1.1541913391085943,1.156169605976592,1.1494624910088949,1.1499685091678613,1.1774881601065048
70,1.1505876383046174,1.1673830719601401,1.1694731807067769,1.1362627903235587,1.1156484959158723,1.155308142213708,1.1552817983155008,1.150955577647135,1.1484531953596433,1.175643947079363
71,1.1530625862792085,1.1648073721429166,1.1679167878301087,1.1340634395529352,1.1115745811613533,1.152009935964861,1.1534610006905246,1.1478003233802392,1.145831262772382,1.1757898829536548
72,1.1510310372554131,1.166673426719805,1.167672170618209,1.1380013790543735,1.1129899004989028,1.155151852307839,1.1550891297697594,1.1505743192012994,1.1490989106347775,1.173502372240374
73,1.151165555603726,1.1696818572090264,1.1689609737055655,1.1356203138597751,1.1157665024674435,1.1541520233766034,1.1574809660687835,1.1505706983988602,1.1496276094735831,1.172262733792603
74,1.1497396454004905,1.164647934774805,1.166993703996284,1.1346774877832664,1.115045846727432,1.1554696426765954,1.1563816755234053,1.1507954121659378,1.1459581047315917,1.1769525567771493
75,1.1502525154881529,1.1699659474908273,1.1674354844617196,1.133944162338735,1.115246465750717,1.1522667296256661,1.1551033127467134,1.1504683216541618,1.1448670941086085,1.1735150167397115
76,1.1531458521693234,1.1688245114320228,1.1712302414011595,1.1369822256503368,1.1168336829414203,1.1527979149603085,1.1574534668757184,1.1535899718171412,1.153799419236889,1.1749305329854354
