frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,49142.87313432836,50639.09,52386.020689655175,51338.01666666667,51054.30487804878,49977.0,47560.865497076025,46600.44512195122,48021.95081967213,49440.735483870965
1,49071.57777777778,50486.12,52323.639455782315,51313.98319327731,50771.441860465115,50039.227642276426,47399.497142857144,46533.68862275449,47847.57851239669,49335.63461538462
2,49022.99275362319,50541.57575757576,52376.074829931975,51196.04761904762,50793.944444444445,49962.475,47585.81547619047,46565.54037267081,47877.22131147541,49314.846153846156
3,49043.96323529412,50506.91,52329.61486486487,51225.2868852459,51049.07142857143,50046.03333333333,47517.66857142857,46574.11728395062,48006.44262295082,49262.506493506495
4,49073.166666666664,50576.03,52298.69798657718,51220.967741935485,50792.8202247191,50089.87394957983,47382.17415730337,46617.444444444445,47975.34426229508,49355.62745098039
5,49205.64705882353,50574.27272727273,52391.02040816326,51165.74380165289,51023.376470588235,50093.33606557377,47542.1387283237,46581.7037037037,48120.88617886179,49404.5641025641
6,49005.5,50463.58,52260.221476510065,51132.12195121951,50910.48192771084,50010.307692307695,47558.47337278107,46460.87804878049,48005.72727272727,49239.27564102564
7,49134.022388059704,50522.382352941175,52312.83108108108,51324.15,50907.97647058823,50126.02564102564,47638.09356725146,46629.40740740741,48004.63025210084,49252.3717948718
8,49077.32592592593,50469.0099009901,52390.486666666664,51321.433333333334,50856.98765432099,50090.04201680672,47631.01714285714,46602.72392638037,47975.17647058824,49317.75816993464
9,49105.84782608696,50646.58,52414.85906040268,51259.966386554624,51058.33720930233,50002.31092436975,47564.94827586207,46699.70121951219,48119.898305084746,49226.21290322581
10,49017.71532846715,50578.46078431373,52305.00662251656,51294.82644628099,50868.75,50089.1,47523.32369942196,46680.41139240506,48014.294117647056,49202.92452830189
11,49192.49253731343,50556.48,52391.503311258275,51432.554621848736,50995.49411764706,50060.8813559322,47574.7183908046,46672.575,48035.125,49291.52229299363
12,49276.05263157895,50658.64,52379.57718120806,51334.73333333333,50991.058139534885,50128.64406779661,47514.53107344633,46640.65625,48032.35,49371.72727272727
13,49211.37404580152,50629.59405940594,52523.78666666667,51497.8547008547,51063.81176470588,50193.80869565217,47623.028901734106,46667.861445783135,48143.36666666667,49366.462025316454
14,49205.868613138686,50663.069306930694,52562.61486486487,51370.561983471074,51061.864197530864,50108.61538461538,47711.52272727273,46684.68098159509,48161.754237288136,49472.891719745225
15,49375.25563909775,50785.22772277228,52511.15540540541,51379.63247863248,50971.282352941176,50099.775,47668.517441860466,46529.635802469136,47975.454545454544,49373.20253164557
16,49259.31578947369,50716.24,52558.76510067114,51440.025862068964,51136.95294117647,50185.43103448276,47707.92,46799.81366459627,48108.80991735537,49416.05063291139
17,49370.10687022901,50720.71844660194,52553.14189189189,51383.78333333333,51029.05952380953,50099.808333333334,47776.8612716763,46603.15243902439,48148.28333333333,49414.2
18,49274.933333333334,50668.343434343435,52563.331034482755,51395.80991735537,50993.46913580247,50095.808333333334,47724.294797687864,46692.16564417178,48093.65,49443.86624203822
19,49107.63043478261,50588.67,52297.86274509804,51235.638655462186,50965.19277108434,49901.04132231405,47660.63583815029,46654.198757763974,48049.2868852459,49430.36538461538
20,49111.96268656717,50684.606060606064,52378.350993377484,51269.544,51053.29069767442,50087.9406779661,47641.35057471264,46678.6875,48057.811475409835,49360.79113924051
21,49240.748148148145,50733.71717171717,52401.98039215686,51250.125,50956.651685393255,50081.46956521739,47714.55029585799,46724.27607361963,48236.1652892562,49439.86624203822
22,49365.92307692308,50717.10891089109,52507.62162162162,51482.19327731092,50977.22619047619,50302.120689655174,47804.52071005917,46793.917721518985,48178.36666666667,49498.65625
23,49333.59848484849,50850.56435643564,52519.20134228188,51508.63636363636,51024.55172413793,50143.371900826445,47739.84795321638,46706.157232704405,48046.9,49386.63057324841
24,49428.67424242424,50783.9801980198,52541.5816993464,51529.42608695652,51169.55421686747,50157.025,47651.13559322034,46779.044025157236,48121.1652892562,49368.076433121016
25,49378.568181818184,50795.44117647059,52606.46103896104,51440.59829059829,51120.12195121951,50141.391304347824,47737.228070175435,46795.33544303798,48156.634146341465,49551.373417721516
26,49378.59848484849,50789.52,52657.62091503268,51517.96666666667,51334.61538461538,50221.51724137931,47668.42372881356,46844.354430379746,48163.35294117647,49487.55279503106
