track_id,frame,area,time_s,dff
1,0,87.0,0,-0.08033826638477795
1,1,87.0,5,-0.08033826638477795
1,2,87.0,10,-0.08033826638477795
1,3,90.0,15,-0.048625792811839263
1,4,91.0,20,-0.03805496828752637
1,5,87.0,25,-0.08033826638477795
1,6,90.0,30,-0.048625792811839263
1,7,87.0,35,-0.08033826638477795
1,8,87.0,40,-0.08033826638477795
1,9,87.0,45,-0.08033826638477795
1,10,90.0,50,-0.048625792811839263
1,11,89.0,55,-0.05919661733615216
1,12,86.0,60,-0.09090909090909086
1,13,87.0,65,-0.08033826638477795
1,14,87.0,70,-0.08033826638477795
1,15,88.0,75,-0.06976744186046506
1,16,90.0,80,-0.048625792811839263
1,17,88.0,85,-0.06976744186046506
1,18,90.0,90,-0.048625792811839263
1,19,88.0,95,-0.06976744186046506
1,20,91.0,100,-0.03805496828752637
1,21,93.0,105,-0.016913319238900576
1,22,89.0,110,-0.05919661733615216
1,23,91.0,115,-0.03805496828752637
1,24,98.0,120,0.03594080338266391
1,25,94.0,125,-0.006342494714587678
1,26,93.0,130,-0.016913319238900576
1,27,97.0,135,0.025369978858351013
1,28,94.0,140,-0.006342494714587678
1,29,94.0,145,-0.006342494714587678
1,30,95.0,150,0.004228329809725219
1,31,95.0,155,0.004228329809725219
1,32,94.0,160,-0.006342494714587678
1,33,94.0,165,-0.006342494714587678
1,34,96.0,170,0.014799154334038117
1,35,95.0,175,0.004228329809725219
1,36,96.0,180,0.014799154334038117
1,37,97.0,185,0.025369978858351013
1,38,85.0,190,-0.10147991543340375
1,39,83.0,195,-0.12262156448202954
1,40,83.0,200,-0.12262156448202954
1,41,84.0,205,-0.11205073995771665
1,42,87.0,210,-0.08033826638477795
1,43,86.0,215,-0.09090909090909086
1,44,86.0,220,-0.09090909090909086
1,45,84.0,225,-0.11205073995771665
1,46,84.0,230,-0.11205073995771665
1,47,85.0,235,-0.10147991543340375
1,48,84.0,240,-0.11205073995771665
1,49,84.0,245,-0.11205073995771665
1,50,84.0,250,-0.11205073995771665
1,51,83.0,255,-0.12262156448202954
1,52,79.0,260,-0.16490486257928114
1,53,81.0,265,-0.14376321353065533
1,54,81.0,270,-0.14376321353065533
1,55,82.0,275,-0.13319238900634245
1,56,83.0,280,-0.12262156448202954
1,57,89.0,285,-0.05919661733615216
1,58,88.0,290,-0.06976744186046506
1,59,88.0,295,-0.06976744186046506
1,60,94.0,300,-0.006342494714587678
1,61,92.0,305,-0.02748414376321347
1,62,90.0,310,-0.048625792811839263
1,63,95.0,315,0.004228329809725219
1,64,93.0,320,-0.016913319238900576
1,65,95.0,325,0.004228329809725219
1,66,94.0,330,-0.006342494714587678
1,67,93.0,335,-0.016913319238900576
1,68,95.0,340,0.004228329809725219
1,69,94.0,345,-0.006342494714587678
1,70,95.0,350,0.004228329809725219
1,71,97.0,355,0.025369978858351013
1,72,94.0,360,-0.006342494714587678
1,73,95.0,365,0.004228329809725219
1,74,96.0,370,0.014799154334038117
1,75,93.0,375,-0.016913319238900576
1,76,95.0,380,0.004228329809725219
1,77,96.0,385,0.014799154334038117
1,78,95.0,390,0.004228329809725219
1,79,96.0,395,0.014799154334038117
1,80,95.0,400,0.004228329809725219
2,0,75.0,0,-0.007936507936507861
2,1,77.0,5,0.018518518518518594
2,2,77.0,10,0.018518518518518594
2,3,76.0,15,0.005291005291005366
2,4,75.0,20,-0.007936507936507861
2,5,76.0,25,0.005291005291005366
2,6,76.0,30,0.005291005291005366
2,7,77.0,35,0.018518518518518594
2,8,76.0,40,0.005291005291005366
2,9,76.0,45,0.005291005291005366
2,10,77.0,50,0.018518518518518594
2,11,75.0,55,-0.007936507936507861
2,12,74.0,60,-0.02116402116402109
2,13,76.0,65,0.005291005291005366
2,14,75.0,70,-0.007936507936507861
2,15,75.0,75,-0.007936507936507861
2,16,76.0,80,0.005291005291005366
2,17,74.0,85,-0.02116402116402109
2,18,72.0,90,-0.04761904761904755
2,19,75.0,95,-0.007936507936507861
2,20,75.0,100,-0.007936507936507861
2,21,75.0,105,-0.007936507936507861
2,22,76.0,110,0.005291005291005366
2,23,77.0,115,0.018518518518518594
2,24,74.0,120,-0.02116402116402109
2,25,75.0,125,-0.007936507936507861
2,26,75.0,130,-0.007936507936507861
2,27,80.0,135,0.05820105820105828
2,28,75.0,140,-0.007936507936507861
2,29,74.0,145,-0.02116402116402109
2,30,77.0,150,0.018518518518518594
2,31,77.0,155,0.018518518518518594
2,32,74.0,160,-0.02116402116402109
2,33,74.0,165,-0.02116402116402109
2,34,75.0,170,-0.007936507936507861
2,35,74.0,175,-0.02116402116402109
2,36,72.0,180,-0.04761904761904755
2,37,76.0,185,0.005291005291005366
2,38,70.0,190,-0.074074074074074
2,39,69.0,195,-0.08730158730158723
2,40,67.0,200,-0.1137566137566137
2,41,67.0,205,-0.1137566137566137
2,42,66.0,210,-0.12698412698412692
2,43,67.0,215,-0.1137566137566137
2,44,69.0,220,-0.08730158730158723
2,45,69.0,225,-0.08730158730158723
2,46,68.0,230,-0.10052910052910047
2,47,68.0,235,-0.10052910052910047
2,48,69.0,240,-0.08730158730158723
2,49,66.0,245,-0.12698412698412692
2,50,65.0,250,-0.14021164021164015
2,51,66.0,255,-0.12698412698412692
2,52,66.0,260,-0.12698412698412692
2,53,65.0,265,-0.14021164021164015
2,54,64.0,270,-0.15343915343915338
2,55,66.0,275,-0.12698412698412692
2,56,65.0,280,-0.14021164021164015
2,57,71.0,285,-0.060846560846560774
2,58,69.0,290,-0.08730158730158723
2,59,74.0,295,-0.02116402116402109
2,60,73.0,300,-0.03439153439153432
2,61,75.0,305,-0.007936507936507861
2,62,75.0,310,-0.007936507936507861
2,63,76.0,315,0.005291005291005366
2,64,76.0,320,0.005291005291005366
2,65,76.0,325,0.005291005291005366
2,66,73.0,330,-0.03439153439153432
2,67,73.0,335,-0.03439153439153432
2,68,74.0,340,-0.02116402116402109
2,69,72.0,345,-0.04761904761904755
2,70,75.0,350,-0.007936507936507861
2,71,73.0,355,-0.03439153439153432
2,72,72.0,360,-0.04761904761904755
2,73,74.0,365,-0.02116402116402109
2,74,73.0,370,-0.03439153439153432
2,75,74.0,375,-0.02116402116402109
2,76,74.0,380,-0.02116402116402109
2,77,71.0,385,-0.060846560846560774
2,78,74.0,390,-0.02116402116402109
2,79,76.0,395,0.005291005291005366
2,80,73.0,400,-0.03439153439153432
3,0,90.0,0,0.03567318757192168
3,1,89.0,5,0.02416570771001144
3,2,89.0,10,0.02416570771001144
3,3,91.0,15,0.047180667433831924
3,4,90.0,20,0.03567318757192168
3,5,90.0,25,0.03567318757192168
3,6,90.0,30,0.03567318757192168
3,7,90.0,35,0.03567318757192168
3,8,91.0,40,0.047180667433831924
3,9,92.0,45,0.05868814729574216
3,10,90.0,50,0.03567318757192168
3,11,91.0,55,0.047180667433831924
3,12,90.0,60,0.03567318757192168
3,13,90.0,65,0.03567318757192168
3,14,90.0,70,0.03567318757192168
3,15,89.0,75,0.02416570771001144
3,16,89.0,80,0.02416570771001144
3,17,90.0,85,0.03567318757192168
3,18,89.0,90,0.02416570771001144
3,19,89.0,95,0.02416570771001144
