track_id,frame,area
1,0,128.0
1,1,126.0
1,2,127.0
1,3,127.0
1,4,130.0
1,5,132.0
1,6,128.0
1,7,131.0
1,8,128.0
1,9,129.0
1,10,129.0
1,11,133.0
1,12,130.0
1,13,130.0
1,14,129.0
1,15,129.0
1,16,133.0
1,17,133.0
1,18,130.0
1,19,132.0
1,20,132.0
1,21,128.0
1,22,130.0
1,23,130.0
1,24,130.0
1,25,130.0
1,26,130.0
1,27,130.0
1,28,130.0
1,29,131.0
1,30,132.0
1,31,135.0
1,32,132.0
1,33,134.0
1,34,133.0
1,35,132.0
1,36,132.0
1,37,136.0
1,38,129.0
1,39,132.0
1,40,128.0
1,41,133.0
1,42,132.0
1,43,136.0
1,44,134.0
1,45,131.0
1,46,133.0
1,47,132.0
1,48,128.0
1,49,132.0
1,50,129.0
1,51,131.0
1,52,131.0
1,53,136.0
1,54,133.0
1,55,133.0
1,56,134.0
1,57,134.0
1,58,132.0
1,59,133.0
1,60,131.0
1,61,129.0
1,62,132.0
1,63,132.0
1,64,133.0
1,65,133.0
1,66,130.0
1,67,131.0
1,68,132.0
1,69,130.0
1,70,131.0
1,71,133.0
1,72,133.0
1,73,133.0
1,74,132.0
1,75,132.0
1,76,133.0
1,77,133.0
1,78,133.0
1,79,134.0
1,80,132.0
2,0,131.0
2,1,137.0
2,2,140.0
2,3,140.0
2,4,139.0
2,5,139.0
2,6,134.0
2,7,140.0
2,8,128.0
2,9,137.0
2,10,126.0
2,11,133.0
2,12,140.0
2,13,143.0
2,14,133.0
2,15,132.0
2,16,130.0
2,17,135.0
2,18,136.0
2,19,135.0
2,20,129.0
2,21,133.0
2,22,131.0
2,23,132.0
2,24,129.0
2,25,131.0
2,26,133.0
2,27,133.0
2,28,136.0
2,29,136.0
2,30,136.0
2,31,138.0
2,32,134.0
2,33,135.0
2,34,140.0
2,35,137.0
2,36,138.0
2,37,141.0
2,38,139.0
2,39,129.0
2,40,135.0
2,41,133.0
2,42,129.0
2,43,125.0
2,44,132.0
2,45,132.0
2,46,136.0
2,47,136.0
2,48,136.0
2,49,135.0
2,50,134.0
2,51,132.0
2,52,132.0
2,53,132.0
2,54,131.0
2,55,137.0
2,56,135.0
2,57,132.0
2,58,137.0
2,59,137.0
2,60,140.0
2,61,142.0
2,62,138.0
2,63,140.0
2,64,141.0
2,65,141.0
2,66,141.0
2,67,142.0
2,68,140.0
2,69,135.0
2,70,136.0
2,71,137.0
2,72,134.0
2,73,136.0
2,74,135.0
2,75,135.0
2,76,137.0
2,77,137.0
2,78,136.0
2,79,135.0
2,80,132.0
3,0,94.0
3,1,94.0
3,2,93.0
3,3,94.0
3,4,98.0
3,5,96.0
3,6,93.0
3,7,93.0
3,8,96.0
3,9,97.0
3,10,98.0
3,11,97.0
3,12,92.0
3,13,93.0
3,14,90.0
3,15,93.0
3,16,93.0
3,17,93.0
3,18,92.0
3,19,93.0
3,20,96.0
3,21,94.0
3,22,94.0
3,23,96.0
3,24,93.0
3,25,95.0
3,26,93.0
3,27,92.0
3,28,92.0
3,29,97.0
3,30,94.0
3,31,98.0
3,32,99.0
3,33,97.0
3,34,94.0
3,35,96.0
3,36,98.0
3,37,94.0
3,38,97.0
3,39,98.0
3,40,92.0
3,41,94.0
3,42,92.0
3,43,92.0
3,44,90.0
3,45,90.0
3,46,91.0
3,47,92.0
3,48,92.0
3,49,93.0
3,50,92.0
3,51,92.0
3,52,94.0
3,53,95.0
3,54,93.0
3,55,91.0
3,56,95.0
3,57,92.0
3,58,94.0
3,59,94.0
3,60,92.0
3,61,92.0
3,62,93.0
3,63,90.0
3,64,96.0
3,65,92.0
3,66,94.0
3,67,96.0
3,68,93.0
3,69,96.0
3,70,95.0
3,71,94.0
3,72,92.0
3,73,91.0
3,74,94.0
3,75,95.0
3,76,94.0
3,77,92.0
3,78,94.0
3,79,97.0
3,80,93.0
4,0,95.0
4,1,99.0
4,2,95.0
4,3,97.0
4,4,98.0
4,5,97.0
4,6,97.0
4,7,98.0
4,8,97.0
4,9,96.0
4,10,97.0
4,11,97.0
4,12,95.0
4,13,98.0
4,14,97.0
4,15,95.0
4,16,96.0
4,17,95.0
4,18,98.0
4,19,98.0
4,20,97.0
4,21,100.0
4,22,101.0
4,23,102.0
4,24,99.0
4,25,101.0
4,26,100.0
4,27,100.0
4,28,99.0
4,29,98.0
4,30,98.0
4,31,99.0
4,32,94.0
4,33,95.0
4,34,99.0
4,35,97.0
4,36,99.0
4,37,97.0
4,38,97.0
4,39,99.0
4,40,100.0
4,41,99.0
4,42,99.0
4,43,100.0
4,44,100.0
4,45,99.0
4,46,98.0
4,47,98.0
4,48,100.0
4,49,102.0
4,50,103.0
4,51,98.0
4,52,102.0
4,53,99.0
4,54,100.0
4,55,99.0
4,56,101.0
4,57,98.0
4,58,99.0
4,59,98.0
4,60,97.0
4,61,98.0
4,62,96.0
4,63,98.0
4,64,97.0
4,65,97.0
4,66,98.0
4,67,99.0
4,68,100.0
4,69,98.0
4,70,95.0
4,71,97.0
4,72,98.0
4,73,98.0
4,74,99.0
4,75,98.0
4,76,100.0
4,77,98.0
4,78,101.0
4,79,101.0
4,80,102.0
5,0,86.0
5,1,87.0
5,2,82.0
5,3,85.0
5,4,85.0
5,5,84.0
5,6,84.0
5,7,82.0
5,8,84.0
5,9,87.0
5,10,82.0
5,11,84.0
5,12,85.0
5,13,86.0
5,14,86.0
5,15,87.0
5,16,81.0
5,17,82.0
5,18,80.0
5,19,79.0
5,20,83.0
5,21,80.0
5,22,83.0
5,23,81.0
5,24,81.0
5,25,86.0
5,26,81.0
5,27,84.0
5,28,84.0
5,29,86.0
5,30,87.0
5,31,86.0
5,32,87.0
5,33,85.0
5,34,86.0
5,35,84.0
5,36,84.0
5,37,84.0
5,38,83.0
5,39,85.0
5,40,83.0
5,41,85.0
5,42,86.0
5,43,82.0
5,44,86.0
5,45,85.0
5,46,82.0
5,47,85.0
5,48,85.0
5,49,86.0
5,50,85.0
5,51,84.0
5,52,81.0
5,53,83.0
5,54,84.0
5,55,85.0
5,56,88.0
5,57,84.0
5,58,81.0
5,59,85.0
5,60,85.0
5,61,83.0
5,62,83.0
5,63,83.0
5,64,89.0
5,65,84.0
5,66,85.0
5,67,85.0
5,68,83.0
5,69,87.0
5,70,87.0
5,71,86.0
5,72,81.0
5,73,86.0
5,74,84.0
5,75,85.0
5,76,83.0
5,77,82.0
5,78,82.0
5,79,85.0
5,80,85.0
6,0,100.0
6,1,100.0
6,2,99.0
6,3,104.0
6,4,100.0
6,5,100.0
6,6,99.0
6,7,100.0
6,8,97.0
6,9,99.0
6,10,97.0
6,11,98.0
6,12,100.0
6,13,98.0
6,14,96.0
6,15,99.0
6,16,97.0
6,17,101.0
6,18,97.0
6,19,100.0
6,20,103.0
6,21,103.0
6,22,105.0
6,23,104.0
6,24,102.0
6,25,103.0
6,26,104.0
6,27,102.0
6,28,103.0
6,29,105.0
6,30,104.0
6,31,103.0
6,32,101.0
6,33,100.0
6,34,102.0
6,35,100.0
6,36,100.0
6,37,100.0
6,38,100.0
6,39,98.0
6,40,100.0
6,41,100.0
6,42,101.0
6,43,104.0
6,44,104.0
6,45,105.0
6,46,103.0
6,47,105.0
6,48,104.0
6,49,104.0
6,50,107.0
6,51,104.0
6,52,104.0
6,53,105.0
6,54,106.0
6,55,103.0
6,56,107.0
6,57,105.0
6,58,103.0
6,59,108.0
6,60,107.0
6,61,104.0
6,62,105.0
6,63,104.0
6,64,100.0
6,65,100.0
6,66,101.0
6,67,101.0
6,68,98.0
6,69,99.0
6,70,101.0
6,71,100.0
6,72,103.0
6,73,101.0
6,74,101.0
6,75,102.0
6,76,103.0
6,77,102.0
6,78,101.0
6,79,104.0
6,80,101.0
7,0,102.0
7,1,98.0
7,2,103.0
7,3,102.0
7,4,104.0
7,5,99.0
7,6,103.0
7,7,102.0
7,8,101.0
7,9,98.0
7,10,98.0
7,11,104.0
7,12,100.0
7,13,99.0
7,14,101.0
7,15,101.0
7,16,100.0
7,17,100.0
7,18,100.0
7,19,101.0
7,20,101.0
7,21,99.0
7,22,102.0
7,23,102.0
7,24,102.0
7,25,102.0
7,26,102.0
7,27,98.0
7,28,96.0
7,29,103.0
7,30,99.0
7,31,100.0
7,32,102.0
7,33,103.0
7,34,100.0
7,35,99.0
7,36,102.0
7,37,101.0
7,38,100.0
7,39,100.0
7,40,100.0
7,41,101.0
7,42,98.0
7,43,99.0
7,44,98.0
7,45,99.0
7,46,100.0
7,47,99.0
7,48,99.0
7,49,99.0
7,50,101.0
7,51,101.0
7,52,102.0
7,53,102.0
7,54,103.0
7,55,103.0
7,56,101.0
7,57,104.0
7,58,101.0
7,59,102.0
7,60,101.0
7,61,101.0
7,62,103.0
7,63,103.0
7,64,104.0
7,65,102.0
7,66,101.0
7,67,100.0
7,68,102.0
7,69,102.0
7,70,101.0
7,71,101.0
7,72,102.0
7,73,99.0
7,74,97.0
7,75,97.0
7,76,99.0
7,77,98.0
7,78,98.0
7,79,100.0
7,80,100.0
8,0,120.0
8,1,115.0
8,2,121.0
8,3,122.0
8,4,122.0
8,5,120.0
8,6,125.0
8,7,123.0
8,8,123.0
8,9,120.0
8,10,125.0
8,11,121.0
8,12,120.0
8,13,120.0
8,14,117.0
8,15,117.0
8,16,116.0
8,17,115.0
8,18,115.0
8,19,116.0
8,20,116.0
8,21,114.0
8,22,119.0
8,23,114.0
8,24,117.0
8,25,116.0
8,26,118.0
8,27,120.0
8,28,119.0
8,29,122.0
8,30,121.0
8,31,121.0
8,32,123.0
8,33,121.0
8,34,124.0
8,35,123.0
8,36,121.0
8,37,120.0
8,38,125.0
8,39,123.0
8,40,124.0
8,41,121.0
8,42,120.0
8,43,122.0
8,44,118.0
8,45,119.0
8,46,119.0
8,47,119.0
8,48,119.0
8,49,120.0
8,50,118.0
8,51,121.0
8,52,120.0
8,53,120.0
8,54,116.0
8,55,115.0
8,56,118.0
8,57,118.0
8,58,119.0
8,59,118.0
8,60,116.0
