track_id,frame,area,time_s,dff
1,0,128.0,0,-0.028094153378891335
1,1,126.0,5,-0.04328018223234616
1,2,127.0,10,-0.035687167805618744
1,3,127.0,15,-0.035687167805618744
1,4,130.0,20,-0.012908124525436514
1,5,132.0,25,0.00227790432801831
1,6,128.0,30,-0.028094153378891335
1,7,131.0,35,-0.005315110098709101
1,8,128.0,40,-0.028094153378891335
1,9,129.0,45,-0.020501138952163926
1,10,129.0,50,-0.020501138952163926
1,11,133.0,55,0.009870918754745722
1,12,130.0,60,-0.012908124525436514
1,13,130.0,65,-0.012908124525436514
1,14,129.0,70,-0.020501138952163926
1,15,129.0,75,-0.020501138952163926
1,16,133.0,80,0.009870918754745722
1,17,133.0,85,0.009870918754745722
1,18,130.0,90,-0.012908124525436514
1,19,132.0,95,0.00227790432801831
1,20,132.0,100,0.00227790432801831
1,21,128.0,105,-0.028094153378891335
1,22,130.0,110,-0.012908124525436514
1,23,130.0,115,-0.012908124525436514
1,24,130.0,120,-0.012908124525436514
1,25,130.0,125,-0.012908124525436514
1,26,130.0,130,-0.012908124525436514
1,27,130.0,135,-0.012908124525436514
1,28,130.0,140,-0.012908124525436514
1,29,131.0,145,-0.005315110098709101
1,30,132.0,150,0.00227790432801831
1,31,135.0,155,0.025056947608200545
1,32,132.0,160,0.00227790432801831
1,33,134.0,165,0.017463933181473133
1,34,133.0,170,0.009870918754745722
1,35,132.0,175,0.00227790432801831
1,36,132.0,180,0.00227790432801831
1,37,136.0,185,0.032649962034927954
1,38,129.0,190,-0.020501138952163926
1,39,132.0,195,0.00227790432801831
1,40,128.0,200,-0.028094153378891335
1,41,133.0,205,0.009870918754745722
1,42,132.0,210,0.00227790432801831
1,43,136.0,215,0.032649962034927954
1,44,134.0,220,0.017463933181473133
1,45,131.0,225,-0.005315110098709101
1,46,133.0,230,0.009870918754745722
1,47,132.0,235,0.00227790432801831
1,48,128.0,240,-0.028094153378891335
1,49,132.0,245,0.00227790432801831
1,50,129.0,250,-0.020501138952163926
1,51,131.0,255,-0.005315110098709101
1,52,131.0,260,-0.005315110098709101
1,53,136.0,265,0.032649962034927954
1,54,133.0,270,0.009870918754745722
1,55,133.0,275,0.009870918754745722
1,56,134.0,280,0.017463933181473133
1,57,134.0,285,0.017463933181473133
1,58,132.0,290,0.00227790432801831
1,59,133.0,295,0.009870918754745722
1,60,131.0,300,-0.005315110098709101
1,61,129.0,305,-0.020501138952163926
1,62,132.0,310,0.00227790432801831
1,63,132.0,315,0.00227790432801831
1,64,133.0,320,0.009870918754745722
1,65,133.0,325,0.009870918754745722
1,66,130.0,330,-0.012908124525436514
1,67,131.0,335,-0.005315110098709101
1,68,132.0,340,0.00227790432801831
1,69,130.0,345,-0.012908124525436514
1,70,131.0,350,-0.005315110098709101
1,71,133.0,355,0.009870918754745722
1,72,133.0,360,0.009870918754745722
1,73,133.0,365,0.009870918754745722
1,74,132.0,370,0.00227790432801831
1,75,132.0,375,0.00227790432801831
1,76,133.0,380,0.009870918754745722
1,77,133.0,385,0.009870918754745722
1,78,133.0,390,0.009870918754745722
1,79,134.0,395,0.017463933181473133
1,80,132.0,400,0.00227790432801831
2,0,131.0,0,-0.03106508875739637
2,1,137.0,5,0.013313609467455707
2,2,140.0,10,0.03550295857988174
2,3,140.0,15,0.03550295857988174
2,4,139.0,20,0.028106508875739733
2,5,139.0,25,0.028106508875739733
2,6,134.0,30,-0.008875739644970331
2,7,140.0,35,0.03550295857988174
2,8,128.0,40,-0.0532544378698224
2,9,137.0,45,0.013313609467455707
2,10,126.0,50,-0.06804733727810643
2,11,133.0,55,-0.016272189349112343
2,12,140.0,60,0.03550295857988174
2,13,143.0,65,0.05769230769230778
2,14,133.0,70,-0.016272189349112343
2,15,132.0,75,-0.023668639053254354
2,16,130.0,80,-0.03846153846153838
2,17,135.0,85,-0.0014792899408283184
2,18,136.0,90,0.005917159763313694
2,19,135.0,95,-0.0014792899408283184
2,20,129.0,100,-0.045857988165680395
2,21,133.0,105,-0.016272189349112343
2,22,131.0,110,-0.03106508875739637
2,23,132.0,115,-0.023668639053254354
2,24,129.0,120,-0.045857988165680395
2,25,131.0,125,-0.03106508875739637
2,26,133.0,130,-0.016272189349112343
2,27,133.0,135,-0.016272189349112343
2,28,136.0,140,0.005917159763313694
2,29,136.0,145,0.005917159763313694
2,30,136.0,150,0.005917159763313694
2,31,138.0,155,0.020710059171597718
2,32,134.0,160,-0.008875739644970331
2,33,135.0,165,-0.0014792899408283184
2,34,140.0,170,0.03550295857988174
2,35,137.0,175,0.013313609467455707
2,36,138.0,180,0.020710059171597718
2,37,141.0,185,0.042899408284023756
2,38,139.0,190,0.028106508875739733
2,39,129.0,195,-0.045857988165680395
2,40,135.0,200,-0.0014792899408283184
2,41,133.0,205,-0.016272189349112343
2,42,129.0,210,-0.045857988165680395
2,43,125.0,215,-0.07544378698224845
2,44,132.0,220,-0.023668639053254354
2,45,132.0,225,-0.023668639053254354
2,46,136.0,230,0.005917159763313694
2,47,136.0,235,0.005917159763313694
2,48,136.0,240,0.005917159763313694
2,49,135.0,245,-0.0014792899408283184
2,50,134.0,250,-0.008875739644970331
2,51,132.0,255,-0.023668639053254354
2,52,132.0,260,-0.023668639053254354
2,53,132.0,265,-0.023668639053254354
2,54,131.0,270,-0.03106508875739637
2,55,137.0,275,0.013313609467455707
2,56,135.0,280,-0.0014792899408283184
2,57,132.0,285,-0.023668639053254354
2,58,137.0,290,0.013313609467455707
2,59,137.0,295,0.013313609467455707
2,60,140.0,300,0.03550295857988174
2,61,142.0,305,0.05029585798816577
2,62,138.0,310,0.020710059171597718
2,63,140.0,315,0.03550295857988174
2,64,141.0,320,0.042899408284023756
2,65,141.0,325,0.042899408284023756
2,66,141.0,330,0.042899408284023756
2,67,142.0,335,0.05029585798816577
2,68,140.0,340,0.03550295857988174
2,69,135.0,345,-0.0014792899408283184
2,70,136.0,350,0.005917159763313694
2,71,137.0,355,0.013313609467455707
2,72,134.0,360,-0.008875739644970331
2,73,136.0,365,0.005917159763313694
2,74,135.0,370,-0.0014792899408283184
2,75,135.0,375,-0.0014792899408283184
2,76,137.0,380,0.013313609467455707
2,77,137.0,385,0.013313609467455707
2,78,136.0,390,0.005917159763313694
2,79,135.0,395,-0.0014792899408283184
2,80,132.0,400,-0.023668639053254354
3,0,94.0,0,-0.01156677181913769
3,1,94.0,5,-0.01156677181913769
3,2,93.0,10,-0.022082018927444737
3,3,94.0,15,-0.01156677181913769
3,4,98.0,20,0.03049421661409049
3,5,96.0,25,0.009463722397476402
3,6,93.0,30,-0.022082018927444737
3,7,93.0,35,-0.022082018927444737
3,8,96.0,40,0.009463722397476402
3,9,97.0,45,0.019978969505783446
3,10,98.0,50,0.03049421661409049
3,11,97.0,55,0.019978969505783446
3,12,92.0,60,-0.03259726603575178
3,13,93.0,65,-0.022082018927444737
3,14,90.0,70,-0.053627760252365875
3,15,93.0,75,-0.022082018927444737
3,16,93.0,80,-0.022082018927444737
3,17,93.0,85,-0.022082018927444737
3,18,92.0,90,-0.03259726603575178
3,19,93.0,95,-0.022082018927444737
3,20,96.0,100,0.009463722397476402
3,21,94.0,105,-0.01156677181913769
3,22,94.0,110,-0.01156677181913769
3,23,96.0,115,0.009463722397476402
3,24,93.0,120,-0.022082018927444737
3,25,95.0,125,-0.0010515247108306449
3,26,93.0,130,-0.022082018927444737
3,27,92.0,135,-0.03259726603575178
3,28,92.0,140,-0.03259726603575178
3,29,97.0,145,0.019978969505783446
3,30,94.0,150,-0.01156677181913769
3,31,98.0,155,0.03049421661409049
3,32,99.0,160,0.04100946372239754
3,33,97.0,165,0.019978969505783446
3,34,94.0,170,-0.01156677181913769
3,35,96.0,175,0.009463722397476402
3,36,98.0,180,0.03049421661409049
3,37,94.0,185,-0.01156677181913769
3,38,97.0,190,0.019978969505783446
3,39,98.0,195,0.03049421661409049
3,40,92.0,200,-0.03259726603575178
3,41,94.0,205,-0.01156677181913769
3,42,92.0,210,-0.03259726603575178
3,43,92.0,215,-0.03259726603575178
3,44,90.0,220,-0.053627760252365875
3,45,90.0,225,-0.053627760252365875
3,46,91.0,230,-0.043112513144058826
3,47,92.0,235,-0.03259726603575178
3,48,92.0,240,-0.03259726603575178
3,49,93.0,245,-0.022082018927444737
3,50,92.0,250,-0.03259726603575178
3,51,92.0,255,-0.03259726603575178
3,52,94.0,260,-0.01156677181913769
3,53,95.0,265,-0.0010515247108306449
3,54,93.0,270,-0.022082018927444737
3,55,91.0,275,-0.043112513144058826
3,56,95.0,280,-0.0010515247108306449
3,57,92.0,285,-0.03259726603575178
3,58,94.0,290,-0.01156677181913769
3,59,94.0,295,-0.01156677181913769
3,60,92.0,300,-0.03259726603575178
