frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,3960.2197187990096,4568.692762186114,4123.1093307550545,4873.091649508613,4625.260356922601,4023.4973374083675,4149.531979070482,5575.887547831066,4790.375929008613,4225.3901011980015,4117.167571234735,4478.953475190705,5440.9983449493375,4274.92623721945,5099.903824308974
1,3953.167854715495,4493.592188851813,4244.902617729349,4843.402220517506,4604.689797722873,4178.18757936508,4134.519554750801,5812.126276694518,4745.169131056395,4233.230497234097,4061.3645703611473,4451.522542707771,5421.826092200361,4283.769924221277,5048.005450328161
2,4030.4129969963833,4568.567411450338,4283.452447056188,4856.011650046043,4615.689581257622,4140.639545295282,4246.174255888902,5894.73621254092,4801.900624706683,4224.6567728442715,4100.78979989417,4579.821547275169,5542.634955171248,4312.4228796844145,5064.785930735929
3,3982.417514556575,4522.036219781428,4223.894138942636,4841.594626504484,4676.9708931419445,4202.269662994251,4161.496881649426,5591.22825500233,4634.620279291092,4091.592661290324,4179.648138656765,4447.375494699074,5496.151203952952,4375.813056490835,5061.697841726622
4,3942.1463746703375,4570.8143608382925,4227.436379180541,4816.400153877301,4663.0429116558735,4057.2437850229253,4209.451470782216,5616.843514644352,4655.910923171501,4276.733657675701,4059.138150521885,4581.837942004746,5416.086997411479,4268.814079646843,5132.194796481486
5,3941.540889550637,4544.865682705822,4242.857418005726,4800.832325663927,4631.169463337465,4109.49169895488,4248.325482427175,5813.169021262322,4691.034367688397,4289.44553353525,4088.7623075882657,4572.485037515467,5421.86227592688,4281.856369696277,5106.297213913498
6,3953.2662485462097,4549.3111799615945,4283.963765391363,4887.735346482757,4664.797373222838,4164.928925619832,4236.991047748335,5690.176126151873,4663.308794099561,4185.327299611265,4082.5334163553343,4572.245644267969,5421.4395237062745,4366.8389214686395,5116.953511501812
7,4022.529274004686,4547.620649848817,4282.309679907445,4816.887254901958,4721.078093630444,4109.309629629632,4279.367420927989,5447.370949720669,4738.1419743744955,4252.609450082167,4174.527600613103,4513.372520570087,5451.212563961988,4322.741307769353,5149.053974877759
8,3959.0366289667218,4528.546036265172,4268.3830311999045,4849.726473167946,4617.978002621028,4178.252561983474,4201.777692307693,5649.893184990902,4715.6349680633575,4213.65301275616,4127.014868951614,4540.81764314495,5466.4629033724195,4293.184309836233,5123.814285714281
9,4055.7492952264583,4525.074543885468,4219.938481178444,4806.383930003569,4715.490052611014,4210.383325199873,4332.717079082555,5570.330415231532,4766.010162512503,4325.331091274831,4047.324202849388,4586.67474984892,5454.306405570063,4453.225763053895,5148.991480981691
10,3979.745562262051,4539.344260119444,4187.981849070777,4883.706310032732,4656.724830837073,4147.167622485038,4293.364941314518,5561.269909589853,4734.271020624008,4167.356434423702,4143.0892240761095,4581.020921213454,5425.242663877019,4394.220644798148,5101.019934393138
11,3917.1428703477177,4518.438177358948,4251.426878396938,4880.957326175692,4613.770432975249,4064.979112993511,4324.960677657207,5544.3719273743045,4712.118393234672,4210.296804542024,4141.857596971469,4536.631796709637,5452.869263674111,4238.185394245778,5226.632967955571
12,3970.6308099143935,4492.99715437317,4243.918480877372,4905.315759417888,4630.684737284195,4161.332210845951,4285.989386126457,5608.510955339403,4705.38262300325,4274.510848034301,4178.49321976347,4557.590960920497,5355.100347523894,4274.813633967067,5223.017677876553
13,3964.927409391017,4620.0464952329785,4319.814048220298,4837.046780878696,4686.7446588039165,4155.994748677247,4301.635283264593,5616.125211236562,4666.514413002973,4273.2467161621935,4138.407368613807,4557.348468948829,5375.301089152392,4355.953002816779,5175.340914981323
14,3967.1723438974004,4662.098537469614,4215.565285053926,4851.141662737995,4719.274823498174,4181.8301190476195,4247.983633970827,5849.727067669173,4711.718184988211,4247.014234591814,4176.8186060960725,4672.8424721987685,5414.454847693643,4301.310454265789,5177.124027690927
15,3960.586445257799,4460.811298970206,4269.502214606382,4885.195889257273,4613.834061561607,4218.861671258033,4343.963190073078,5495.095517442649,4720.608497870693,4214.305365613254,4076.409035326087,4490.154920824789,5462.586340206188,4319.69902989153,5121.7460460791335
