track_id,frame,fluorescence
1,0,1.1525804557536152
1,1,1.1523618004907772
1,2,1.1551027828810299
1,3,1.153322498805471
1,4,1.1516109893277466
1,5,1.1513750958405806
1,6,1.1518394837066266
1,7,1.154322054349793
1,8,1.1517701488640466
1,9,1.1555109870607034
1,10,1.152615579237304
1,11,1.1502899067585843
1,12,1.15223418978216
1,13,1.1519656875319815
1,14,1.1521250664958556
1,15,1.1516673124115002
1,16,1.151322013813718
1,17,1.1522600662755478
1,18,1.1536492821063742
1,19,1.1510777449082814
1,20,1.1541443989972684
1,21,1.1519206872661436
1,22,1.1510301863263668
1,23,1.1507265438047591
1,24,1.1564718837738657
1,25,1.1529520858165292
1,26,1.15381559433832
1,27,1.1570051344503192
1,28,1.155715485426499
1,29,1.1498542988790896
1,30,1.1575581890203297
1,31,1.1551616699013514
1,32,1.152986217370131
1,33,1.1535840862242097
1,34,1.155596631546984
1,35,1.1556479872084515
1,36,1.1521887289384258
1,37,1.152147392978256
1,38,1.154295501924545
1,39,1.1536237377097813
1,40,1.1517402547097808
1,41,1.1530502819642299
1,42,1.1529984495715777
1,43,1.1501959682209681
1,44,1.1531215787771094
1,45,1.153192297617681
1,46,1.1521287393610788
1,47,1.1533360390062244
1,48,1.1518608074634493
1,49,1.1524775672702994
1,50,1.1535722203033407
1,51,1.155589230359217
1,52,1.1534932348679818
1,53,1.1589583447180167
1,54,1.1530016040061652
1,55,1.154290764383057
1,56,1.15542968242768
1,57,1.1584375364346948
1,58,1.1556049190511861
1,59,1.1550404571086228
1,60,1.1562332093226648
1,61,1.1533150106407049
1,62,1.1578775394230216
1,63,1.1550052298580735
1,64,1.1518823714242992
1,65,1.1555307381195388
1,66,1.1548598441865479
1,67,1.1522176785376268
1,68,1.155504985772232
1,69,1.1551831697681767
1,70,1.1568857659968632
1,71,1.1533852147460242
1,72,1.1546031315052547
1,73,1.1542477402962237
1,74,1.156142915544627
1,75,1.1546981067898845
1,76,1.153628088916052
1,77,1.152864874911296
1,78,1.1546237619156305
1,79,1.1533022029075308
1,80,1.1553538506462375
2,0,1.1601782310083035
2,1,1.1574230140215844
2,2,1.160042071212026
2,3,1.1582858665015443
2,4,1.1598383748934233
2,5,1.1586245108113247
2,6,1.1587560681430613
2,7,1.1585674024931192
2,8,1.1578272085635748
2,9,1.1578148044754941
2,10,1.1583290004658409
2,11,1.1576252728542733
2,12,1.1566239786875367
2,13,1.1610591171352465
2,14,1.1625331651664117
2,15,1.1554370499080062
2,16,1.160634412148988
2,17,1.1575572133777026
2,18,1.158052517505618
2,19,1.161776026997898
2,20,1.161022241651306
2,21,1.16086190618676
2,22,1.1584308508109598
2,23,1.1588805949611416
2,24,1.1544527734979626
2,25,1.1603657058753007
2,26,1.1555151041232896
2,27,1.161077762387478
2,28,1.1623449568639035
2,29,1.1502049160566763
2,30,1.1579692307802805
2,31,1.1587602737932297
2,32,1.1610062754280015
2,33,1.1576351307966795
2,34,1.1617585913994128
2,35,1.158148299078923
2,36,1.1600626338237197
2,37,1.158603049917993
2,38,1.1616169732877195
2,39,1.1575482959622223
2,40,1.1608410935968072
