frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,92.0,82.0,86.0,82.0,91.0,148.0,76.0,74.0,74.0,138.0
1,91.0,82.0,90.0,87.0,94.0,147.0,73.0,75.0,74.0,144.0
2,93.0,84.0,87.0,86.0,90.0,145.0,72.0,73.0,74.0,143.0
3,93.0,82.0,87.0,80.0,89.0,143.0,74.0,73.0,74.0,146.0
4,93.0,85.0,90.0,80.0,88.0,146.0,74.0,72.0,73.0,146.0
5,92.0,82.0,89.0,82.0,89.0,146.0,77.0,76.0,74.0,142.0
6,91.0,84.0,87.0,84.0,88.0,145.0,71.0,76.0,75.0,142.0
7,93.0,82.0,88.0,82.0,90.0,145.0,72.0,77.0,74.0,149.0
8,92.0,83.0,88.0,80.0,86.0,148.0,71.0,77.0,73.0,140.0
9,91.0,83.0,89.0,83.0,88.0,148.0,71.0,76.0,73.0,144.0
10,88.0,79.0,90.0,80.0,92.0,150.0,70.0,74.0,73.0,148.0
11,95.0,80.0,87.0,79.0,85.0,147.0,70.0,76.0,76.0,144.0
12,93.0,82.0,88.0,83.0,89.0,151.0,72.0,75.0,77.0,142.0
13,95.0,79.0,89.0,80.0,91.0,145.0,70.0,78.0,76.0,141.0
14,94.0,80.0,88.0,80.0,90.0,150.0,71.0,73.0,75.0,141.0
15,92.0,84.0,86.0,81.0,93.0,148.0,68.0,76.0,75.0,145.0
16,93.0,80.0,87.0,80.0,90.0,147.0,71.0,74.0,79.0,138.0
17,93.0,80.0,87.0,83.0,89.0,148.0,71.0,76.0,77.0,148.0
18,93.0,83.0,88.0,81.0,90.0,147.0,70.0,75.0,75.0,144.0
19,92.0,82.0,88.0,80.0,86.0,146.0,71.0,75.0,78.0,144.0
20,96.0,81.0,89.0,80.0,88.0,147.0,73.0,74.0,79.0,141.0
21,91.0,80.0,87.0,81.0,86.0,148.0,75.0,76.0,77.0,137.0
22,92.0,82.0,87.0,85.0,87.0,147.0,74.0,76.0,79.0,137.0
23,90.0,83.0,86.0,83.0,91.0,148.0,73.0,75.0,78.0,140.0
24,90.0,81.0,87.0,80.0,88.0,147.0,76.0,76.0,77.0,142.0
25,89.0,83.0,87.0,81.0,88.0,148.0,74.0,77.0,78.0,142.0
26,93.0,82.0,87.0,80.0,87.0,148.0,73.0,77.0,77.0,140.0
27,92.0,82.0,86.0,82.0,85.0,149.0,74.0,76.0,77.0,143.0
28,91.0,81.0,87.0,85.0,92.0,148.0,76.0,76.0,79.0,137.0
29,90.0,81.0,87.0,84.0,87.0,147.0,76.0,78.0,78.0,120.0
30,91.0,83.0,87.0,84.0,86.0,144.0,77.0,77.0,76.0,109.0
31,92.0,78.0,87.0,81.0,91.0,143.0,75.0,78.0,73.0,115.0
32,91.0,76.0,87.0,86.0,90.0,144.0,76.0,72.0,75.0,116.0
33,91.0,77.0,86.0,85.0,91.0,144.0,75.0,73.0,78.0,116.0
34,91.0,78.0,88.0,85.0,92.0,145.0,75.0,71.0,75.0,130.0
35,90.0,77.0,87.0,87.0,90.0,143.0,74.0,73.0,77.0,119.0
36,90.0,76.0,87.0,84.0,88.0,143.0,76.0,74.0,75.0,120.0
37,91.0,77.0,86.0,89.0,91.0,143.0,77.0,74.0,75.0,125.0
38,91.0,76.0,86.0,84.0,92.0,142.0,75.0,73.0,77.0,118.0
39,88.0,77.0,85.0,78.0,84.0,134.0,73.0,72.0,69.0,112.0
40,80.0,74.0,82.0,74.0,87.0,128.0,69.0,71.0,72.0,103.0
41,76.0,73.0,75.0,74.0,85.0,123.0,67.0,67.0,72.0,96.0
42,72.0,71.0,75.0,72.0,82.0,122.0,64.0,64.0,67.0,97.0
43,75.0,66.0,75.0,71.0,82.0,122.0,65.0,62.0,66.0,95.0
44,74.0,68.0,74.0,71.0,81.0,125.0,67.0,66.0,67.0,89.0
45,73.0,70.0,76.0,72.0,82.0,125.0,65.0,65.0,67.0,94.0
46,71.0,69.0,74.0,70.0,84.0,126.0,67.0,62.0,68.0,92.0
47,71.0,69.0,75.0,69.0,80.0,124.0,64.0,65.0,67.0,99.0
48,74.0,69.0,74.0,70.0,80.0,121.0,65.0,65.0,69.0,98.0
49,75.0,70.0,76.0,73.0,80.0,120.0,65.0,65.0,67.0,96.0
50,68.0,69.0,81.0,69.0,84.0,119.0,62.0,66.0,65.0,97.0
