,0
0,0.006426579664669747
1,0.0073950498667930105
2,0.6353865335351582
3,4.137555447384902
4,5.1331218646719385
5,5.681600470026699
6,6.879134042700514
7,9.894080912265078
8,10.073743110374629
9,10.880409424078367
10,10.880409424078367
11,11.258811674061333
12,11.762417126713055
13,12.1044751391908
14,12.988678079942966
15,13.884430446720605
16,13.884430446720605
17,13.891171458296377
18,14.167012295854867
19,14.167012295854867
20,14.223380600571527
21,14.223380600571527
22,14.412308497652301
23,14.412308497652301
24,14.412308497652301
25,14.467787065939811
26,15.769202877680089
27,15.825057932309248
28,17.72820646154257
29,17.72820646154257
30,17.72820646154257
31,20.00441939320889
32,20.00441939320889
33,20.393636003970823
34,20.625119552659307
35,20.63553750484092
36,20.63553750484092
37,20.63553750484092
38,20.768100881086553
39,20.768100881086553
40,20.836632871032528
41,21.035622139890013
42,21.035622139890013
43,21.035622139890013
44,21.035622139890013
45,21.102130633851502
46,21.334912950419657
47,21.334912950419657
48,22.297454969952366
49,22.302570542124567
50,22.297454969952366
51,22.297454969952366
52,21.334912950419657
53,21.334912950419657
54,21.334912950419657
55,21.334912950419657
56,21.334912950419657
57,20.768100881086553
58,20.63553750484092
59,20.768100881086553
60,20.768100881086553
61,21.334912950419657
62,21.334912950419657
63,22.297454969952366
64,22.297454969952366
65,20.768100881086553
66,20.63553750484092
67,20.63553750484092
68,20.63553750484092
69,20.768100881086553
70,22.297454969952366
71,20.63553750484092
72,20.625119552659307
73,20.625119552659307
74,20.625119552659307
75,20.625119552659307
76,20.63553750484092
77,20.63553750484092
78,20.625119552659307
79,20.393636003970823
80,20.393636003970823
81,20.625119552659307
82,20.625119552659307
83,20.625119552659307
84,20.393636003970823
85,20.393636003970823
86,19.845589570120797
87,19.845589570120797
88,20.393636003970823
89,19.845589570120797
90,19.845589570120797
91,19.845589570120797
92,20.393636003970823
93,19.845589570120797
94,20.393636003970823
95,20.625119552659307
96,20.625119552659307
97,20.703575159303636
98,20.703575159303636
99,20.625119552659307
100,20.393636003970823
101,20.393636003970823
102,20.393636003970823
103,20.393636003970823
104,20.393636003970823
105,20.393636003970823
106,20.393636003970823
107,20.393636003970823
108,20.393636003970823
109,20.393636003970823
110,20.703575159303636
111,20.703575159303636
112,21.166779835239954
113,20.703575159303636
114,20.703575159303636
115,20.703575159303636
116,20.703575159303636
117,20.703575159303636
118,20.703575159303636
119,20.703575159303636
120,20.703575159303636
121,20.703575159303636
122,20.703575159303636
123,20.703575159303636
124,21.166779835239954
125,21.166779835239954
126,21.166779835239954
127,21.166779835239954
128,21.166779835239954
129,21.166779835239954
130,21.49862654994372
131,21.166779835239954
132,21.166779835239954
133,21.166779835239954
134,21.49862654994372
135,21.49862654994372
136,21.166779835239954
137,21.166779835239954
138,21.166779835239954
139,21.166779835239954
140,21.166779835239954
141,21.166779835239954
142,21.49862654994372
143,21.49862654994372
144,21.49862654994372
145,21.49862654994372
146,21.843391674649215
147,21.49862654994372
148,21.843391674649215
149,21.843391674649215
150,21.49862654994372
151,21.843391674649215
152,21.49862654994372
153,21.843391674649215
154,21.843391674649215
155,21.843391674649215
156,21.843391674649215
157,22.171638045600343
158,22.171638045600343
159,22.171638045600343
160,21.843391674649215
161,21.843391674649215
162,22.171638045600343
163,22.171638045600343
164,22.171638045600343
165,22.171638045600343
166,22.171638045600343
167,22.171638045600343
168,22.930995389704602
169,23.03889816635532
170,23.03889816635532
171,23.03889816635532
172,22.930995389704602
173,23.03889816635532
174,22.930995389704602
175,22.930995389704602
176,22.930995389704602
177,22.930995389704602
178,22.171638045600343
179,22.171638045600343
180,22.930995389704602
181,22.930995389704602
182,22.930995389704602
183,22.171638045600343
184,22.171638045600343
185,22.171638045600343
186,22.171638045600343
187,22.171638045600343
188,22.930995389704602
189,22.930995389704602
190,23.03889816635532
191,23.03889816635532
192,23.366239824817168
193,23.03889816635532
194,22.930995389704602
195,22.930995389704602
196,22.930995389704602
197,22.930995389704602
198,22.930995389704602
199,22.930995389704602
200,22.930995389704602
201,21.703442264982947
202,20.633759843702858
203,20.633759843702858
204,20.633759843702858
205,20.633759843702858
