frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,103.0,71.0,81.0,123.0,76.0,86.0,92.0,142.0,80.0,98.0
1,100.0,71.0,81.0,121.0,75.0,92.0,93.0,138.0,79.0,97.0
2,103.0,74.0,84.0,124.0,75.0,88.0,94.0,141.0,82.0,98.0
3,104.0,72.0,82.0,119.0,75.0,87.0,93.0,140.0,82.0,96.0
4,104.0,71.0,80.0,121.0,76.0,86.0,93.0,140.0,80.0,97.0
5,105.0,73.0,82.0,128.0,76.0,89.0,92.0,142.0,81.0,94.0
6,103.0,71.0,80.0,127.0,78.0,84.0,93.0,141.0,80.0,94.0
7,104.0,73.0,82.0,127.0,78.0,87.0,92.0,143.0,82.0,93.0
8,104.0,72.0,81.0,123.0,77.0,85.0,92.0,142.0,79.0,93.0
9,102.0,74.0,82.0,123.0,78.0,84.0,91.0,143.0,83.0,95.0
10,102.0,76.0,83.0,122.0,76.0,86.0,93.0,141.0,80.0,97.0
11,99.0,76.0,85.0,120.0,78.0,86.0,93.0,142.0,77.0,92.0
12,102.0,74.0,84.0,125.0,76.0,83.0,93.0,139.0,80.0,91.0
13,100.0,76.0,83.0,122.0,77.0,86.0,94.0,142.0,79.0,93.0
14,101.0,74.0,86.0,122.0,77.0,87.0,94.0,138.0,80.0,94.0
15,101.0,75.0,83.0,123.0,76.0,84.0,91.0,141.0,79.0,94.0
16,100.0,73.0,82.0,122.0,77.0,86.0,92.0,138.0,76.0,91.0
17,100.0,77.0,85.0,123.0,80.0,85.0,93.0,137.0,79.0,91.0
18,101.0,75.0,85.0,121.0,77.0,85.0,91.0,140.0,81.0,94.0
19,101.0,73.0,82.0,125.0,79.0,86.0,93.0,139.0,77.0,93.0
20,101.0,77.0,86.0,123.0,81.0,85.0,91.0,140.0,78.0,93.0
21,104.0,71.0,86.0,123.0,78.0,86.0,93.0,139.0,76.0,91.0
22,99.0,76.0,85.0,125.0,80.0,85.0,94.0,135.0,80.0,92.0
23,100.0,76.0,85.0,120.0,75.0,86.0,93.0,140.0,78.0,93.0
24,99.0,77.0,84.0,127.0,77.0,86.0,93.0,134.0,78.0,90.0
25,98.0,78.0,86.0,123.0,74.0,89.0,92.0,136.0,77.0,93.0
26,106.0,78.0,87.0,122.0,80.0,87.0,92.0,134.0,78.0,92.0
27,106.0,76.0,85.0,123.0,75.0,88.0,93.0,138.0,77.0,91.0
28,102.0,75.0,87.0,121.0,80.0,89.0,90.0,136.0,77.0,92.0
29,103.0,78.0,86.0,126.0,80.0,88.0,93.0,136.0,78.0,91.0
30,104.0,74.0,88.0,122.0,76.0,88.0,91.0,134.0,76.0,93.0
31,101.0,74.0,83.0,118.0,80.0,84.0,93.0,146.0,82.0,94.0
32,107.0,75.0,86.0,121.0,75.0,85.0,91.0,140.0,81.0,93.0
33,106.0,76.0,86.0,127.0,74.0,85.0,92.0,140.0,81.0,98.0
34,103.0,77.0,86.0,124.0,76.0,85.0,92.0,136.0,81.0,93.0
35,105.0,75.0,85.0,122.0,76.0,85.0,91.0,139.0,82.0,92.0
36,101.0,77.0,84.0,122.0,75.0,85.0,90.0,142.0,81.0,94.0
37,104.0,78.0,82.0,125.0,76.0,84.0,90.0,140.0,82.0,94.0
38,101.0,74.0,83.0,123.0,77.0,85.0,91.0,140.0,77.0,92.0
39,100.0,70.0,80.0,116.0,77.0,88.0,87.0,134.0,79.0,93.0
40,92.0,72.0,73.0,107.0,69.0,81.0,81.0,137.0,74.0,81.0
41,88.0,68.0,73.0,103.0,71.0,78.0,83.0,136.0,74.0,80.0
42,85.0,69.0,72.0,97.0,71.0,80.0,80.0,135.0,70.0,77.0
43,85.0,65.0,71.0,96.0,69.0,78.0,81.0,133.0,72.0,77.0
44,84.0,67.0,70.0,97.0,71.0,77.0,82.0,132.0,72.0,78.0
45,83.0,65.0,71.0,95.0,69.0,77.0,78.0,133.0,71.0,77.0
46,83.0,68.0,72.0,96.0,71.0,78.0,80.0,128.0,70.0,80.0
47,81.0,67.0,73.0,96.0,68.0,78.0,80.0,131.0,69.0,77.0
48,83.0,65.0,73.0,95.0,70.0,77.0,77.0,125.0,71.0,80.0
49,84.0,64.0,72.0,98.0,67.0,77.0,78.0,129.0,70.0,77.0
50,86.0,62.0,71.0,99.0,67.0,76.0,76.0,125.0,71.0,75.0
51,85.0,63.0,72.0,99.0,68.0,79.0,78.0,126.0,73.0,77.0
