frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,51683.86713286713,53937.41025641026,53079.8224852071,51563.13076923077,53131.44329896907,49921.18791946309,48299.362204724406,47892.96648044693,49398.53614457831,49204.43661971831,53169.24752475248,53070.224,51088.94,50567.41573033708,51618.279661016946
1,51765.87769784173,53820.62601626016,53027.64457831325,51467.356060606064,53200.427835051545,50010.62745098039,48438.31707317073,47933.89017341041,49381.70303030303,49066.735714285714,53195.92079207921,52913.976744186046,51251.9587628866,50633.15909090909,51614.32773109244
2,51677.13669064748,53897.85,53071.72781065089,51506.53435114504,53175.213541666664,49923.23841059603,48211.59523809524,48011.23563218391,49306.90476190476,48980.68345323741,53231.94117647059,52979.421875,51134.010204081635,50480.8275862069,51442.566666666666
3,51877.43065693431,53944.50819672131,53063.205882352944,51610.23703703703,53084.51269035533,49970.91946308725,48310.52,47832.357954545456,49306.08484848485,49122.96268656717,53231.82178217822,53058.91472868217,51225.0824742268,50427.220338983054,51553.89256198347
4,51547.86524822695,54023.6,53040.67857142857,51645.06766917293,53194.01530612245,49899.88311688312,48336.32558139535,47922.90395480226,49361.35365853659,49092.066666666666,53080.009803921566,53062.01612903226,51076.91836734694,50574.66473988439,51673.87394957983
5,51643.65957446808,53920.346774193546,53075.51764705883,51536.90909090909,53238.5873015873,49846.374193548385,48409.119047619046,47821.37714285714,49234.82035928144,49107.20289855073,53379.21428571428,53016.15079365079,50944.158415841586,50571.75842696629,51562.760330578516
6,51648.430555555555,53963.18032786885,52974.385542168675,51478.92647058824,53129.120418848164,49802.46835443038,48296.441860465115,47810.36781609195,49245.73652694611,49100.942028985504,53283.67346938775,53111.403225806454,51240.17171717172,50501.243093922654,51660.8487394958
7,51557.76223776224,53957.26612903226,52953.114457831325,51627.47794117647,53249.24731182796,49876.91139240506,48436.608,47973.151685393255,49332.23668639053,48996.338129496406,53169.98,53147.7868852459,51262.930693069306,50589.66285714286,51640.75
8,51727.397163120564,54046.4435483871,52995.64117647059,51569.720588235294,53111.78571428572,49931.54248366013,48411.71428571428,47993.6449704142,49324.78443113773,49129.29710144927,53259.948979591834,53052.3253968254,51179.3,50498.142857142855,51630.4537815126
9,51674.50354609929,53876.401639344265,52968.33139534884,51601.955555555556,53202.267015706806,49887.30263157895,48326.317829457366,48146.83815028902,49315.645348837206,49070.04255319149,53283.544554455446,53240.06451612903,51189.0099009901,50585.374301675976,51470.14166666667
10,51695.69343065693,54091.53846153846,52997.556818181816,51477.52205882353,53173.92513368984,49982.58940397351,48415.23846153846,48087.96531791907,49379.38690476191,49067.03571428572,53140.12871287129,53184.229508196724,51222.623762376235,50544.82352941176,51553.78151260504
11,51624.97841726619,53940.15966386555,53086.97590361446,51445.96323529412,53074.243654822334,50099.48701298701,48324.07751937985,48071.705882352944,49286.06024096385,49121.862318840576,53118.68932038835,53260.2131147541,50994.26,50626.80701754386,51624.78333333333
12,51661.93571428571,54021.735537190085,53056.68452380953,51468.277372262775,53170.52688172043,50053.96026490066,48243.015384615384,47879.536723163845,49244.354651162794,49080.03649635037,53155.46601941747,53124.79508196721,51170.3,50600.93854748603,51598.313559322036
13,51904.764285714286,54150.30081300813,53240.21965317919,51806.45185185185,53534.157608695656,50192.68152866242,48616.9126984127,48219.04571428571,49421.26627218935,49313.99270072993,53633.294117647056,53467.19491525424,51501.27551020408,50828.79885057471,51900.206896551725
14,52327.642857142855,54568.403361344535,53699.97023809524,52099.84782608696,53992.58241758242,50552.52317880795,48994.0390625,48587.892045454544,49953.26829268293,49712.99275362319,53829.58,53824.22131147541,51931.40206185567,51297.3,52343.5593220339
15,52203.31914893617,54453.566666666666,53478.04761904762,51898.42222222222,53634.62105263158,50452.98648648649,48823.438016528926,48456.057471264365,49706.796407185626,49421.69064748201,53626.93939393939,53625.100840336134,51736.98,51147.90449438202,52157.565217391304
16,52094.87050359712,54426.683333333334,53390.92397660819,51852.19424460432,53634.27659574468,50332.42675159236,48727.984251968504,48357.441860465115,49668.33532934132,49455.388059701494,53588.63106796116,53551.33050847457,51706.925531914894,51102.86781609195,52127.91891891892
17,52420.02158273381,54659.186991869916,53727.98830409357,52090.81617647059,54102.386740331494,50686.39215686275,48989.62790697674,48723.514285714286,49801.119047619046,49618.72388059701,53749.10476190476,53745.41176470588,52010.878787878784,51464.24137931035,52337.325
18,51993.22302158274,54398.403361344535,53437.083333333336,51883.125,53619.354838709674,50279.5641025641,48793.0243902439,48368.89772727273,49592.77380952381,49432.682170542634,53607.83495145631,53482.94915254237,51522.5,51139.056818181816,52182.73684210526
19,51729.18439716312,54079.5462184874,53214.48170731707,51521.94814814815,53359.677248677246,49874.75657894737,48326.65354330709,47922.88636363636,49270.067901234564,49060.34074074074,53305.828571428574,53049.36752136752,51216.42268041237,50522.79213483146,51659.63247863248
20,51749.95652173913,53939.99152542373,53039.98787878788,51557.19708029197,53290.64324324324,49979.82894736842,48446.90697674418,48000.474285714285,49222.951807228914,49066.17266187051,53369.15,53262.4778761062,51297.979797979795,50694.13559322034,51657.681415929204
21,51779.5625,54096.529411764706,53199.56547619047,51669.03007518797,53397.58288770053,50016.30065359477,48545.95384615385,48131.15697674418,49431.40606060606,49226.35658914729,53222.922330097084,53333.10256410256,51248.87755102041,50724.88505747126,51838.50925925926
22,51774.453237410075,54182.61344537815,53241.44970414201,51583.36956521739,53471.46596858639,50043.929032258064,48582.0564516129,48146.04022988506,49367.4756097561,49339.11111111111,53248.46,53285.71551724138,51428.92929292929,50748.08474576271,51749.91150442478
23,51871.46153846154,54276.638655462186,53203.44378698225,51831.8320610687,53572.760869565216,50197.37012987013,48633.73228346457,48223.22727272727,49511.89024390244,49248.469696969696,53447.8,53488.38461538462,51513.69072164949,50893.71590909091,51832.434782608696
