frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,44017.78044496487,45202.774077046546,44801.667983149026,44921.042025490875,43945.74611398964,43323.9847715736,41256.810218978106,40173.06298416975,42612.023587493146,43202.94603174603,44427.22847861397,43881.73721639011,43177.0269286754,41981.4119739182,44331.34853852967
1,44015.34813084112,45179.78894269572,44835.28266596417,44929.05056759546,43957.85992837246,43331.46023688663,41271.67507002801,40202.186934673366,42637.059500959695,43211.18998942545,44450.84786139686,43897.20237691002,43207.00109051254,42009.83727810651,44365.58218874612
2,43983.86214953271,45178.58511066398,44816.604002106375,44931.61729245608,43940.54592445328,43308.77971830986,41253.50280583614,40164.77248322147,42602.02994505494,43198.204081632655,44402.88244853738,43876.72097759674,43175.82981818182,41963.1875,44326.41843971631
3,44006.260768335276,45203.37515127067,44814.1671492498,44938.176652892565,43960.68207171315,43339.63702870005,41256.69994391475,40168.31564808596,42649.43343398298,43228.996487530734,44418.7736870601,43905.766383701186,43190.552162849875,41961.804026050915,44379.37073170732
4,44040.080304806565,45193.77912132205,44823.603421052634,44948.09535283993,43949.674790251695,43340.54176072235,41270.825352112675,40162.126973463215,42631.62074643249,43211.59754385965,44423.020629750274,43916.924509140146,43204.38820101967,41985.482900943396,44379.46832077979
5,44016.35380116959,45225.56156641098,44831.71827277514,44974.640453296706,43963.764892772044,43360.30786644029,41306.61167227834,40220.18871725991,42669.079373798406,43239.54695743933,44476.803667745415,43932.118385345995,43211.063434196134,42011.023104265405,44384.15459795646
6,44020.26952436876,45185.24566357402,44836.20652459879,44910.01413793104,43955.68909235669,43348.85034013606,41256.93591905565,40174.40046995636,42647.610821202965,43206.33837495603,44434.92249730894,43890.71191604604,43209.67504553734,41950.43442136498,44359.478511298184
7,44029.59741784038,45204.564796124345,44849.39305445935,44958.00724137931,43960.05900990099,43346.605769230766,41256.06113292204,40182.12970430108,42645.32261610332,43201.924349049965,44439.88254310345,43906.94824086603,43190.46226759023,41958.8407079646,44362.5625
8,44028.357894736844,45204.03108599112,44829.60821484992,44934.330344827584,43939.6196564123,43350.647258338046,41275.97306397306,40187.022080963536,42641.35539686899,43211.78684488217,44438.18783638321,43908.49423337856,43193.5666909621,41976.19219396807,44338.692512184316
9,44011.47192982456,45215.5835682642,44838.237140596146,44953.355739400205,43935.5826709062,43358.06651634724,41270.97582911748,40214.28892617449,42654.38091309131,43240.16338028169,44476.89086980011,43927.890169491526,43219.98833394094,42012.93175074184,44361.36879432624
10,44039.393480791616,45262.48093135287,44836.98308668076,44951.08278716799,43963.36446740859,43359.107605633806,41253.71034870641,40193.641610738254,42661.75631868132,43244.86730024639,44473.669367909235,43924.437415426255,43238.36857455341,42004.90845070423,44379.767833407175
11,43991.92523364486,45221.57165861514,44843.19331050829,44935.39634986226,43953.91021548284,43343.483069977425,41294.72962338392,40211.94705093834,42634.52910488743,43214.71649665846,44455.02330623306,43923.49864498645,43209.57252186589,41979.38316656857,44365.06039076376
12,44057.67796610169,45231.72909967846,44823.427931488804,44958.502932045536,43946.68643056108,43367.59943661972,41272.16741826381,40182.18552188552,42651.90511551155,43228.77496483825,44436.722552731204,43938.7256097561,43216.81268221574,41985.38671411625,44373.216622458
13,44256.73115137347,45455.34246575343,45072.942668428004,45193.57831325301,44204.1268389662,43588.48841153194,41511.58810325477,40442.244041624705,42818.58587524045,43448.25281293952,44689.32340195016,44189.74594594594,43440.62727272727,42238.7209439528,44644.23407079646
14,44567.50555230859,45724.739428111156,45321.390308138005,45466.52591568763,44501.47675804529,43895.843943661974,41796.04719101124,40709.553463349024,43120.706915477494,43684.61308476961,44918.591229020036,44420.766937669374,43794.18247909851,42583.10142348755,44934.515915119366
15,44407.415204678364,45575.10503018109,45112.34757383966,45268.3727994477,44339.43702820819,43705.588863892015,41672.65696698377,40595.36223118279,42920.11233177698,43496.402533427165,44731.857296715134,44273.01962774958,43616.35969387755,42431.69958604376,44791.87173816895
16,44367.66491841492,45525.39242546334,45080.964417501316,45275.10127894919,44314.58356490671,43673.734313171284,41638.083333333336,40534.56524656156,42879.811040922825,43475.21777309448,44721.88075880759,44223.425337837834,43586.86201888163,42427.610059171595,44740.286534216335
17,44607.75759345794,45788.847922549416,45344.116144324464,45526.08531951641,44588.064133016625,43941.178793006206,41911.30660643704,40801.50722689075,43098.35494505495,43673.13452757288,44957.8969072165,44482.587817258885,43857.663752276865,42692.174940898345,45040.083333333336
18,44313.857476635516,45477.01047120419,45017.33157478238,45176.64179620035,44243.50933651172,43606.28935447339,41589.43402582819,40487.09048099563,42820.21978021978,43400.02275910364,44633.835230352306,44139.253721244924,43539.567528212596,42415.85655253837,44700.46160635481
19,44048.46600234466,45223.975462590504,44826.523822058436,44981.66827752848,43967.08339952343,43399.11330326945,41319.867191896454,40228.029214237744,42635.60120680198,43229.3668306395,44447.788388497014,43949.48125633232,43239.70461986177,42048.37796208531,44408.94732182381
20,44066.488642981945,45235.74266184158,44837.849434061594,44995.87741712707,44021.16679904686,43390.78748590755,41309.10567734682,40247.683008730695,42644.91790225151,43223.714235377025,44473.11525974026,43936.20074099023,43268.87081513828,42063.11813349085,44423.55183061314
21,44102.47680563711,45301.58674698795,44891.63342105263,45026.487586206895,44055.77305246423,43453.650310208686,41352.75535512965,40285.76961770624,42693.283794899915,43291.27485994398,44509.09288430201,43986.20493743659,43327.844307020736,42116.40801886792,44460.87367957747
22,44158.182983682986,45361.00441767068,44919.112575797524,45088.62223756906,44136.048566878984,43512.42501414828,41453.37745372967,40383.21109243698,42730.46408991228,43306.8823117338,44537.232142857145,44062.517869184085,43391.316478719535,42212.31557134399,44566.153336279276
23,44218.76053864168,45425.35277554304,44990.67650935935,45176.49879766403,44193.54617518827,43562.31674208145,41500.454239191466,40398.428187016485,42771.67892425905,43372.199789695056,44600.764578833696,44121.24113475177,43432.745818181815,42242.42426035503,44606.92569659443
24,44234.745017584995,45413.197103781175,45027.71443624868,45164.57635298173,44152.306227687426,43575.214974475326,41480.17686692869,40382.896910678304,42825.66501922021,43419.802101576184,44632.24688684353,44159.79857819905,43447.51582393597,42201.57421643998,44567.47959183674
25,44150.78864168618,45320.59250302298,44927.174611535425,45055.699655172415,44063.63679808841,43469.11230248307,41401.356702187324,40279.70556673373,42754.135528120714,43329.50104821803,44548.59113034073,44035.857722203444,43339.81018181818,42097.114860864414,44515.45141342756
26,44035.45204678363,45234.04748490945,44817.04885133351,44984.16839199448,43951.79562624254,43395.222850678736,41288.56797752809,40205.41976549414,42648.22045516863,43232.158152554235,44443.31331168831,43938.43494423792,43232.802617230096,41992.51620506777,44370.258735072974
27,44026.83723653396,45266.21944332392,44839.956498813604,44956.99241117627,43973.330555555556,43392.87478656801,41339.05912162162,40223.2444668008,42642.90914081801,43226.3837535014,44457.0296176629,43966.246704967896,43263.36174863388,42014.218343195265,44404.099601593625
28,44000.59824046921,45229.13819500403,44836.18387776607,44963.46037215713,43969.846000795864,43364.42346938775,41275.78463264162,40185.31214261689,42651.2461622807,43229.97543859649,44422.1017866811,43920.56896551724,43244.40983606558,42000.577581120946,44382.155654101996
29,44083.32746478873,45297.50220972278,44892.38291139241,45028.59097174362,44014.04902351535,43445.820237422275,41365.91694725028,40263.03654039557,42701.76002196595,43281.568929321205,44522.12196438208,43992.591078066915,43270.22266763848,42076.257531010044,44435.109589041094
30,43969.00468933177,45133.46905144695,44742.51689545935,44894.22379310345,43843.40708316753,43291.35911914173,41213.85642176108,40114.036912751675,42601.428024083194,43152.437127845886,44364.77693557119,43884.366711772665,43147.441530054646,41938.04240282685,44306.25
31,43844.358899297426,45026.18657016486,44617.72830387761,44748.39703345981,43728.50972608178,43160.87705382436,41082.1733034212,40000.17800871606,42475.16735253773,43062.25569176883,44261.90373174689,43728.64230118443,43003.19992716679,41770.505598114316,44164.19522968198
32,43811.520210896306,44988.749095295534,44615.07615283268,44727.46464298034,43742.30821102737,43144.50564971752,41072.975869809205,39970.61613445378,42443.83941806204,43048.06309148265,44202.065193965514,43717.78165199729,42987.44792425346,41763.028823529414,44137.70137350465
33,43767.73696543644,44958.71554841302,44577.17997364954,44708.81165919283,43698.275546719684,43126.41935483871,41042.26569506727,39948.713134027545,42413.733241758244,43000.181149264194,44187.91603466956,43689.10865874364,42980.7347161572,41736.340989399294,44094.113374667846
34,43419.55953079179,44636.50080450523,44227.7031085353,44374.28034482759,43318.11562998405,42783.1585778781,40710.825112107625,39653.644466868485,42069.30079736046,42669.26006300315,43850.111171073935,43354.23706459249,42625.40102078017,41469.70411764706,43777.425210830006
35,42797.19824561403,43971.089630225084,43560.663943068,43698.268620689654,42726.453312051075,42156.41379310345,40157.66068424004,39091.29952988583,41463.22692307692,42042.14360587002,43191.29517091699,42707.32860040568,41996.87877684747,40835.166075650115,43157.47144754316
36,42463.80985915493,43641.617457763474,43213.25402693425,43389.35862068966,42380.88247011952,41839.22077922078,39851.2620650954,38776.3243697479,41155.46489303346,41704.49055944056,42854.59903121636,42381.41506895392,41688.27401746725,40543.55653710247,42818.75497567448
37,42221.53016988869,43379.16854384553,42982.770102820985,43133.08787043418,42123.1848,41581.24319727891,39652.413019079686,38586.25075732077,40921.17319813648,41475.80827199439,42634.942255801405,42122.50924369748,41460.901639344265,40304.251036116046,42595.089703932834
38,41872.306026916325,43026.490550864495,42576.26425554382,42766.5139607032,41778.63080587535,41213.62061155153,39289.15993265993,38255.980878899696,40569.018376302796,41100.400209716885,42237.22894168467,41731.816547982366,41089.959198542805,39958.02426035503,42209.68913525499
39,41661.69226260258,42783.630225080386,42365.30726698262,42564.253016201306,41575.36250999201,41036.166290868096,39101.34453781512,38083.15443886097,40355.90844298246,40907.33228401539,42037.57027463651,41544.728382502544,40909.454943451296,39780.46348645465,42006.740576496675
40,41546.82845433255,42641.969014084505,42243.848564656306,42432.20531400966,41465.681510934395,40937.25,39002.04997192589,37987.86534586971,40233.5626029654,40768.56431826148,41918.085267134375,41448.95294515911,40800.88,39675.425206124855,41917.79351687389
41,41452.18518518518,42601.78953722334,42147.351329997364,42361.54595524957,41377.75009964129,40827.352311161216,38909.1095505618,37886.063572149345,40144.0819627193,40696.71763470959,41815.246228448275,41348.125423728816,40725.05642519112,39593.888231815494,41843.065515714916
42,41391.71470415934,42527.94810941271,42097.971262852625,42285.931558935365,41332.78972520908,40768.71791972866,38858.172742568706,37828.37256220578,40092.58947656892,40639.09081346424,41781.95029713668,41300.42378048781,40672.2751457726,39538.4988221437,41743.71384343211
43,41320.91148886284,42424.26508447305,41997.304829770386,42195.59517241379,41232.6636110004,40689.38609383833,38777.81211441391,37749.43222334342,39999.83397260274,40533.723932820154,41662.662702702706,41223.458728010824,40567.716,39438.38584070797,41672.82204515272
44,41209.817008797654,42336.607803700725,41907.0745914602,42107.11825726141,41143.79394180948,40594.215741789354,38715.8431372549,37680.664533512965,39904.9292569235,40458.57152850647,41559.756216216214,41124.10321489002,40475.7066521265,39382.46126552336,41550.46225577265
45,41049.55737704918,42144.11946902655,41715.94959092109,41904.9565067311,40928.53343949045,40436.62648556876,38512.861720067456,37485.98149394347,39769.79199780762,40318.16520519116,41398.154471544716,40947.47202441506,40300.09788937409,39188.36536180309,41383.11249444197
46,40875.41827768014,42014.48209255533,41599.786336059085,41767.6024137931,40840.28122513922,40298.329745042494,38420.029197080294,37385.31720430108,39595.772016460905,40160.598314606745,41265.882384823846,40817.73865944482,40185.16981818182,39061.39693757362,41252.36395916556
47,40785.47093364651,41888.6032193159,41444.32717190388,41629.41045032657,40697.97216699801,40186.038483305034,38299.30941704036,37234.15586160564,39499.793794618345,40038.928219563684,41133.336944745395,40668.93369418132,40070.688679245286,38927.17789598109,41131.468736141906
48,40615.87960257159,41755.10539018504,41316.696065487195,41489.71596001379,40568.32777115614,40041.681200453,38134.76056338028,37132.748404433994,39378.55095890411,39908.23964912281,40991.632376827285,40559.27097428958,39911.98035649327,38831.33156342183,40986.798408488066
49,40472.03644914756,41535.72504025765,41149.62181340341,41305.92926155969,40361.092283214,39883.870821529745,37958.99662352279,36940.61497146694,39219.15437345763,39730.34129213483,40798.19783197832,40347.30436252959,39761.06618181818,38630.55141843972,40787.82355535951
50,40295.73099415204,41338.128876359246,40962.991818421746,41122.6856846473,40187.236883942765,39700.2711287578,37810.40661805945,36796.88996980879,39042.80131723381,39561.869244288224,40655.96858071506,40200.508113590266,39575.54330422125,38443.72716488731,40612.96324180691
51,40206.80703812317,41289.293928427825,40923.21355127867,41068.648135359115,40140.87162162162,39642.836815358554,37778.87880496054,36766.99161073825,38993.38893453848,39505.75712777191,40606.39577693557,40149.31518430842,39496.756275009095,38396.83755150088,40546.210712704735
52,40607.739028671735,41677.869512686266,41300.6499604326,41459.56683937824,40533.85833333333,40007.76740237691,38079.38682432433,37078.13776881721,39378.119791666664,39881.2023141655,40991.45587439091,40534.90841500507,39859.37676950998,38745.363528715214,40904.84944812362
53,40993.806791569084,42095.81502423263,41734.863288466615,41889.82336674732,40916.412092283215,40389.20428893905,38492.83596392334,37466.17751677852,39758.105898491085,40288.326308394804,41408.74282620466,40915.98445945946,40243.901889534885,39106.597633136094,41322.79511111111
54,40873.74443141852,41998.07590361446,41637.320769636266,41768.01758620689,40809.480731029005,40312.42194570136,38393.528748590754,37367.076174496644,39693.618799671145,40221.91692954784,41291.55495397942,40815.611617696726,40130.19397021431,39018.689451974074,41203.77165704132
