track_id,frame,area
1,0,105
1,1,106
1,2,107
1,3,108
1,4,106
1,5,108
1,6,108
1,7,109
1,8,108
1,9,107
1,10,109
1,11,106
1,12,108
1,13,105
1,14,110
1,15,108
1,16,108
1,17,107
1,18,104
1,19,107
1,20,104
1,21,106
1,22,104
1,23,104
1,24,107
1,25,106
1,26,107
1,27,109
1,28,109
1,29,110
1,30,108
1,31,107
1,32,107
1,33,108
1,34,107
1,35,106
1,36,106
1,37,105
1,38,100
1,39,97
1,40,97
1,41,94
1,42,98
1,43,98
1,44,96
1,45,97
1,46,98
1,47,96
1,48,97
1,49,96
1,50,97
1,51,95
1,52,96
1,53,98
1,54,95
1,55,96
1,56,100
1,57,100
1,58,100
1,59,101
1,60,102
1,61,102
1,62,106
1,63,107
1,64,108
1,65,109
1,66,110
1,67,108
1,68,108
1,69,108
1,70,105
1,71,109
1,72,107
1,73,110
1,74,109
1,75,105
1,76,107
1,77,107
1,78,106
1,79,107
1,80,109
2,0,97
2,1,98
2,2,97
2,3,96
2,4,98
2,5,95
2,6,97
2,7,98
2,8,97
2,9,95
2,10,97
2,11,96
2,12,98
2,13,97
2,14,99
2,15,97
2,16,93
2,17,98
2,18,98
2,19,99
2,20,98
2,21,95
2,22,95
2,23,94
2,24,97
2,25,93
2,26,94
2,27,97
2,28,93
2,29,95
2,30,94
2,31,97
2,32,93
2,33,93
2,34,95
2,35,93
2,36,97
2,37,92
2,38,88
2,39,85
2,40,87
2,41,82
2,42,87
2,43,88
2,44,84
2,45,88
2,46,85
2,47,86
2,48,84
2,49,84
2,50,88
2,51,85
2,52,86
2,53,88
2,54,84
2,55,86
2,56,88
2,57,86
2,58,90
2,59,88
2,60,89
2,61,95
2,62,96
2,63,96
2,64,94
2,65,92
2,66,89
2,67,93
2,68,92
2,69,94
2,70,93
2,71,93
2,72,96
2,73,93
2,74,94
2,75,92
2,76,92
2,77,95
2,78,94
2,79,93
2,80,92
3,0,96
3,1,91
3,2,96
3,3,94
3,4,95
3,5,94
3,6,94
3,7,98
3,8,93
3,9,94
3,10,94
3,11,93
3,12,99
3,13,95
3,14,95
3,15,92
3,16,97
3,17,95
3,18,97
3,19,100
3,20,98
3,21,99
3,22,100
3,23,98
3,24,99
3,25,99
3,26,96
3,27,96
3,28,94
3,29,95
3,30,93
3,31,94
3,32,95
3,33,97
3,34,97
3,35,94
3,36,94
3,37,94
3,38,92
3,39,92
3,40,86
3,41,85
3,42,87
3,43,89
3,44,90
3,45,90
3,46,85
3,47,83
3,48,84
3,49,86
3,50,86
3,51,84
3,52,85
3,53,84
3,54,84
3,55,85
3,56,89
3,57,89
3,58,92
3,59,89
3,60,91
3,61,92
3,62,91
3,63,94
3,64,92
3,65,93
3,66,93
3,67,90
3,68,93
3,69,92
3,70,91
3,71,94
3,72,91
3,73,92
3,74,94
3,75,93
3,76,95
3,77,92
3,78,96
3,79,95
3,80,96
4,0,97
4,1,100
4,2,97
4,3,97
4,4,100
4,5,99
4,6,95
4,7,98
4,8,101
4,9,101
4,10,97
4,11,96
4,12,98
4,13,96
4,14,94
4,15,99
4,16,100
4,17,96
4,18,98
4,19,97
4,20,97
4,21,96
4,22,97
4,23,98
4,24,98
4,25,96
4,26,99
4,27,97
4,28,100
4,29,96
4,30,97
4,31,97
4,32,97
4,33,96
4,34,94
4,35,95
4,36,96
4,37,94
4,38,89
4,39,91
4,40,91
4,41,92
4,42,90
4,43,90
4,44,91
4,45,90
4,46,90
4,47,89
4,48,90
4,49,89
4,50,88
4,51,88
4,52,88
4,53,86
4,54,91
4,55,89
4,56,91
4,57,91
4,58,92
4,59,96
4,60,99
4,61,98
4,62,97
4,63,100
4,64,96
4,65,99
4,66,98
4,67,98
4,68,96
4,69,95
4,70,99
4,71,97
4,72,96
4,73,97
4,74,99
4,75,98
4,76,95
4,77,99
4,78,99
4,79,99
4,80,96
5,0,106
5,1,108
5,2,107
5,3,107
5,4,107
5,5,104
5,6,108
5,7,105
5,8,104
5,9,104
5,10,104
5,11,103
5,12,106
5,13,104
5,14,105
5,15,107
5,16,105
5,17,104
5,18,106
5,19,105
5,20,107
5,21,103
5,22,104
5,23,106
5,24,106
5,25,105
5,26,103
5,27,104
