track_id,frame,area,time_s,dff
1,0,91.0,0,-0.0010976948408341857
1,1,92.0,5,0.009879253567508295
1,2,91.0,10,-0.0010976948408341857
1,3,89.0,15,-0.02305159165751915
1,4,90.0,20,-0.012074643249176667
1,5,91.0,25,-0.0010976948408341857
1,6,87.0,30,-0.04500548847420411
1,7,90.0,35,-0.012074643249176667
1,8,88.0,40,-0.03402854006586163
1,9,88.0,45,-0.03402854006586163
1,10,86.0,50,-0.055982436882546595
1,11,88.0,55,-0.03402854006586163
1,12,87.0,60,-0.04500548847420411
1,13,87.0,65,-0.04500548847420411
1,14,86.0,70,-0.055982436882546595
1,15,88.0,75,-0.03402854006586163
1,16,88.0,80,-0.03402854006586163
1,17,88.0,85,-0.03402854006586163
1,18,88.0,90,-0.03402854006586163
1,19,91.0,95,-0.0010976948408341857
1,20,89.0,100,-0.02305159165751915
1,21,89.0,105,-0.02305159165751915
1,22,88.0,110,-0.03402854006586163
1,23,89.0,115,-0.02305159165751915
1,24,90.0,120,-0.012074643249176667
1,25,91.0,125,-0.0010976948408341857
1,26,92.0,130,0.009879253567508295
1,27,89.0,135,-0.02305159165751915
1,28,88.0,140,-0.03402854006586163
1,29,93.0,145,0.020856201975850776
1,30,94.0,150,0.03183315038419326
1,31,93.0,155,0.020856201975850776
1,32,91.0,160,-0.0010976948408341857
1,33,90.0,165,-0.012074643249176667
1,34,90.0,170,-0.012074643249176667
1,35,92.0,175,0.009879253567508295
1,36,88.0,180,-0.03402854006586163
1,37,88.0,185,-0.03402854006586163
1,38,89.0,190,-0.02305159165751915
1,39,85.0,195,-0.06695938529088907
1,40,88.0,200,-0.03402854006586163
1,41,85.0,205,-0.06695938529088907
1,42,86.0,210,-0.055982436882546595
1,43,83.0,215,-0.08891328210757404
1,44,80.0,220,-0.12184412733260148
1,45,82.0,225,-0.09989023051591651
1,46,80.0,230,-0.12184412733260148
1,47,80.0,235,-0.12184412733260148
1,48,80.0,240,-0.12184412733260148
1,49,80.0,245,-0.12184412733260148
1,50,78.0,250,-0.14379802414928644
1,51,79.0,255,-0.13282107574094396
1,52,81.0,260,-0.110867178924259
1,53,83.0,265,-0.08891328210757404
1,54,83.0,270,-0.08891328210757404
1,55,82.0,275,-0.09989023051591651
1,56,84.0,280,-0.07793633369923156
1,57,83.0,285,-0.08891328210757404
1,58,82.0,290,-0.09989023051591651
1,59,85.0,295,-0.06695938529088907
1,60,87.0,300,-0.04500548847420411
1,61,87.0,305,-0.04500548847420411
1,62,86.0,310,-0.055982436882546595
1,63,88.0,315,-0.03402854006586163
1,64,85.0,320,-0.06695938529088907
1,65,87.0,325,-0.04500548847420411
1,66,87.0,330,-0.04500548847420411
1,67,87.0,335,-0.04500548847420411
1,68,86.0,340,-0.055982436882546595
1,69,88.0,345,-0.03402854006586163
1,70,88.0,350,-0.03402854006586163
1,71,86.0,355,-0.055982436882546595
1,72,86.0,360,-0.055982436882546595
1,73,85.0,365,-0.06695938529088907
1,74,84.0,370,-0.07793633369923156
1,75,87.0,375,-0.04500548847420411
1,76,84.0,380,-0.07793633369923156
1,77,86.0,385,-0.055982436882546595
1,78,86.0,390,-0.055982436882546595
1,79,84.0,395,-0.07793633369923156
1,80,85.0,400,-0.06695938529088907
2,0,97.0,0,-0.003083247687564205
2,1,95.0,5,-0.02363823227132577
2,2,95.0,10,-0.02363823227132577
2,3,93.0,15,-0.04419321685508733
2,4,94.0,20,-0.03391572456320655
2,5,95.0,25,-0.02363823227132577
2,6,94.0,30,-0.03391572456320655
2,7,94.0,35,-0.03391572456320655
2,8,97.0,40,-0.003083247687564205
2,9,97.0,45,-0.003083247687564205
2,10,95.0,50,-0.02363823227132577
2,11,96.0,55,-0.013360739979444987
2,12,96.0,60,-0.013360739979444987
2,13,96.0,65,-0.013360739979444987
2,14,97.0,70,-0.003083247687564205
2,15,97.0,75,-0.003083247687564205
2,16,98.0,80,0.007194244604316576
2,17,96.0,85,-0.013360739979444987
2,18,96.0,90,-0.013360739979444987
2,19,94.0,95,-0.03391572456320655
2,20,95.0,100,-0.02363823227132577
2,21,95.0,105,-0.02363823227132577
2,22,94.0,110,-0.03391572456320655
2,23,95.0,115,-0.02363823227132577
2,24,95.0,120,-0.02363823227132577
2,25,97.0,125,-0.003083247687564205
2,26,97.0,130,-0.003083247687564205
2,27,97.0,135,-0.003083247687564205
2,28,97.0,140,-0.003083247687564205
2,29,99.0,145,0.017471736896197358
2,30,98.0,150,0.007194244604316576
2,31,97.0,155,-0.003083247687564205
2,32,97.0,160,-0.003083247687564205
2,33,97.0,165,-0.003083247687564205
2,34,97.0,170,-0.003083247687564205
2,35,99.0,175,0.017471736896197358
2,36,94.0,180,-0.03391572456320655
2,37,98.0,185,0.007194244604316576
2,38,98.0,190,0.007194244604316576
2,39,97.0,195,-0.003083247687564205
2,40,94.0,200,-0.03391572456320655
2,41,91.0,205,-0.06474820143884889
2,42,86.0,210,-0.1161356628982528
2,43,87.0,215,-0.10585817060637202
2,44,85.0,220,-0.12641315519013357
2,45,82.0,225,-0.15724563206577594
2,46,84.0,230,-0.13669064748201437
2,47,86.0,235,-0.1161356628982528
2,48,85.0,240,-0.12641315519013357
2,49,84.0,245,-0.13669064748201437
2,50,84.0,250,-0.13669064748201437
2,51,88.0,255,-0.09558067831449124
2,52,84.0,260,-0.13669064748201437
2,53,82.0,265,-0.15724563206577594
2,54,82.0,270,-0.15724563206577594
2,55,87.0,275,-0.10585817060637202
2,56,89.0,280,-0.08530318602261046
2,57,89.0,285,-0.08530318602261046
2,58,92.0,290,-0.05447070914696811
2,59,90.0,295,-0.07502569373072968
2,60,95.0,300,-0.02363823227132577
2,61,96.0,305,-0.013360739979444987
2,62,98.0,310,0.007194244604316576
2,63,98.0,315,0.007194244604316576
2,64,97.0,320,-0.003083247687564205
2,65,98.0,325,0.007194244604316576
2,66,97.0,330,-0.003083247687564205
2,67,98.0,335,0.007194244604316576
2,68,96.0,340,-0.013360739979444987
2,69,97.0,345,-0.003083247687564205
2,70,94.0,350,-0.03391572456320655
2,71,96.0,355,-0.013360739979444987
2,72,98.0,360,0.007194244604316576
2,73,95.0,365,-0.02363823227132577
2,74,95.0,370,-0.02363823227132577
2,75,93.0,375,-0.04419321685508733
2,76,94.0,380,-0.03391572456320655
2,77,94.0,385,-0.03391572456320655
2,78,95.0,390,-0.02363823227132577
2,79,94.0,395,-0.03391572456320655
2,80,95.0,400,-0.02363823227132577
3,0,124.0,0,-0.008
3,1,127.0,5,0.016
3,2,129.0,10,0.032
3,3,129.0,15,0.032
3,4,127.0,20,0.016
3,5,130.0,25,0.04
3,6,132.0,30,0.056
3,7,132.0,35,0.056
3,8,132.0,40,0.056
3,9,132.0,45,0.056
3,10,130.0,50,0.04
3,11,129.0,55,0.032
3,12,130.0,60,0.04
3,13,129.0,65,0.032
3,14,130.0,70,0.04
3,15,127.0,75,0.016
3,16,128.0,80,0.024
3,17,127.0,85,0.016
3,18,127.0,90,0.016
3,19,126.0,95,0.008
3,20,125.0,100,0.0
3,21,124.0,105,-0.008
