,0
0,15.731446655168368
1,26.86392581419452
2,27.562977640897774
3,27.85545865880611
4,27.85545865880611
5,27.85545865880611
6,28.078050997907248
7,28.456372704026855
8,28.97826907726415
9,30.917639147285122
10,31.769738054479635
11,31.954425617360453
12,32.27614937526896
13,33.701846824372424
14,33.701846824372424
15,34.1063939817978
16,34.725716585450776
17,34.76738342016934
18,35.87041063130713
19,36.19406851347947
20,36.19406851347947
21,36.24009958437325
22,37.82669267954451
23,37.82669267954451
24,37.82669267954451
25,37.9878637092084
26,38.522321658277626
27,38.91232111824128
28,38.91232111824128
29,39.35705317850944
30,39.35705317850944
31,39.35705317850944
32,39.89916295122614
33,39.96119986077871
34,39.96119986077871
35,39.96119986077871
36,44.07207755672722
37,44.07207755672722
38,44.07207755672722
39,44.19599739100933
40,44.19599739100933
41,44.44244126309495
42,45.32409141236939
43,45.32409141236939
44,45.32409141236939
45,45.45153716554272
46,45.45153716554272
47,45.53002317698111
48,45.53002317698111
49,45.45153716554272
50,45.45153716554272
51,45.45153716554272
52,45.45153716554272
53,45.45153716554272
54,45.45153716554272
55,45.45153716554272
56,45.45153716554272
57,45.45153716554272
58,45.32409141236939
59,45.45153716554272
60,45.32409141236939
61,45.32409141236939
62,45.45153716554272
63,45.45153716554272
64,45.32409141236939
65,45.45153716554272
66,44.44244126309495
67,44.44244126309495
68,45.45153716554272
69,45.45153716554272
70,44.44244126309495
71,44.44244126309495
72,44.44244126309495
73,43.82948013776078
74,43.82948013776078
75,44.44244126309495
76,44.44244126309495
77,43.82948013776078
78,43.82948013776078
79,44.44244126309495
80,44.44244126309495
81,45.53002317698111
82,45.53002317698111
83,45.53002317698111
84,44.44244126309495
85,45.53002317698111
86,45.53002317698111
87,45.53002317698111
88,45.53002317698111
89,45.53002317698111
90,45.53002317698111
91,44.44244126309495
92,43.82948013776078
93,43.82948013776078
94,43.82948013776078
95,44.44244126309495
96,45.8437622798788
97,45.8437622798788
98,46.042082004945
99,46.042082004945
100,45.8437622798788
101,45.8437622798788
102,45.8437622798788
103,45.8437622798788
104,45.8437622798788
105,46.042082004945
106,46.042082004945
107,45.8437622798788
108,44.44244126309495
109,44.44244126309495
110,44.44244126309495
111,44.44244126309495
112,43.82948013776078
113,43.82948013776078
114,43.82948013776078
115,44.44244126309495
116,44.44244126309495
117,45.8437622798788
118,43.82948013776078
119,43.82948013776078
120,43.82948013776078
121,43.82948013776078
122,43.82948013776078
123,43.82948013776078
124,43.682437601941096
125,43.82948013776078
126,45.8437622798788
127,43.82948013776078
128,43.682437601941096
129,45.8437622798788
130,45.8437622798788
131,45.8437622798788
132,43.682437601941096
133,43.682437601941096
134,45.8437622798788
135,46.042082004945
136,46.042082004945
137,46.042082004945
138,46.042082004945
139,46.042082004945
140,46.042082004945
141,46.042082004945
142,46.20982982013967
143,46.20982982013967
144,46.20982982013967
145,46.20982982013967
146,46.20982982013967
147,46.20982982013967
148,46.20982982013967
149,46.32996810023062
150,46.20982982013967
151,46.20982982013967
152,46.20982982013967
153,46.20982982013967
154,46.32996810023062
155,46.37895050526916
156,46.37895050526916
157,46.37895050526916
158,46.37895050526916
159,46.32996810023062
160,46.32996810023062
161,46.32996810023062
162,46.32996810023062
163,46.32996810023062
164,46.32996810023062
165,46.20982982013967
166,46.20982982013967
167,46.20982982013967
168,46.20982982013967
169,46.20982982013967
170,46.32996810023062
171,46.32996810023062
172,46.20982982013967
173,46.32996810023062
174,46.32996810023062
175,46.37895050526916
176,46.37895050526916
177,46.37895050526916
178,46.32996810023062
179,46.37895050526916
180,46.490310209239034
181,46.37895050526916
182,46.37895050526916
183,46.490310209239034
184,46.37895050526916
185,46.490310209239034
186,46.490310209239034
187,46.37895050526916
188,46.32996810023062
189,46.32996810023062
190,46.20982982013967
191,46.20982982013967
192,46.32996810023062
193,46.37895050526916
194,46.32996810023062
195,46.32996810023062
196,46.32996810023062
197,45.98337439322062
198,45.98337439322062
199,45.98337439322062
200,46.32996810023062
201,45.98337439322062
202,45.98337439322062
203,46.32996810023062
204,45.98337439322062
205,45.98337439322062
206,45.802397338491005
207,45.802397338491005
208,45.30835077197211
209,45.30835077197211
210,45.802397338491005
211,45.30835077197211
212,45.802397338491005
213,45.802397338491005
214,45.802397338491005
215,45.802397338491005
216,45.30835077197211
217,45.30835077197211
218,45.30835077197211
219,45.802397338491005
220,45.802397338491005
221,45.30835077197211
222,45.30835077197211
223,45.802397338491005
224,45.802397338491005
225,45.30835077197211
226,45.30835077197211
227,45.30835077197211
228,45.30835077197211
229,43.367946198883054
230,43.367946198883054
231,43.367946198883054
232,45.30835077197211
233,43.367946198883054
234,43.367946198883054
235,43.367946198883054
236,43.20469922147565
237,43.20469922147565
238,43.20469922147565
239,43.20469922147565
240,43.039221449662804
241,43.20469922147565
242,43.20469922147565
243,43.039221449662804
244,43.039221449662804
245,43.039221449662804
246,42.93877404954727
247,42.93877404954727
248,43.039221449662804
249,42.93877404954727
250,42.93877404954727
251,43.039221449662804
252,43.20469922147565
253,43.20469922147565
254,43.039221449662804
255,43.20469922147565
256,45.17032336502407
257,43.20469922147565
258,45.17032336502407
259,45.17032336502407
260,45.17032336502407
261,45.17032336502407
262,43.20469922147565
263,43.20469922147565
264,43.039221449662804
265,43.20469922147565
266,43.039221449662804
267,43.039221449662804
268,43.20469922147565
269,43.20469922147565
270,43.039221449662804
271,40.632502820900214
272,43.039221449662804
273,43.039221449662804
274,43.039221449662804
275,43.20469922147565
276,43.039221449662804
277,40.632502820900214
278,40.632502820900214
279,43.039221449662804
280,40.632502820900214
281,40.632502820900214
282,40.203769801538414
283,40.203769801538414
284,40.203769801538414
285,43.039221449662804
286,43.20469922147565
287,43.039221449662804
288,43.039221449662804
289,43.039221449662804
290,43.20469922147565
291,43.039221449662804
292,43.039221449662804
293,43.20469922147565
294,43.039221449662804
295,43.039221449662804
296,43.20469922147565
297,45.030760981924
298,43.20469922147565
299,43.20469922147565
300,45.030760981924
301,45.030760981924
302,45.030760981924
303,45.030760981924
304,45.030760981924
305,43.20469922147565
306,43.20469922147565
307,45.030760981924
308,42.1920678414071
309,45.030760981924
310,45.030760981924
311,42.1920678414071
312,42.1920678414071
313,45.030760981924
314,45.030760981924
315,45.030760981924
316,45.030760981924
317,45.030760981924
318,42.1920678414071
319,42.1920678414071
320,45.030760981924
321,42.1920678414071
322,42.1920678414071
323,40.37101522784973
324,42.1920678414071
