frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
41,133.0,128.0,103.0,88.0,159.0,158.0,107.0,163.0,128.0,150.0
42,133.0,130.0,106.0,88.0,159.0,164.0,105.0,161.0,126.0,149.0
43,131.0,131.0,107.0,89.0,164.0,157.0,110.0,166.0,124.0,152.0
44,129.0,129.0,106.0,90.0,162.0,157.0,109.0,162.0,125.0,152.0
45,132.0,129.0,111.0,91.0,164.0,152.0,110.0,167.0,122.0,150.0
46,131.0,125.0,102.0,88.0,162.0,155.0,107.0,163.0,125.0,151.0
47,133.0,125.0,110.0,87.0,161.0,155.0,109.0,160.0,123.0,152.0
48,132.0,129.0,106.0,86.0,162.0,156.0,106.0,161.0,122.0,150.0
49,133.0,127.0,107.0,88.0,162.0,156.0,108.0,164.0,124.0,153.0
50,132.0,127.0,100.0,89.0,162.0,151.0,108.0,162.0,122.0,154.0
51,130.0,127.0,99.0,88.0,160.0,157.0,108.0,165.0,126.0,153.0
52,132.0,127.0,100.0,87.0,162.0,161.0,110.0,160.0,122.0,151.0
53,130.0,130.0,105.0,87.0,160.0,160.0,108.0,155.0,125.0,153.0
54,133.0,129.0,106.0,86.0,156.0,163.0,109.0,160.0,132.0,153.0
55,129.0,130.0,103.0,88.0,162.0,160.0,106.0,156.0,125.0,153.0
56,132.0,128.0,105.0,88.0,161.0,158.0,107.0,160.0,125.0,156.0
57,132.0,127.0,107.0,88.0,161.0,160.0,101.0,158.0,123.0,155.0
58,132.0,127.0,101.0,89.0,160.0,160.0,104.0,158.0,124.0,151.0
59,135.0,127.0,106.0,88.0,163.0,160.0,103.0,162.0,127.0,153.0
60,131.0,124.0,106.0,89.0,157.0,158.0,105.0,165.0,126.0,151.0
61,132.0,124.0,107.0,89.0,160.0,161.0,103.0,162.0,123.0,147.0
62,133.0,127.0,108.0,89.0,159.0,160.0,103.0,161.0,126.0,147.0
63,131.0,126.0,106.0,88.0,158.0,159.0,106.0,160.0,125.0,147.0
64,131.0,127.0,108.0,92.0,156.0,161.0,104.0,162.0,127.0,148.0
65,132.0,124.0,106.0,88.0,161.0,161.0,105.0,161.0,128.0,150.0
66,133.0,129.0,102.0,88.0,157.0,160.0,107.0,162.0,126.0,147.0
67,131.0,127.0,107.0,87.0,156.0,161.0,106.0,162.0,123.0,149.0
68,135.0,125.0,107.0,89.0,159.0,161.0,106.0,163.0,126.0,150.0
69,138.0,126.0,106.0,86.0,160.0,163.0,106.0,169.0,125.0,149.0
70,129.0,128.0,106.0,88.0,164.0,162.0,105.0,165.0,127.0,147.0
71,134.0,126.0,106.0,91.0,154.0,162.0,104.0,163.0,124.0,150.0
72,135.0,124.0,107.0,89.0,162.0,163.0,104.0,161.0,126.0,149.0
73,133.0,125.0,108.0,96.0,156.0,165.0,104.0,163.0,127.0,149.0
74,134.0,123.0,108.0,91.0,162.0,162.0,105.0,170.0,130.0,151.0
75,130.0,128.0,106.0,88.0,159.0,160.0,106.0,171.0,126.0,148.0
76,134.0,128.0,107.0,87.0,158.0,162.0,105.0,162.0,129.0,150.0
77,135.0,127.0,105.0,84.0,164.0,163.0,106.0,164.0,127.0,152.0
78,134.0,126.0,106.0,87.0,165.0,160.0,107.0,164.0,123.0,154.0
79,132.0,128.0,104.0,88.0,160.0,161.0,106.0,167.0,124.0,153.0
80,134.0,127.0,104.0,88.0,160.0,158.0,106.0,168.0,126.0,152.0
