,500mM,400mM,300mM,200mM
0,12.38688578000582,8.610458138432602,15.15730918210611,17.995295639713266
1,8.104339730848672,12.35968949323547,1932957.556353211,15.19202154064832
2,18.686977438242696,6.445200985317935,8.1501476616184,1546918.9488432684
3,8.4829221949318,5.112008297694584,7.253892554537635,16.553910620898858
4,30.5487255902371,11.515614666441472,16.19450185280829,22.089021043846316
5,17.333973294640018,8.11312486308885,7.453976894132346,14.823034378504104
6,10.48535022624824,9.951992058422075,5.690380066992304,13.13302990188098
7,8.135808477140294,10.386167142565457,13.66982752594041,44.37284983719821
