,500mM,400mM,300mM,200mM
0,0.3445955696368849,5.5180756772818915,4.816524218777275,3.879217777865397
1,1.4103731737904055,4.456456733857594,0.4664070927213851,9.67905591299555
2,3.2859006363334906,4.645269366450406,7.268791771600577,2.420663903711462
3,3.3700607918697902,4.80648508917131,4.732691842256752,8.465387966016147
4,3.668624154096309,4.067797284849095,2.9512727874192444,0.09375690320722196
5,3.526718984803844,3.7864018362110983,5.334975254798133,17.16574896631693
6,5.94793045803933,4.627650817074251,8.179486729641198,1.8992124605342842
7,5.04700814979074,7.329040734788306,5.53670235367052,1.9372468291920129
