,500mM,400mM,300mM,200mM
0,0.6825322307325656,0.48018806987716306,0.30329485536817735,0.20346203837535792
1,0.7662102713834291,0.46930332809732533,0.1962732646398282,0.33251457470605544
2,1.1216145688963082,0.5395998369951922,0.5241867215152453,0.15523973609017472
3,0.5660903235471383,0.6046911380847442,0.31132817306620025,0.24450863534490092
4,0.935442975629787,0.5348051049966315,0.3343662690651876,0.03960318994240944
5,0.8616922671269485,0.4701028944674743,0.3313075928983923,0.5524146635040299
6,0.5555559884911251,0.5408799969699478,0.38279410847708956,0.1647387363781865
7,0.5594231118697406,0.5101651892002672,0.3351564749422875,0.09356065417553579
