,500mM,400mM,300mM,200mM
0,7.926309092190122,20.93782674603426,24.570199445479368,10.407788764228876
1,20.699812148091244,23.778060720227426,16.398113811799362,6.832182624765127
2,13.684428875398927,18.862037330227253,18.62956074959309,9.692157431732593
3,27.312349511749463,21.94710652147112,22.507355075833242,11.571241045718441
4,16.53774722803299,25.04732106868896,35.063675603587285,21.104499976071168
5,14.200173220366851,22.736853344064844,28.18605600169617,-11.52574844261176
6,27.561865331989843,22.77909743295936,22.667462181732613,3.1321087168907784
7,26.691666351242908,20.238232419266513,23.063429788233282,1.9029252996032362
