track_id,frame,area,time_s,dff
1,0,99.0,0,0.01642710472279255
1,1,98.0,5,0.006160164271047169
1,2,96.0,10,-0.014373716632443589
1,3,95.0,15,-0.024640657084188968
1,4,97.0,20,-0.00410677618069821
1,5,100.0,25,0.02669404517453793
1,6,100.0,30,0.02669404517453793
1,7,97.0,35,-0.00410677618069821
1,8,98.0,40,0.006160164271047169
1,9,96.0,45,-0.014373716632443589
1,10,94.0,50,-0.03490759753593435
1,11,97.0,55,-0.00410677618069821
1,12,98.0,60,0.006160164271047169
1,13,96.0,65,-0.014373716632443589
1,14,98.0,70,0.006160164271047169
1,15,98.0,75,0.006160164271047169
1,16,95.0,80,-0.024640657084188968
1,17,96.0,85,-0.014373716632443589
1,18,95.0,90,-0.024640657084188968
1,19,94.0,95,-0.03490759753593435
1,20,98.0,100,0.006160164271047169
1,21,97.0,105,-0.00410677618069821
1,22,97.0,110,-0.00410677618069821
1,23,100.0,115,0.02669404517453793
1,24,98.0,120,0.006160164271047169
1,25,96.0,125,-0.014373716632443589
1,26,91.0,130,-0.06570841889117049
1,27,101.0,135,0.036960985626283305
1,28,96.0,140,-0.014373716632443589
1,29,97.0,145,-0.00410677618069821
1,30,97.0,150,-0.00410677618069821
1,31,100.0,155,0.02669404517453793
1,32,100.0,160,0.02669404517453793
1,33,97.0,165,-0.00410677618069821
1,34,99.0,170,0.01642710472279255
1,35,96.0,175,-0.014373716632443589
1,36,99.0,180,0.01642710472279255
1,37,95.0,185,-0.024640657084188968
1,38,94.0,190,-0.03490759753593435
1,39,96.0,195,-0.014373716632443589
1,40,86.0,200,-0.11704312114989739
1,41,84.0,205,-0.13757700205338813
1,42,81.0,210,-0.16837782340862428
1,43,80.0,215,-0.17864476386036965
1,44,85.0,220,-0.12731006160164277
1,45,81.0,225,-0.16837782340862428
1,46,81.0,230,-0.16837782340862428
1,47,86.0,235,-0.11704312114989739
1,48,82.0,240,-0.1581108829568789
1,49,82.0,245,-0.1581108829568789
1,50,83.0,250,-0.14784394250513352
1,51,82.0,255,-0.1581108829568789
1,52,80.0,260,-0.17864476386036965
1,53,80.0,265,-0.17864476386036965
1,54,86.0,270,-0.11704312114989739
1,55,88.0,275,-0.09650924024640663
1,56,87.0,280,-0.106776180698152
1,57,88.0,285,-0.09650924024640663
1,58,91.0,290,-0.06570841889117049
1,59,91.0,295,-0.06570841889117049
1,60,89.0,300,-0.08624229979466125
1,61,95.0,305,-0.024640657084188968
1,62,95.0,310,-0.024640657084188968
1,63,96.0,315,-0.014373716632443589
1,64,96.0,320,-0.014373716632443589
1,65,96.0,325,-0.014373716632443589
1,66,95.0,330,-0.024640657084188968
1,67,97.0,335,-0.00410677618069821
1,68,98.0,340,0.006160164271047169
1,69,96.0,345,-0.014373716632443589
1,70,94.0,350,-0.03490759753593435
1,71,96.0,355,-0.014373716632443589
1,72,100.0,360,0.02669404517453793
1,73,97.0,365,-0.00410677618069821
1,74,98.0,370,0.006160164271047169
1,75,100.0,375,0.02669404517453793
1,76,98.0,380,0.006160164271047169
1,77,95.0,385,-0.024640657084188968
1,78,95.0,390,-0.024640657084188968
1,79,94.0,395,-0.03490759753593435
1,80,96.0,400,-0.014373716632443589
2,0,97.0,0,0.022128556375131656
2,1,95.0,5,0.001053740779768117
2,2,93.0,10,-0.02002107481559542
2,3,96.0,15,0.011591148577449887
2,4,96.0,20,0.011591148577449887
2,5,98.0,25,0.03266596417281343
2,6,98.0,30,0.03266596417281343
2,7,97.0,35,0.022128556375131656
2,8,100.0,40,0.05374077976817696
2,9,100.0,45,0.05374077976817696
2,10,95.0,50,0.001053740779768117
2,11,98.0,55,0.03266596417281343
2,12,98.0,60,0.03266596417281343
2,13,99.0,65,0.043203371970495195
2,14,94.0,70,-0.009483667017913653
2,15,99.0,75,0.043203371970495195
2,16,100.0,80,0.05374077976817696
2,17,98.0,85,0.03266596417281343
2,18,99.0,90,0.043203371970495195
2,19,98.0,95,0.03266596417281343
2,20,94.0,100,-0.009483667017913653
2,21,99.0,105,0.043203371970495195
2,22,96.0,110,0.011591148577449887
2,23,95.0,115,0.001053740779768117
2,24,97.0,120,0.022128556375131656
2,25,97.0,125,0.022128556375131656
2,26,95.0,130,0.001053740779768117
2,27,96.0,135,0.011591148577449887
2,28,95.0,140,0.001053740779768117
2,29,94.0,145,-0.009483667017913653
2,30,94.0,150,-0.009483667017913653
2,31,95.0,155,0.001053740779768117
2,32,93.0,160,-0.02002107481559542
2,33,96.0,165,0.011591148577449887
2,34,94.0,170,-0.009483667017913653
2,35,102.0,175,0.0748155953635405
2,36,96.0,180,0.011591148577449887
2,37,98.0,185,0.03266596417281343
2,38,96.0,190,0.011591148577449887
2,39,94.0,195,-0.009483667017913653
2,40,85.0,200,-0.10432033719704958
2,41,84.0,205,-0.11485774499473135
2,42,84.0,210,-0.11485774499473135
2,43,83.0,215,-0.12539515279241312
2,44,80.0,220,-0.15700737618545843
2,45,85.0,225,-0.10432033719704958
2,46,83.0,230,-0.12539515279241312
2,47,87.0,235,-0.08324552160168604
2,48,86.0,240,-0.0937829293993678
2,49,83.0,245,-0.12539515279241312
2,50,78.0,250,-0.17808219178082196
2,51,85.0,255,-0.10432033719704958
2,52,88.0,260,-0.07270811380400427
2,53,85.0,265,-0.10432033719704958
2,54,90.0,270,-0.05163329820864073
2,55,87.0,275,-0.08324552160168604
2,56,86.0,280,-0.0937829293993678
2,57,89.0,285,-0.062170706006322504
2,58,91.0,290,-0.041095890410958964
2,59,93.0,295,-0.02002107481559542
2,60,93.0,300,-0.02002107481559542
2,61,92.0,305,-0.03055848261327719
2,62,94.0,310,-0.009483667017913653
2,63,94.0,315,-0.009483667017913653
2,64,98.0,320,0.03266596417281343
2,65,96.0,325,0.011591148577449887
2,66,95.0,330,0.001053740779768117
2,67,96.0,335,0.011591148577449887
2,68,96.0,340,0.011591148577449887
2,69,94.0,345,-0.009483667017913653
2,70,96.0,350,0.011591148577449887
2,71,96.0,355,0.011591148577449887
2,72,98.0,360,0.03266596417281343
2,73,100.0,365,0.05374077976817696
2,74,97.0,370,0.022128556375131656
2,75,95.0,375,0.001053740779768117
2,76,98.0,380,0.03266596417281343
2,77,95.0,385,0.001053740779768117
2,78,98.0,390,0.03266596417281343
2,79,94.0,395,-0.009483667017913653
2,80,92.0,400,-0.03055848261327719
3,0,158.0,0,0.0019023462270133886
3,1,157.0,5,-0.004438807863031
3,2,156.0,10,-0.010779961953075389
3,3,158.0,15,0.0019023462270133886
3,4,156.0,20,-0.010779961953075389
3,5,158.0,25,0.0019023462270133886
3,6,157.0,30,-0.004438807863031
3,7,157.0,35,-0.004438807863031
3,8,155.0,40,-0.017121116043119777
3,9,156.0,45,-0.010779961953075389
3,10,157.0,50,-0.004438807863031
3,11,156.0,55,-0.010779961953075389
3,12,158.0,60,0.0019023462270133886
3,13,157.0,65,-0.004438807863031
3,14,157.0,70,-0.004438807863031
3,15,157.0,75,-0.004438807863031
3,16,157.0,80,-0.004438807863031
3,17,160.0,85,0.014584654407102165
3,18,160.0,90,0.014584654407102165
3,19,161.0,95,0.020925808497146554
3,20,155.0,100,-0.017121116043119777
3,21,161.0,105,0.020925808497146554
3,22,160.0,110,0.014584654407102165
3,23,157.0,115,-0.004438807863031
3,24,157.0,120,-0.004438807863031
3,25,157.0,125,-0.004438807863031
3,26,155.0,130,-0.017121116043119777
3,27,155.0,135,-0.017121116043119777
3,28,159.0,140,0.008243500317057777
3,29,156.0,145,-0.010779961953075389
3,30,160.0,150,0.014584654407102165
3,31,155.0,155,-0.017121116043119777
3,32,159.0,160,0.008243500317057777
3,33,162.0,165,0.027266962587190944
3,34,159.0,170,0.008243500317057777
3,35,160.0,175,0.014584654407102165
3,36,162.0,180,0.027266962587190944
3,37,162.0,185,0.027266962587190944
3,38,158.0,190,0.0019023462270133886
3,39,153.0,195,-0.029803424223208554
3,40,148.0,200,-0.061509194673430495
3,41,139.0,205,-0.11857958148383
3,42,142.0,210,-0.09955611921369682
3,43,143.0,215,-0.09321496512365245
3,44,142.0,220,-0.09955611921369682
3,45,141.0,225,-0.10589727330374121
3,46,141.0,230,-0.10589727330374121
3,47,142.0,235,-0.09955611921369682
3,48,145.0,240,-0.08053265694356367
3,49,142.0,245,-0.09955611921369682
3,50,141.0,250,-0.10589727330374121
3,51,143.0,255,-0.09321496512365245
3,52,141.0,260,-0.10589727330374121
3,53,141.0,265,-0.10589727330374121
3,54,140.0,270,-0.1122384273937856
3,55,143.0,275,-0.09321496512365245
3,56,145.0,280,-0.08053265694356367
3,57,150.0,285,-0.04882688649334172
