frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,130.0,125.0,138.0,167.0,107.0,121.0,149.0,156.0,108.0,126.0,84.0,112.0,0.0,94.0,86.0
1,130.0,126.0,135.0,170.0,109.0,121.0,149.0,154.0,105.0,126.0,87.0,115.0,0.0,94.0,90.0
2,128.0,124.0,137.0,170.0,109.0,121.0,149.0,155.0,105.0,127.0,84.0,109.0,0.0,93.0,88.0
3,129.0,126.0,136.0,175.0,110.0,122.0,148.0,154.0,104.0,128.0,86.0,111.0,0.0,93.0,89.0
4,133.0,125.0,134.0,168.0,109.0,120.0,151.0,159.0,104.0,125.0,86.0,114.0,0.0,96.0,90.0
5,131.0,125.0,134.0,168.0,109.0,119.0,149.0,152.0,108.0,128.0,86.0,114.0,0.0,93.0,89.0
6,132.0,125.0,137.0,169.0,105.0,118.0,149.0,159.0,102.0,122.0,85.0,112.0,0.0,94.0,88.0
7,130.0,128.0,140.0,173.0,108.0,121.0,150.0,156.0,104.0,125.0,85.0,115.0,0.0,100.0,87.0
8,128.0,126.0,138.0,169.0,109.0,119.0,153.0,156.0,105.0,124.0,86.0,110.0,0.0,92.0,91.0
9,132.0,130.0,139.0,167.0,115.0,119.0,150.0,159.0,105.0,119.0,84.0,109.0,0.0,94.0,90.0
10,128.0,127.0,139.0,167.0,115.0,121.0,150.0,157.0,101.0,125.0,89.0,113.0,0.0,94.0,89.0
11,131.0,125.0,136.0,169.0,114.0,122.0,153.0,158.0,103.0,124.0,88.0,115.0,0.0,91.0,91.0
12,128.0,125.0,140.0,169.0,112.0,119.0,153.0,159.0,104.0,125.0,88.0,111.0,0.0,94.0,91.0
13,129.0,123.0,138.0,168.0,115.0,119.0,150.0,161.0,104.0,125.0,87.0,114.0,0.0,95.0,92.0
14,133.0,126.0,138.0,167.0,115.0,119.0,155.0,159.0,103.0,125.0,88.0,111.0,0.0,94.0,90.0
15,131.0,126.0,138.0,168.0,112.0,121.0,154.0,156.0,102.0,122.0,86.0,114.0,0.0,97.0,93.0
16,130.0,124.0,139.0,169.0,116.0,115.0,155.0,158.0,105.0,125.0,89.0,115.0,0.0,94.0,87.0
17,129.0,128.0,141.0,170.0,112.0,120.0,156.0,159.0,103.0,123.0,89.0,111.0,0.0,93.0,92.0
18,133.0,122.0,140.0,173.0,114.0,116.0,159.0,160.0,101.0,121.0,88.0,110.0,0.0,95.0,88.0
19,131.0,124.0,138.0,175.0,114.0,120.0,154.0,159.0,104.0,118.0,90.0,112.0,0.0,98.0,85.0
20,131.0,126.0,143.0,170.0,113.0,117.0,155.0,158.0,102.0,122.0,92.0,110.0,0.0,92.0,91.0
21,131.0,124.0,139.0,174.0,114.0,119.0,153.0,157.0,102.0,121.0,89.0,110.0,0.0,91.0,84.0
22,135.0,125.0,139.0,170.0,113.0,119.0,153.0,158.0,104.0,123.0,88.0,110.0,0.0,99.0,84.0
23,129.0,123.0,137.0,171.0,113.0,117.0,155.0,160.0,104.0,124.0,93.0,113.0,0.0,100.0,87.0
24,132.0,126.0,141.0,172.0,115.0,123.0,154.0,158.0,103.0,123.0,92.0,109.0,0.0,96.0,86.0
25,132.0,122.0,141.0,174.0,113.0,123.0,157.0,159.0,105.0,123.0,90.0,110.0,0.0,95.0,87.0
26,130.0,124.0,142.0,171.0,111.0,122.0,156.0,157.0,103.0,127.0,89.0,111.0,0.0,95.0,86.0
27,128.0,124.0,141.0,172.0,113.0,118.0,154.0,160.0,104.0,125.0,94.0,113.0,0.0,99.0,88.0
28,135.0,125.0,138.0,172.0,111.0,122.0,156.0,162.0,104.0,125.0,93.0,114.0,0.0,97.0,85.0
29,128.0,125.0,140.0,169.0,110.0,121.0,156.0,158.0,104.0,125.0,93.0,112.0,0.0,97.0,86.0
30,129.0,124.0,140.0,169.0,112.0,120.0,154.0,161.0,102.0,123.0,92.0,112.0,0.0,96.0,87.0
31,136.0,124.0,140.0,174.0,113.0,120.0,157.0,160.0,106.0,124.0,93.0,109.0,0.0,96.0,86.0
32,130.0,129.0,140.0,174.0,110.0,122.0,155.0,158.0,100.0,124.0,94.0,114.0,0.0,102.0,87.0
33,131.0,124.0,138.0,170.0,114.0,124.0,153.0,160.0,103.0,125.0,92.0,114.0,0.0,96.0,85.0
34,137.0,124.0,138.0,170.0,110.0,120.0,152.0,162.0,106.0,124.0,94.0,112.0,0.0,96.0,87.0
35,134.0,124.0,140.0,170.0,108.0,123.0,155.0,162.0,104.0,128.0,94.0,115.0,0.0,94.0,87.0
36,136.0,123.0,139.0,171.0,113.0,121.0,156.0,162.0,107.0,124.0,91.0,114.0,0.0,96.0,86.0
37,135.0,125.0,140.0,170.0,109.0,125.0,152.0,160.0,102.0,122.0,96.0,111.0,0.0,96.0,87.0
38,135.0,127.0,143.0,169.0,104.0,122.0,158.0,163.0,103.0,125.0,92.0,113.0,0.0,95.0,87.0
39,132.0,125.0,137.0,168.0,107.0,122.0,156.0,166.0,104.0,126.0,94.0,115.0,0.0,94.0,88.0
40,130.0,121.0,135.0,171.0,105.0,119.0,152.0,165.0,101.0,124.0,91.0,113.0,0.0,95.0,87.0
41,130.0,127.0,137.0,171.0,105.0,124.0,152.0,157.0,106.0,122.0,92.0,116.0,0.0,91.0,84.0
42,130.0,124.0,136.0,168.0,105.0,122.0,152.0,155.0,100.0,128.0,91.0,115.0,0.0,91.0,84.0
43,131.0,120.0,137.0,170.0,99.0,122.0,153.0,161.0,101.0,126.0,92.0,116.0,0.0,91.0,86.0
44,129.0,120.0,134.0,173.0,105.0,123.0,150.0,154.0,102.0,123.0,95.0,112.0,0.0,92.0,85.0
45,133.0,121.0,139.0,169.0,101.0,121.0,150.0,154.0,101.0,123.0,95.0,118.0,0.0,94.0,87.0
46,129.0,126.0,137.0,169.0,104.0,119.0,150.0,158.0,100.0,127.0,94.0,116.0,0.0,90.0,86.0
47,132.0,127.0,138.0,168.0,101.0,124.0,154.0,153.0,103.0,126.0,95.0,114.0,0.0,93.0,87.0
48,132.0,123.0,139.0,168.0,103.0,125.0,153.0,158.0,103.0,126.0,92.0,116.0,0.0,89.0,82.0
49,130.0,122.0,138.0,168.0,105.0,121.0,152.0,158.0,104.0,126.0,91.0,109.0,0.0,94.0,85.0
50,131.0,122.0,137.0,170.0,102.0,124.0,150.0,161.0,100.0,125.0,91.0,113.0,0.0,92.0,86.0
51,132.0,124.0,137.0,170.0,105.0,117.0,152.0,157.0,105.0,127.0,91.0,113.0,0.0,90.0,84.0
52,131.0,128.0,139.0,171.0,105.0,120.0,153.0,154.0,106.0,125.0,88.0,115.0,0.0,94.0,85.0
53,126.0,124.0,139.0,170.0,105.0,122.0,155.0,166.0,103.0,125.0,93.0,116.0,0.0,90.0,87.0
54,129.0,124.0,139.0,172.0,107.0,119.0,153.0,165.0,103.0,128.0,93.0,115.0,0.0,88.0,91.0
55,135.0,123.0,137.0,177.0,111.0,126.0,149.0,156.0,106.0,127.0,95.0,114.0,0.0,92.0,92.0
56,129.0,125.0,140.0,174.0,108.0,122.0,152.0,162.0,104.0,127.0,95.0,118.0,0.0,95.0,89.0
57,129.0,125.0,138.0,174.0,104.0,120.0,151.0,161.0,109.0,126.0,92.0,116.0,0.0,93.0,91.0
58,136.0,125.0,144.0,171.0,105.0,124.0,149.0,159.0,102.0,125.0,93.0,118.0,0.0,93.0,90.0
59,130.0,124.0,142.0,175.0,105.0,120.0,151.0,156.0,101.0,126.0,94.0,116.0,0.0,95.0,88.0
60,133.0,126.0,140.0,175.0,104.0,123.0,153.0,156.0,99.0,123.0,97.0,118.0,0.0,97.0,91.0
61,133.0,122.0,141.0,175.0,115.0,122.0,151.0,158.0,100.0,126.0,94.0,114.0,0.0,95.0,89.0
62,133.0,126.0,136.0,175.0,106.0,117.0,155.0,158.0,100.0,128.0,93.0,117.0,0.0,94.0,85.0
63,134.0,123.0,140.0,175.0,107.0,122.0,155.0,156.0,101.0,122.0,93.0,116.0,0.0,93.0,86.0
64,136.0,126.0,143.0,170.0,108.0,124.0,154.0,161.0,100.0,124.0,96.0,113.0,0.0,93.0,85.0
65,133.0,127.0,137.0,173.0,108.0,119.0,151.0,154.0,103.0,125.0,94.0,114.0,0.0,98.0,85.0
66,133.0,124.0,139.0,170.0,108.0,121.0,155.0,159.0,103.0,124.0,91.0,115.0,0.0,93.0,85.0
67,134.0,124.0,142.0,176.0,110.0,122.0,156.0,160.0,104.0,119.0,97.0,114.0,0.0,95.0,86.0
68,130.0,124.0,136.0,168.0,109.0,123.0,154.0,162.0,103.0,124.0,96.0,112.0,0.0,95.0,85.0
69,133.0,123.0,138.0,176.0,108.0,123.0,155.0,155.0,104.0,125.0,95.0,115.0,0.0,95.0,86.0
70,132.0,124.0,139.0,174.0,109.0,123.0,152.0,158.0,106.0,127.0,96.0,116.0,0.0,99.0,86.0
71,137.0,123.0,136.0,173.0,112.0,124.0,158.0,159.0,104.0,127.0,95.0,117.0,0.0,94.0,86.0
72,133.0,126.0,136.0,167.0,108.0,120.0,156.0,152.0,106.0,128.0,92.0,114.0,0.0,98.0,86.0
73,135.0,122.0,136.0,170.0,108.0,122.0,156.0,160.0,105.0,129.0,92.0,118.0,0.0,94.0,87.0
74,133.0,126.0,139.0,172.0,112.0,122.0,153.0,153.0,106.0,127.0,93.0,117.0,0.0,94.0,87.0
75,134.0,124.0,135.0,170.0,112.0,118.0,148.0,158.0,106.0,128.0,93.0,113.0,0.0,97.0,88.0
76,136.0,129.0,140.0,169.0,110.0,123.0,149.0,155.0,104.0,130.0,96.0,114.0,0.0,95.0,88.0
77,134.0,127.0,139.0,170.0,109.0,118.0,151.0,158.0,108.0,126.0,91.0,112.0,0.0,97.0,90.0
78,131.0,126.0,135.0,168.0,117.0,121.0,150.0,158.0,103.0,124.0,90.0,112.0,0.0,98.0,90.0
79,134.0,126.0,140.0,167.0,114.0,120.0,151.0,158.0,107.0,129.0,95.0,117.0,0.0,100.0,87.0
80,131.0,124.0,136.0,169.0,113.0,121.0,154.0,158.0,108.0,129.0,95.0,114.0,0.0,97.0,90.0
