frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,3622.9258722341656,4103.65188746803,4137.142415843871,4042.7920024275118,3949.858476474983,3761.986260330581,4047.3721665472076,3752.421891778631,4045.5827052435343,4396.556808293575,2870.631391131392,3599.4774463253525,,3780.9614695446835,4734.037380875536
1,3617.359152389541,4008.143431495406,4105.529563360578,3976.0112640801017,3920.129060901523,3742.7953322520007,4019.999220694597,3739.026398308175,4149.744089544089,4471.745372866128,2760.7882368535684,3622.8524588390137,,3759.992525242913,4662.413413339866
2,3649.8143299549556,4016.2852447041623,4095.6682149966837,4042.644339077695,3947.503596357703,3793.426366468426,4031.1042656997633,3735.61768799361,4139.829784305326,4502.353552614433,2808.735189967523,3619.76654794324,,3882.8348797065482,4728.242688254519
3,3672.528686362668,4036.7546470342495,4128.619148853177,4056.1775247466758,3957.9901614273585,3763.8283238698277,3956.118400621119,3791.4884269223876,4149.329707860445,4432.103705948441,2812.850424571603,3601.193944253275,,3888.4144460028037,4705.977726080284
4,3573.3259899183613,4087.4403419802693,4105.80828308787,4020.9529503952035,3899.979803485963,3873.003534370946,4036.91142351933,3739.2689133303465,4100.263835236816,4509.14856223379,2916.6389606660923,3499.1504059736108,,3870.983720686767,4747.045228181891
5,3584.858666721757,4075.705481914505,4185.965286152023,4062.9218020541557,3922.2024211132593,3860.3633636969535,4081.57670424187,3790.2186879660912,4223.906223436552,4482.892512559101,2816.114940330477,3616.086503387178,,3900.625705757546,4770.140424689402
6,3592.5708073514943,4084.0614366094233,4183.532183145322,4069.1595719686957,4054.168354655296,3881.4384589045585,4133.8362259725,3799.159312531843,4296.674496967364,4459.810842517985,2892.7888274121506,3591.7476259289833,,3867.435517556456,4747.0917071224285
7,3623.544940001386,4118.714165521978,4090.725428571426,4140.266797279892,3920.9190947578136,3867.074637625192,4110.227567987567,3825.3630732563324,4266.272904769903,4437.960445914028,2942.5324694234114,3620.2605999604566,,3806.2801287073307,4877.57960865608
8,3646.2041685469303,4147.142514350784,4175.324037184593,4124.498109560707,3962.5237688731613,3878.914469987063,4088.01159027794,3832.474817317514,4236.000990600991,4508.726581739684,2897.550707660401,3591.0608881234075,,3960.265029671791,4816.842792501615
9,3670.481840061264,4092.544298443492,4149.362107124933,4092.330756891126,3928.581696792051,3846.6884417841793,4116.51578865579,3787.286696337156,4246.049303849304,4513.255711875721,2913.028054936025,3598.119318932924,,3930.67608667276,4857.372103845213
10,3709.663246058557,3990.1225611423797,4117.418389540857,4110.982626158726,3888.602165771048,3827.934682423216,4092.3746542346526,3826.4175370138437,4297.75635904642,4468.603080698442,2806.96580886795,3648.294469848999,,3908.9346097708585,4699.9109066538695
11,3591.201370803341,4031.2795644866637,4220.723972922504,4087.926627703353,3875.5555249036115,3848.0170387028375,4079.7695537376094,3776.1770955285465,4150.717789639599,4509.941984083591,2935.020872367535,3681.0264931610254,,3934.2282238919215,4830.783573044602
12,3642.17442286036,4102.075966386554,4079.865999999998,4081.6657034832024,3993.272566939235,3914.695518642915,4097.609184954337,3809.455406667341,4130.76503191132,4551.985419537516,2879.326434318369,3582.9849886969787,,3968.8456230494485,4790.8261393018765
13,3656.2145354950735,4110.805385622309,4133.33812575784,4060.3290955498414,3964.4303696466377,3859.3184782466633,4093.7956021756036,3799.570954823881,4259.458179375208,4443.94923643228,2956.2342357746747,3612.73983616065,,3845.6607554041366,4755.376643631829
14,3678.749818916356,4010.3384519742503,4156.273399156995,4082.8441374918875,3865.2690441296218,3827.5311238025533,3989.7638684524936,3799.3604647233988,4265.2197936396515,4494.784766399247,2973.772802590949,3666.2630541542785,,3877.4781300803334,4783.599420360846
15,3729.23895578866,4046.703862511331,4134.02212304444,4099.916403631829,3966.34053163914,3792.742284349173,4043.1331497808533,3853.55467687075,4172.180418870546,4507.702966432473,2997.2633548238555,3649.1579164495415,,3900.596002994873,4868.802777645811
16,3666.741095128902,4074.432911720982,4127.883199885273,4088.5608706920175,3914.369594708078,3930.4786316144273,4087.3984782745392,3869.211891101728,4181.222893022892,4509.230036809815,2896.569768956022,3595.317184265008,,3870.5047347248765,4818.468592458157
17,3639.47128633174,4068.4225103021963,4165.028736852535,4093.753331406275,3914.452387632944,3834.920452771272,4105.984889395575,3861.048890562175,4234.825208318449,4488.882280562553,2924.2320578168,3666.565120722211,,3978.330869924841,4769.736499024217
18,3627.2037896641195,4168.0061624985065,4158.088620820668,4079.0813869988415,3923.8317265125443,3936.1755437254214,4031.18962718474,3896.8630565506683,4272.264713108889,4479.686624188937,2934.369214876031,3694.701012601261,,3804.7234668702986,4839.273625058191
19,3665.115517949107,4076.3344859680947,4249.604653848375,4022.542111495397,3925.2013602895277,3869.586413748377,4040.264912795701,3822.442360330908,4187.748761336916,4554.047386010981,3004.7953143698796,3722.177281172586,,3882.342409965666,4832.289156834038
