frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,25940.39720468891,25824.71611253197,25419.567729083665,25226.052308949733,24820.141523525017,25798.1625,26241.80233009709,26611.89862104188,26527.019146608316,25613.43525519849,25828.3447993448,25013.085053674647,27006.461117196057,26055.74065811489,26019.509130752373
1,25981.84084761046,25863.816885964912,25468.100066269053,25266.106382978724,24853.21038863976,25834.923676012462,26291.262524271846,26660.75931597754,26573.789243789244,25646.064150943395,25895.981878088962,25058.077975943594,27046.383077765608,26089.550027948575,26072.464364437914
2,25977.045045045044,25861.214755295838,25449.893828798937,25256.914484451718,24839.97346786248,25835.755451713394,26285.318553092184,26642.608118458003,26573.817834742295,25633.78817966903,25860.038619556286,25067.61877315768,27045.991237677983,26099.63823857302,26065.47322083639
3,25990.246507435782,25862.58662280702,25468.020557029176,25269.096760967608,24854.00074766355,25827.958561376076,26297.63159937888,26662.089495155535,26576.756830601094,25653.76348155156,25867.74259868421,25076.625875566544,27065.032858707556,26097.789855072464,26067.898678414098
4,26054.43340857788,25941.92765801973,25565.094701986756,25339.588716271464,24936.102765321375,25900.43813229572,26389.77069568597,26751.517250191668,26654.26501091703,25747.27543776621,25977.20987654321,25162.156611570248,27148.277108433736,26179.505862646565,26139.732549595887
5,26157.7749210645,26021.686518085495,25633.467549668872,25422.3341503268,25005.375560538116,25998.493779160188,26443.899805825244,26825.169469928645,26747.112295081966,25828.1621749409,26068.699013157893,25234.536303630364,27245.69386637459,26258.911928651058,26237.38766519824
6,26266.861010830326,26131.234563390575,25703.533510285335,25518.929185427754,25084.507835820896,26097.807303807305,26583.170485436895,26946.83439815998,26878.041189307147,25973.21374764595,26194.62293729373,25352.591659785303,27328.93400876232,26370.40490797546,26337.362838332116
7,26237.03967538323,26086.77802197802,25680.896,25480.47886745999,25056.497571908854,26058.95015576324,26537.1790986791,26919.874106230847,26849.640556768558,25969.631554085972,26167.938118811882,25312.0872261265,27341.612814895947,26354.28987129267,26332.00659824047
8,26253.13176895307,26118.698755490484,25693.50929614874,25486.85100286533,25081.586322869956,26063.346034214617,26551.811939133826,26941.486721144025,26901.77996177996,25993.40245051838,26172.007431874485,25347.293657331138,27344.54490690033,26352.963231197773,26328.717647058824
9,26245.669675090252,26074.53262463343,25638.47242524917,25447.50756646217,25035.783520599252,26047.731726283047,26517.01087801088,26884.99003322259,26842.150696150697,25961.551010813353,26130.829087921116,25287.100864553315,27306.566538882806,26309.355828220858,26281.394562821453
10,26229.391441441443,26071.145155393053,25654.970099667775,25446.358691206544,25031.78913857678,26034.445482866042,26507.265345765347,26893.869087189978,26856.689185508036,25940.908919301557,26117.989247311827,25285.24535315985,27309.899233296823,26304.459007250418,26276.43740795287
11,26239.539087211928,26075.784435513335,25662.75396825397,25465.706508391322,25057.093597903407,26034.663289166016,26520.98208024932,26913.652018395504,26871.893860845837,25972.856403013182,26159.751854905193,25325.49524596941,27322.388280394305,26322.85968819599,26300.084558823528
12,26213.23963963964,26050.084033613446,25634.234,25434.559148587803,25015.156004489338,25999.85069984448,26493.22088040514,26890.17352415027,26839.19650655022,25934.830580462483,26145.51447477254,25292.510506798517,27300.584884994525,26304.611823759064,26265.063970588235
13,26241.056782334384,26084.950711938665,25695.39375830013,25464.27209492635,25059.213108614233,26060.135303265943,26536.65773115773,26912.23649859227,26861.782205240175,25976.97876356772,26175.087603305787,25332.69876033058,27323.673877327492,26348.718191964286,26296.67770419426
14,26219.45318860244,26050.82027818448,25663.915006640105,25442.790593047033,25004.304868913856,26011.250388802488,26490.54580896686,26873.532617037607,26840.255934515688,25953.895233600753,26114.636288318143,25289.241450350226,27300.939759036144,26327.2771890686,26273.65613519471
15,26227.41753276096,26078.27232796486,25661.42715231788,25449.48240589198,25037.043396932288,26053.90234375,26519.37334372564,26908.361989795918,26864.750953678475,25965.190476190477,26144.7599009901,25329.5350660066,27307.80421686747,26310.10502793296,26300.05743740795
16,26173.705058717253,26034.663862472567,25629.85780730897,25425.07818256242,25010.07868115399,25995.138759689922,26484.214424951268,26877.528615227387,26815.072345072345,25931.361963190186,26134.39652317881,25282.152380952382,27287.362541073384,26308.20803123257,26256.0716374269
17,26183.660496613997,26013.897802197804,25628.44644045243,25427.240786240785,25006.065469509915,26013.179547228727,26481.739469578784,26872.403939626503,26835.669937312618,25940.694955209805,26129.048841059604,25288.651095494006,27274.443592552027,26297.023968784837,26241.839587932303
18,26208.16463138851,26038.116788321167,25621.625664893618,25421.242312423125,25015.8261682243,25997.307214895267,26467.024209293246,26847.193193449333,26831.596673029726,25915.205937794533,26108.096694214877,25276.862623762376,27293.49288061336,26304.31863839286,26276.40819312363
19,26198.838680524175,26033.44777209642,25613.344621513945,25426.063602790317,25003.631973043804,25989.85525291829,26483.58573655495,26858.15512394582,26832.270469432315,25942.274647887323,26111.149130074566,25269.0995045417,27269.92469879518,26295.800447177193,26243.875549048316
20,26207.005863779883,26030.285087719298,25623.487641950567,25402.9914004914,24985.244020926755,25994.78816199377,26464.536118703632,26860.0605518651,26823.462397820163,25923.129367327667,26095.33112033195,25281.989273927393,27288.73165388828,26297.862701500835,26247.666911764707
21,26201.323090826932,26054.882030679328,25660.759468438537,25444.59721082855,25030.83077499064,26044.77060653188,26501.87261394624,26878.01123882503,26848.609264305178,25973.199622463428,26152.492142266336,25307.138016528927,27312.554490690032,26306.88474387528,26275.17067833698
22,26161.78775510204,26006.094263792475,25615.89435215947,25382.095004095005,24975.555389221558,25963.172628304823,26445.11063498247,26838.13081246806,26799.887677208288,25904.007536504945,26077.89330024814,25237.838696369636,27277.14731653888,26257.51957494407,26227.08242159008
23,26195.240615106286,26027.3713033954,25622.27869940279,25423.096272019666,24991.218188622755,26005.974378881987,26456.571150097465,26864.598004094165,26814.485262008733,25928.48727615457,26108.83846794338,25267.553578816714,27286.98247535597,26288.11415780638,26255.763196480937
24,26200.55877034358,26058.159590043924,25654.679308050567,25428.0168101681,25009.220973782772,26003.095163806553,26463.67498051442,26881.234031681146,26828.600981193787,25944.129306276547,26102.621576763486,25288.587216494845,27298.233023001096,26306.39442896936,26263.69816849817
25,26233.686256781195,26077.189416058394,25659.044577511642,25460.061525840854,25039.244386227543,26039.60608424337,26524.284095349747,26913.67237413749,26873.79524979525,25981.11278905144,26157.014913007457,25337.90594059406,27299.110076670317,26317.92745535714,26278.944444444445
26,26218.129864253395,26081.63184806428,25651.974034620507,25441.643852459016,25039.60770381451,26020.830865159784,26507.301482059283,26887.687100893996,26856.201144726085,25957.940898345154,26146.933774834437,25309.72059430458,27313.22617743702,26323.551339285714,26283.446153846155
27,26266.08438628159,26128.997805413313,25742.74850299401,25505.104918032786,25093.677020958083,26086.136752136754,26563.71673151751,26958.39391615542,26909.63413304253,26008.008502598015,26205.144286905754,25369.09913258984,27363.57365826944,26361.979820627803,26349.721118469464
28,26635.780952380952,26519.47274057812,26130.988047808765,25934.30573770492,25519.97382198953,26484.31254871395,26963.790109034268,27336.66956521739,27253.312772925765,26336.56912878788,26551.869601328905,25714.85743801653,27740.40881708653,26741.748044692737,26728.91654465593
29,27366.16110108303,27247.217709476765,26848.47539893617,26634.433019254404,26201.839626168225,27244.432242990653,27706.042511700467,28088.585590189065,28007.702835332606,27048.831365139347,27259.088333333333,26430.99132947977,28514.93318729463,27471.629608938547,27450.923076923078
30,27080.710158013542,26939.653396639882,26514.726728723403,26312.03235053235,25866.455667789,26890.95486381323,27390.368482490274,27787.87714358843,27754.37833424061,26836.68968779565,27014.553526970954,26172.39406430338,28238.027108433736,27185.72864321608,27145.965542521993
31,26659.370235934664,26489.830168005843,26046.408909574468,25844.900287238408,25422.614146706586,26435.777431906616,26936.94078691079,27313.219037871033,27300.26734025123,26403.608593012275,26571.416319733555,25717.828041237113,27778.79326396495,26738.278119753777,26708.610989010987
32,26364.367208672087,26188.45834862385,25763.490026595744,25568.29017673654,25137.980560747663,26160.467653936088,26634.672514619884,27031.145012787725,27013.275299238303,26118.886010362694,26295.384871155446,25439.147107438017,27469.511774370207,26457.503649635037,26433.012463343108
33,26275.47175779485,26120.716532553037,25721.674834437086,25491.443032786887,25075.669037813554,26072.388758782203,26564.707895760406,26958.633691206545,26937.675933496866,26054.6479736098,26208.927800829875,25389.130578512395,27382.086801752463,26380.377168438725,26329.724743777453
34,26257.90376758965,26089.20482809071,25694.409271523178,25491.78237704918,25066.87925233645,26063.091828793775,26543.614696734057,26925.10230179028,26891.3361551065,26000.219443133552,26188.33277731443,25352.317506193227,27355.436473165388,26357.791270285394,26303.92448680352
35,26359.39547511312,26178.932333577177,25781.950928381964,25566.553278688523,25146.760552857675,26139.078783151326,26625.86237816764,27018.28443420379,26994.007633587786,26120.19943154903,26277.49916666667,25438.171558495247,27452.910186199344,26444.35392320534,26413.477272727272
36,26601.682395644282,26382.081535648995,25965.835652750167,25766.164338537386,25338.290419161676,26349.290498442366,26853.255451713394,27259.902557544756,27263.147339699863,26379.016517225107,26543.32003325021,25679.604958677686,27692.351314348303,26681.165459610027,26636.01098901099
37,26676.823449524672,26482.96341017197,26075.109416445623,25843.715400410678,25406.362855007475,26423.0125,26939.233307453414,27350.348670756644,27342.7514986376,26484.887947269304,26619.48036758563,25738.650846058605,27785.039978094195,26747.46963788301,26699.717008797656
38,26800.63965595292,26595.375870920427,26201.092358803988,25972.917179171793,25554.17829168221,26561.77240841777,27067.1206088993,27476.949295774648,27469.731534478058,26604.574126534466,26732.024979184014,25887.081784386617,27922.300383351587,26901.245535714286,26843.795454545456
39,27426.452983725136,27217.091242213264,26810.451227604513,26587.634836065572,26138.918100224382,27207.428682774746,27718.64820592824,28124.109543355567,28114.795801526718,27214.55975436939,27325.383653044202,26504.096320793717,28551.075027382256,27503.253756260434,27462.399414776883
40,28504.942741208295,28303.225794665694,27856.835426305355,27625.751848808544,27177.05485074627,28272.832814930014,28795.25505443235,29230.289817902027,29226.657041678016,28271.23371104816,28439.90472245236,27520.218504750104,29646.568729463306,28608.541202672604,28560.937865497075
41,29136.147244805783,28901.69930326366,28411.084050297817,28188.947476405418,27716.533208955225,28845.818891491024,29403.82554517134,29864.72490421456,29866.358274167123,28871.836869401224,29018.904326123127,28090.893537696767,30290.59200438116,29220.070555555554,29183.73814733771
