frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,29563.323076923076,29928.368,29556.710144927536,29268.844311377245,28770.0,29560.14876033058,30289.174496644297,30364.32051282051,30572.60185185185,30009.992063492064,28698.97619047619,28612.5625,,29836.702127659573,30753.54651162791
1,29599.2,29871.960317460318,29573.62962962963,29242.117647058825,28773.339449541283,29577.719008264463,30311.261744966443,30399.785714285714,30723.533333333333,30117.809523809523,28656.77011494253,28680.930434782607,,29849.542553191488,30734.87777777778
2,29626.859375,29877.5,29545.56204379562,29299.558823529413,28787.477064220184,29629.18181818182,30316.422818791947,30378.225806451614,30713.64761904762,30136.141732283464,28668.77380952381,28687.38532110092,,29982.47311827957,30793.715909090908
3,29662.77519379845,29899.34126984127,29596.639705882353,29325.274285714284,28811.99090909091,29591.786885245903,30253.75,30453.577922077922,30726.08653846154,30085.8671875,28680.593023255813,28677.81981981982,,29986.204301075268,30773.876404494382
4,29627.75939849624,30029.368,29670.902985074626,29360.541666666668,28836.08256880734,29773.441666666666,30426.6821192053,30490.786163522014,30754.528846153848,30256.424,28893.8488372093,28661.30701754386,,30050.489583333332,30886.777777777777
5,29742.63358778626,30097.392,29819.432835820895,29485.255952380954,28927.577981651375,29858.85714285714,30525.476510067114,30615.388157894737,30971.01851851852,30311.0546875,28884.81395348837,28850.622807017542,,30159.537634408603,31007.52808988764
6,29859.43181818182,30215.296,29887.065693430657,29588.08875739645,29138.67619047619,29979.245762711864,30717.006711409394,30745.993710691822,31174.71568627451,30433.024590163935,29087.41176470588,28944.339285714286,,30237.840425531915,31084.454545454544
7,29860.584615384614,30205.4921875,29771.621428571427,29620.745664739883,28977.416666666668,29926.02479338843,30647.406666666666,30745.23717948718,31115.91346153846,30407.592,29110.470588235294,28932.347826086956,,30160.57,31209.58620689655
8,29899.3359375,30265.84126984127,29868.833333333332,29611.349112426036,29044.110091743118,29942.26050420168,30639.823529411766,30773.96153846154,31137.780952380952,30502.129032258064,29069.558139534885,28938.354545454546,,30313.228260869564,31145.56043956044
9,29916.151515151516,30167.076923076922,29787.8345323741,29539.838323353295,28964.365217391303,29894.420168067227,30633.52666666667,30672.276729559748,31088.2,30474.806722689074,29043.85714285714,28885.22018348624,,30240.031914893618,31138.766666666666
10,29939.0546875,30061.267716535433,29772.38848920863,29557.34131736527,28920.391304347828,29862.380165289258,30599.64,30720.28662420382,31154.445544554455,30409.512,28924.955056179777,28933.53982300885,,30213.393617021276,30976.34831460674
11,29830.74045801527,30107.064,29883.477941176472,29553.633136094675,28932.64912280702,29882.680327868853,30600.75163398693,30689.82911392405,31022.611650485436,30482.798387096773,29094.772727272728,29006.521739130436,,30257.08791208791,31130.86813186813
12,29855.4140625,30152.16,29714.1,29516.224852071005,29008.428571428572,29914.546218487394,30590.830065359478,30699.62893081761,30969.96153846154,30486.816,29024.840909090908,28875.495495495496,,30273.457446808512,31055.89010989011
13,29897.271317829458,30195.756097560974,29828.731884057972,29524.60119047619,29023.64347826087,29919.453781512606,30630.453333333335,30711.80745341615,31121.240384615383,30420.928,29131.32183908046,28945.43859649123,,30194.378947368423,31052.054347826088
14,29898.203007518798,30061.15873015873,29820.1884057971,29525.63473053892,28869.573913043478,29838.78151260504,30480.309677419355,30672.893081761005,31105.47572815534,30448.68,29088.409090909092,28955.504504504504,,30204.755319148935,31057.255555555555
15,29956.65648854962,30124.97619047619,29795.44927536232,29549.39880952381,29003.383928571428,29846.644628099173,30562.506493506495,30761.916666666668,31036.93137254902,30472.89344262295,29142.023255813954,28978.69298245614,,30210.701030927834,31168.860215053763
16,29840.446153846155,30109.09677419355,29757.741007194243,29513.63905325444,28924.44827586207,29925.61739130435,30571.612903225807,30746.740506329115,30996.295238095237,30440.592,29030.96629213483,28877.46956521739,,30178.712765957447,31074.540229885057
17,29823.131782945737,30082.3203125,29793.475177304965,29520.99411764706,28920.51785714286,29848.1,30587.72435897436,30733.45283018868,31070.495145631066,30429.577235772358,29053.280898876405,28955.216216216217,,30275.354838709678,31011.57608695652
18,29835.36842105263,30206.122950819674,29779.714285714286,29500.323699421966,28939.657894736843,29933.48275862069,30498.213836477986,30744.05625,31103.861386138615,30394.89256198347,29042.465909090908,28971.563636363637,,30109.042105263157,31115.68181818182
19,29863.954198473282,30109.782258064515,29862.94927536232,29448.605714285713,28928.833333333332,29859.441666666666,30523.85064935065,30680.59748427673,31020.01923076923,30496.322033898305,29115.944444444445,28991.276785714286,,30178.14285714286,31076.164705882355
20,29906.129770992367,30157.531746031746,29751.937062937064,29463.782352941176,28955.690265486726,29874.290598290598,30610.948387096774,30730.46835443038,31105.71568627451,30434.213114754097,29027.760869565216,28987.3,,30147.619565217392,31083.703296703297
