track_id,frame,fluorescence
1,0,1.1431320770957434
1,1,1.1413616388296781
1,2,1.1405476472269633
1,3,1.140205542486979
1,4,1.1413145791052834
1,5,1.144174883138412
1,6,1.1404317165125077
1,7,1.1434690790106008
1,8,1.1417359870299921
1,9,1.142819845306767
1,10,1.1399975941704807
1,11,1.1442109242715786
1,12,1.145631494640155
1,13,1.1438785755594054
1,14,1.1429229678732402
1,15,1.146787434339889
1,16,1.143374097664451
1,17,1.1457215680686932
1,18,1.144656021877539
1,19,1.1430971891870094
1,20,1.1412440249084959
1,21,1.1427324492275228
1,22,1.1462105826930415
1,23,1.1448113536447195
1,24,1.1472487356627847
1,25,1.145619133656583
1,26,1.1455359498022828
1,27,1.1437345962655199
1,28,1.1433496774211256
1,29,1.1464905714369702
1,30,1.1484330749701062
1,31,1.147264200477013
1,32,1.1470960811462338
1,33,1.145614955649986
1,34,1.1481481631535002
1,35,1.143898938893631
1,36,1.1469419375229375
1,37,1.1422863498264302
1,38,1.1381999659836943
1,39,1.1409213454304667
1,40,1.1406434386055608
1,41,1.1403726262443137
1,42,1.1396744831494467
1,43,1.1394025635367446
1,44,1.1421901605809899
1,45,1.1403836414450002
1,46,1.1395090328249666
1,47,1.1388534292354264
1,48,1.141334675359621
1,49,1.1393430946572458
1,50,1.1403579375233304
1,51,1.140180246464942
1,52,1.1390340782200281
1,53,1.1402790814635073
1,54,1.1460892338567712
1,55,1.1468420189395543
1,56,1.1481475119724398
1,57,1.147924402551826
1,58,1.1480193165420811
1,59,1.1486786022731736
1,60,1.1496600575060112
1,61,1.1501112637272244
1,62,1.149923155510502
1,63,1.1499306327311292
1,64,1.1498615774775864
1,65,1.1490703435873495
1,66,1.1502300534188727
1,67,1.14909277335294
1,68,1.15273082369325
1,69,1.148850307266318
1,70,1.1505876383046174
1,71,1.1530625862792085
1,72,1.1510310372554131
1,73,1.151165555603726
1,74,1.1497396454004905
1,75,1.1502525154881529
1,76,1.1531458521693234
1,77,1.1496667505167049
1,78,1.150705989723889
1,79,1.153721702246361
1,80,1.1499628975844427
2,0,1.1644876854131627
2,1,1.1612533402479193
2,2,1.1624010548648798
2,3,1.161651850944682
2,4,1.162776206517383
2,5,1.1629515171726255
2,6,1.1612607294687975
2,7,1.16252808045236
2,8,1.1610334538125286
2,9,1.1657067222827637
2,10,1.1635359308387425
2,11,1.1637238046307061
2,12,1.164539636271979
2,13,1.1635223754399187
2,14,1.1639747180825997
2,15,1.166384933559556
2,16,1.164437520828657
2,17,1.1643007145362296
2,18,1.1640520882942516
2,19,1.1646171965192396
2,20,1.1646799214849137
2,21,1.1646065152911385
2,22,1.1644546513570553
2,23,1.1669729868488405
2,24,1.1652604620831881
2,25,1.1655598279973278
2,26,1.1653013625673596
2,27,1.1650390888813373
2,28,1.1629636509099766
2,29,1.1644770588314257
2,30,1.1650639404501997
2,31,1.1656016515343057
2,32,1.1670198788254214
2,33,1.167846459403103
2,34,1.166041721631278
2,35,1.1670452506836193
2,36,1.1670915549950112
2,37,1.1620336360243455
2,38,1.1583501929108508
2,39,1.1556990434645424
2,40,1.1551835262539916
2,41,1.1553764341543344
2,42,1.154110735368635
2,43,1.1540767558811071
2,44,1.1551640341458984
2,45,1.156975924311174
2,46,1.1564407862588317
2,47,1.1552332327725567
2,48,1.1559993403075868
2,49,1.153429925846136
2,50,1.1581244436538187
2,51,1.1591734871420567
