frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,28265.119843924193,28195.86038480513,27516.023699264504,27269.58266360505,26671.97581104155,27411.560224089637,28404.11326609775,28535.709056603773,28528.109183241642,28462.085544373283,28668.38798798799,26438.165007112377,27048.309378368667,27486.583490185534,24727.846584546474
1,28308.073806881242,28256.949135802468,27584.15072226765,27305.429063756463,26730.707989764003,27469.94055399938,28440.071677644322,28595.864854662137,28595.72920203735,28525.084282460135,28732.419441944196,26495.12951892969,27098.265518478653,27524.189669087973,24772.973428143712
2,28368.011660188786,28315.1062992126,27638.1844184146,27364.84509466437,26787.038768529077,27545.768466790814,28518.59899068323,28673.07837940174,28646.501693480102,28591.339726027396,28793.06193895871,26542.088084378564,27152.850376749193,27567.069179004036,24796.526414387412
3,28486.904709141276,28391.076923076922,27749.354829931974,27455.817451205512,26894.238041002278,27626.151882975413,28588.229425465837,28755.615094339624,28729.987266553482,28665.409731696225,28867.159398496242,26610.552803871335,27217.89363995688,27672.43839309787,24903.12327231976
4,28493.030504714367,28419.83382497542,27758.398312006535,27467.113544668588,26889.399260102447,27621.570139968895,28613.209076803723,28750.62159090909,28744.735793044954,28672.744175422566,28885.73180998196,26612.66486332574,27234.323148813804,27667.824878575284,24890.302169035152
5,28640.09550249861,28579.722030556924,27891.994553376906,27616.57891705069,27032.906552706554,27762.780442229836,28751.847464188926,28915.44360333081,28905.656342808656,28841.893035958125,29030.963909774437,26760.74323939653,27382.608414239483,27819.657497303127,25032.445859872612
6,28790.27358490566,28731.432365961635,28063.442297223733,27756.529411764706,27167.479623824453,27914.081181959566,28953.28068137824,29075.732778198333,29091.473751058424,28996.827351204,29217.838641826922,26948.09277177006,27545.945165945166,27991.724230976793,25196.40127388535
7,29408.970522803116,29319.93790044357,28652.67528579205,28340.21031286211,27733.001709888857,28511.839291265154,29567.660984114686,29704.976911430735,29694.798134011875,29633.994986326343,29871.440708495946,27510.04611443211,28139.479121670265,28600.49730458221,25752.316104868914
8,29055.173429683156,28974.371794871793,28304.92672296377,27986.06055363322,27408.367463026167,28194.46479750779,29181.787398531116,29333.343430518744,29313.3207306712,29230.59409090909,29451.473842453397,27132.067027952082,27750.751617541337,28203.028556034482,25352.149158878503
9,28681.12840466926,28597.558013765978,27938.99128777566,27610.27870744374,27069.330961866817,27812.673399627096,28798.936992655585,28963.00567322239,28897.6187446989,28833.833333333332,29011.966025255562,26746.259555048488,27352.28859301907,27796.069485591168,24998.393621013132
10,28410.64281721632,28342.305076392313,27697.778110536347,27383.932642487045,26811.72745376956,27580.446450809464,28545.27582205029,28670.536078579524,28655.93635977938,28581.64383561644,28784.393447550345,26537.216709438268,27122.3218018018,27561.43303691727,24780.086843086097
11,28349.131813125696,28279.24432379072,27637.257018261105,27323.998269896194,26765.786628733997,27523.261719962746,28468.666924564797,28626.105802047783,28602.782534972444,28540.24647567076,28736.98647430117,26473.01368691189,27086.2784992785,27524.971182332345,24739.056716417912
12,28403.688925987757,28332.49159248269,27676.08885254838,27381.3417721519,26817.525852272727,27550.051353874882,28513.744672607518,28668.6083836858,28657.700550614147,28566.43,28763.453068592058,26524.483751425312,27131.71438848921,27572.098895176503,24802.17776946108
13,28393.433667781494,28298.010848126232,27660.8218469082,27358.022491349482,26796.13458262351,27548.12037325039,28513.533799533798,28655.768532526476,28639.498090793382,28569.412864963502,28756.95130748422,26522.87624750499,27132.72030237581,27555.765292374024,24783.46948708349
14,28415.202228412258,28340.754203758654,27693.302799673824,27388.349279538907,26831.96958499147,27571.285403050108,28536.869565217392,28679.89652567976,28665.237933954275,28609.858447488583,28804.120348139255,26551.66723744292,27154.952175476446,27582.646393972012,24818.511235955055
