frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,4922.939478109707,5022.577631723794,4711.888065441377,5179.900387242407,5335.64812058238,4699.13916241343,4335.494426209942,4836.032119866817,4811.314240181782,4571.004545716805,5247.501514774442,4671.428096335898,4761.062884405055,5790.0305449021835,4324.790842354112
1,4979.89110539946,5026.660620295093,4868.47971251496,5099.36925557127,5354.39727339389,4735.531838638657,4359.279467393848,4796.786308128558,4800.147990945108,4649.377981690806,5165.66389138914,4682.604746804576,4744.413313638135,5757.2586067740995,4305.928305960333
2,4991.414426767733,5019.126459408089,4760.139110997166,5130.6848198655425,5292.885601218823,4748.70621675349,4413.988795576315,4820.31050948715,4806.047856069446,4655.753731916531,5275.8414701322035,4779.96596967549,4904.120426170513,5750.507092182401,4314.714964922932
3,4941.545741309175,5056.939743589748,4779.314287715086,5114.809667438556,5458.344567693373,4724.406399233176,4339.975119988707,4734.314317425084,4751.793435200907,4573.8921550962295,5210.391952855109,4667.141073679686,4842.033896275003,5633.383640800439,4327.493494147304
4,5010.854451037845,5082.301768244917,4734.898789442741,5106.2500916950485,5552.485695649764,4798.796319658435,4362.475538580889,4832.037749750249,4839.603492669328,4542.218787540398,5191.224711757168,4773.463515052641,4855.3362714760515,5733.265285359139,4403.317714005781
5,5051.495801849218,5072.2443559977,4849.199691227412,5194.179416282641,5501.87977207977,4906.358951709557,4494.1912955009975,4834.792351725373,4918.2365143341995,4676.472348657258,5298.116735386851,4734.766964685103,4840.938348350446,5825.771074125445,4397.525568698817
6,5108.700099304868,5173.760911349287,4880.07595095145,5317.724686595946,5559.537920035196,4889.397078910002,4400.486760482225,4907.334637532003,4949.066789482116,4677.884187257539,5276.385401888925,4804.475721380622,4819.635253635253,5830.584712112639,4444.964440400367
7,5123.232867027393,5209.120923085844,4889.178728806488,5288.1230204712265,5688.112325198861,5007.852532634213,4451.4611532898925,4972.843313288366,5016.0216858079475,4746.229312739077,5378.240855749864,5005.44368148626,5032.185164044022,5912.990090375773,4541.465504326487
8,5166.604348094625,5167.486538461537,4935.237562750517,5341.300102104487,5729.866771208064,4990.583395263297,4509.119578213067,5005.789902814588,4927.152483614518,4742.920194805196,5388.9132543208,4924.806305381251,5000.4398718203665,5917.492452368879,4509.57916482092
9,5045.6921081512555,5084.5267319967315,4849.105727149708,5209.63186166195,5486.58054255796,4900.345118891422,4441.086444844415,4789.155246317838,4830.264138183986,4614.109523809526,5314.591351793621,4720.320444951514,4894.952541732702,5767.922181075501,4325.800664701153
10,5055.315165976957,5093.501646296765,4656.4159193144005,5241.1261810423675,5606.843974801868,4849.9620857759,4354.9760863466545,4936.29346687502,4879.865442022423,4642.19728587889,5300.894595927919,4668.749733514753,4894.551437634818,5813.475296416062,4380.859902476033
11,4883.9190343319315,5005.993381127315,4720.489358550491,5122.665664530035,5630.67765698029,4816.228846074991,4373.279640320699,4784.979304335193,4930.925429629322,4538.583713008487,5221.743255428555,4732.51651443039,4914.249278499279,5750.370484334322,4430.29212079139
12,4973.201830314763,4999.79529276321,4767.643031509593,5098.42871965138,5631.555228808353,4765.56827802696,4277.015017314963,4906.667478383162,4907.2814313678355,4656.531904761905,5151.59558005659,4697.029762088201,4712.5427543679325,5687.267771490166,4391.021094175285
13,5014.769722049015,5063.564151873765,4756.089917797683,5166.846361109536,5696.076426550804,4771.225081295066,4360.137842257245,4858.093536439039,5008.448337778045,4709.073373568608,5258.731752625066,4723.996235716484,4823.372554767047,5834.4615983822805,4373.368663205529
14,5044.780677570649,5069.417927388888,4826.113866992844,5131.650720461093,5634.305644366326,4792.757541735169,4371.367076003982,4910.862095009892,4953.98024786391,4593.934345304213,5300.672001587522,4740.043288872868,4958.544227401253,5804.80659748098,4391.666924964484
