frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,33188.0593220339,33218.438016528926,32227.91176470588,32449.48305084746,32007.62393162393,32110.699386503067,32739.60769230769,33371.74117647059,33339.423423423425,33033.09009009009,33915.88950276243,31109.593103448275,31809.372262773722,33276.61403508772,29052.637426900586
1,33287.9649122807,33283.60975609756,32452.630434782608,32404.798319327732,32085.105263157893,32205.472392638036,32799.35114503817,33392.651162790695,33395.87719298246,33174.46226415094,33898.083333333336,31177.734265734267,31842.678832116788,33281.44827586207,29078.901734104045
2,33359.42608695652,33334.23275862069,32398.323529411766,32495.529914529914,32079.9243697479,32294.474683544304,32932.587786259544,33493.38888888889,33452.54954954955,33247.09345794393,34068.90340909091,31322.054054054053,32056.970802919706,33317.57627118644,29111.241379310344
3,33428.45045045045,33448.01666666667,32528.66911764706,32570.627118644068,32352.58260869565,32350.55828220859,32928.204545454544,33489.92941176471,33481.78070175439,33239.301886792455,34077.55135135135,31277.69387755102,32059.927536231884,33305.82203389831,29230.616766467065
4,33503.88495575221,33502.13559322034,32493.297101449276,32573.363636363636,32441.88495575221,32420.36645962733,32975.68461538461,33582.65934065934,33584.33928571428,33214.96296296296,34076.95652173913,31386.12837837838,32089.659420289856,33401.09016393442,29293.619883040934
5,33691.59130434783,33651.966386554624,32741.194244604318,32810.75833333333,32534.786324786324,32669.139393939393,33246.03875968992,33750.23595505618,33823.892857142855,33518.36538461538,34329.08064516129,31495.51020408163,32223.54676258993,33645.42857142857,29429.97142857143
6,33898.97368421053,33905.19327731092,32943.51824817518,33074.25409836065,32727.01754385965,32803.47826086957,33353.767441860466,33983.06741573034,34040.54054054054,33674.71153846154,34494.22404371585,31752.568493150684,32365.58041958042,33822.30894308943,29641.365714285716
7,34532.20338983051,34529.05882352941,33541.85401459854,33628.333333333336,33421.11403508772,33519.69182389937,34019.12213740458,34677.8202247191,34710.81981981982,34380.22429906542,35249.68156424581,32515.48979591837,33171.66428571429,34513.487394957985,30293.7816091954
8,34221.77777777778,34141.85833333333,33240.16428571429,33327.360655737706,33138.23423423423,33185.048192771086,33690.90697674418,34339.13333333333,34240.47321428572,33973.514285714286,34840.3870967742,32056.873333333333,32751.191489361703,34120.52100840336,29861.728323699423
9,33726.820512820515,33682.08474576271,32788.09701492537,32819.91056910569,32555.911504424777,32713.01851851852,33240.0234375,33752.16091954023,33727.882882882885,33447.94285714286,34326.55737704918,31466.58,32247.241134751774,33563.99166666667,29324.194285714286
10,33465.95798319328,33435.80672268908,32354.194029850747,32625.058823529413,32418.571428571428,32430.408536585364,32900.251908396946,33606.829545454544,33535.801801801805,33223.84112149533,34085.288043478264,31205.96644295302,32016.87323943662,33374.90833333333,29160.94674556213
11,33233.05084745763,33285.237704918036,32357.746376811596,32446.66393442623,32396.464285714286,32339.490566037737,32841.9465648855,33411.085106382976,33533.70796460177,33078.83018867925,33958.72972972973,31205.53020134228,32000.527777777777,33275.34166666667,29169.3488372093
12,33376.89075630252,33332.2868852459,32443.731884057972,32479.77049180328,32449.08108108108,32315.61963190184,32790.75968992248,33575.275862068964,33564.98198198198,33222.961904761905,33915.04864864865,31221.513513513513,31844.257142857143,33259.36666666667,29193.198863636364
13,33408.20338983051,33361.575,32416.91176470588,32524.868852459018,32492.211009174312,32319.345454545455,32873.67164179104,33513.862068965514,33647.94642857143,33278.48623853211,34015.68306010929,31246.872483221476,31956.092857142856,33390.226890756305,29156.83815028902
14,33459.982905982906,33410.17213114754,32519.416666666668,32520.0,32466.275229357798,32364.042944785277,32908.236641221374,33590.75862068965,33619.218181818185,33203.792792792796,34104.79234972678,31291.71052631579,32113.4964028777,33387.45299145299,29210.17816091954
15,33511.90677966102,33479.36974789916,32633.128787878788,32648.818965517243,32456.854545454546,32449.265432098764,32980.380597014926,33690.55172413793,33723.08256880734,33315.912621359224,34140.04324324324,31305.88590604027,32060.776978417267,33375.17355371901,29240.598870056496
16,33625.04424778761,33499.14049586777,32581.90977443609,32744.879310344826,32468.75925925926,32519.537974683546,32993.0,33678.20224719101,33661.51376146789,33254.99107142857,34118.00543478261,31405.097222222223,32123.205673758865,33491.773109243695,29258.308139534885
17,33566.39655172414,33507.38524590164,32631.17293233083,32739.243697478993,32554.745454545453,32592.17391304348,33010.64661654135,33698.71590909091,33641.46956521739,33338.84761904762,34215.49444444444,31406.130136986303,32117.656934306568,33474.32773109244,29300.924418604653
18,33660.44827586207,33601.333333333336,32705.992592592593,32712.426229508197,32679.889908256882,32575.73619631902,33042.166666666664,33690.50574712644,33728.4128440367,33379.95283018868,34219.386740331494,31451.205479452055,32171.732394366198,33546.525862068964,29320.66081871345
19,33689.68695652174,33667.705882352944,32703.63432835821,32790.97520661157,32617.853211009173,32608.37575757576,33182.083969465646,33732.566666666666,33785.99107142857,33513.68932038835,34293.3021978022,31451.462068965517,32178.285714285714,33556.13445378151,29442.580459770114
20,33794.139130434785,33640.67768595041,32772.19117647059,32872.88333333333,32697.314814814814,32604.091463414636,33084.85925925926,33832.704545454544,33841.47747747748,33483.25242718447,34334.36956521739,31513.953020134228,32346.941605839416,33649.94871794872,29435.14450867052
21,33750.21238938053,33743.90909090909,32861.525925925926,32914.075,32679.225225225226,32682.307228915663,33164.3984962406,33872.629213483146,33912.522935779816,33466.57692307692,34366.641304347824,31500.29054054054,32225.82608695652,33667.183333333334,29475.50289017341
22,33904.94736842105,33785.51239669421,32806.931818181816,32879.729508196724,32701.954545454544,32740.54268292683,33181.57894736842,33928.75581395349,33947.55855855856,33506.53333333333,34320.924324324325,31608.626666666667,32358.135714285716,33768.612068965514,29447.612716763007
23,33801.32203389831,33798.4,32847.96240601504,32927.396694214876,32721.274336283186,32808.40490797546,33274.26356589147,33884.97647058823,33951.0625,33577.02830188679,34465.75138121547,31654.107382550337,32306.97142857143,33680.20168067227,29409.761363636364
24,33828.05263157895,33736.78512396694,32861.72388059701,32925.65254237288,32776.74107142857,32763.0,33173.25,33843.8275862069,33883.41739130435,33543.220183486235,34424.17877094972,31595.63087248322,32268.225352112677,33715.59482758621,29463.40350877193
25,33739.078260869566,33796.3629032258,32730.810218978102,32944.76470588235,32690.63716814159,32858.654088050316,33130.60902255639,33866.86516853933,33833.78070175439,33538.23853211009,34372.13043478261,31596.85714285714,32220.758620689656,33779.663865546216,29461.629411764705
26,33861.06086956522,33829.0,32831.73722627737,32961.10833333333,32681.258620689656,32767.154320987655,33135.426356589145,33820.46590909091,33979.10909090909,33510.05405405405,34424.48901098901,31634.827586206895,32363.531914893618,33785.100840336134,29484.66857142857
27,33770.71052631579,33829.44628099174,32771.13669064748,32902.85,32760.321428571428,32750.94409937888,33169.31617647059,33978.38636363636,33952.10526315789,33533.52336448598,34403.296703296706,31568.54,32495.78676470588,33650.18103448276,29434.877906976744
28,33806.88596491228,33746.85950413223,32806.99275362319,32987.924369747896,32656.008620689656,32795.67901234568,33186.4609375,33870.72093023256,33953.53097345133,33474.45714285714,34455.01648351648,31576.020134228187,32378.87050359712,33712.74137931035,29415.704545454544
29,33775.56034482759,33733.181818181816,32817.036231884056,32848.95,32562.52032520325,32702.05031446541,33289.96124031008,33876.45238095238,33907.125,33514.05882352941,34429.54143646409,31540.843537414967,32332.63157894737,33661.99152542373,29377.09411764706
30,33700.53448275862,33760.01666666667,32714.864285714284,32935.17391304348,32482.273504273504,32612.211180124224,33132.4296875,33780.10344827586,33897.8407079646,33495.95283018868,34324.43093922652,31518.066666666666,32278.812949640287,33710.97435897436,29410.64534883721
