Time,Normalized Data
0.05,0.93409598053542
0.15000000000000002,0.9807421989010845
0.25,0.9991298208977989
0.35000000000000003,1.0169182629361104
0.45,1.0274114120495903
0.55,1.0317980953135888
0.6500000000000001,1.0333104584644703
0.75,1.0350315341746095
0.8500000000000001,1.0344157313665028
0.95,1.035313905555027
1.05,1.033680944037504
1.1500000000000001,1.0394632923218252
1.25,1.0477678248098397
1.35,1.0554025395543134
1.4500000000000002,1.0608694167201427
1.55,1.0600999457106122
1.6500000000000001,1.0591693992958313
1.75,1.059816551958721
1.85,1.0582058244302732
1.9500000000000002,1.0590027039657155
2.05,1.0588321207885085
2.1500000000000004,1.0560029267394837
2.25,1.0571589087118678
2.3500000000000005,1.0540661563151792
2.45,1.0506850392005374
2.55,1.0489024760642582
2.6500000000000004,1.0463452311907495
2.75,1.042685371347261
2.8500000000000005,1.0461010526524803
2.95,1.0431146716292892
3.05,1.040162316835776
3.1500000000000004,1.0384786949290374
3.25,1.0328625530799698
3.3500000000000005,1.0315531968270983
3.45,1.0277945689303507
3.55,1.0261437706783005
3.6500000000000004,1.0263078328845388
3.75,1.0262055382290283
3.8500000000000005,1.0257553094530882
3.95,1.0258602519892812
4.050000000000001,1.02420766571145
4.15,1.0232424133333262
4.25,1.0244410733728548
4.35,1.0292865569738792
4.45,1.0300767618297846
4.550000000000001,1.0298354337744486
4.65,1.0304441699221323
4.75,1.0273471388251911
4.8500000000000005,1.026607079321094
4.95,1.0248913247128841
5.050000000000001,1.0271929845767103
5.15,1.028924111693559
5.25,1.0297966158718128
5.3500000000000005,1.0275743983830103
5.45,1.026055847987769
5.550000000000001,1.026253219551903
5.65,1.0242864034484882
5.75,1.0241153233207807
5.8500000000000005,1.0235494470245523
5.95,1.0234830205691865
6.050000000000001,1.0189670948088303
6.15,1.0163887190522611
6.25,1.0206200239169638
6.3500000000000005,1.0148501031475452
6.45,1.015705963416312
6.550000000000001,1.0222586516762313
6.65,1.0267076917480857
6.75,1.0286325887723804
6.8500000000000005,1.0340698823322243
6.95,1.0352000679656441
7.050000000000001,1.0374353137597963
7.15,1.0359430117030175
7.25,1.0345353270074293
7.3500000000000005,1.0335265769791768
7.45,1.030394768769203
7.550000000000001,1.026618421402833
7.65,1.0254327855850671
7.75,1.0231816906638442
7.8500000000000005,1.021550850259767
7.95,1.0201418484107758
8.05,1.0219095245985799
8.15,1.0214176655923994
8.25,1.0201440821240626
8.350000000000001,1.021657712941932
8.45,1.0218642691342474
8.55,1.0228596847085698
8.65,1.0227569160634675
8.75,1.02383703191256
8.850000000000001,1.023079083764413
8.95,1.0206483160128486
9.05,1.0157651762476096
9.15,1.0144847789515823
9.25,1.0162159558227961
9.350000000000001,1.0206016168333003
9.45,1.0198970619542096
9.55,1.018095292499149
9.650000000000002,1.010841778433182
9.75,1.0048770758433156
9.850000000000001,1.0022495960741626
9.95,1.0097692057099468
10.05,1.0134999925325399
10.150000000000002,1.016541348404963
10.25,1.0177948148899567
10.350000000000001,1.0119039903046865
10.45,1.016502004793649
10.55,1.0158264727406203
10.650000000000002,1.0163076524721386
10.75,1.014669785132871
10.850000000000001,1.0129882884956065
10.95,1.0079852266798823
11.05,1.0016463107849085
11.150000000000002,0.9979936608108267
11.25,0.9965837754952418
11.350000000000001,0.9977887128788782
11.45,0.9966994545619268
11.55,0.9947885306770508
11.650000000000002,0.996080161749259
11.75,0.9973980099066998
11.850000000000001,0.9970026865222962
11.95,0.9988078740174067
12.05,1.0025200545134254
12.150000000000002,1.002465731128211
12.25,1.0025979599759147
12.350000000000001,0.9986689445690734
12.45,0.9956717500126765
12.55,0.9955851507855324
12.650000000000002,0.9969212582021014
12.75,0.9956659653217879
12.850000000000001,0.9973715353345267
12.95,0.9945913470495311
13.05,0.9964700290714944
13.150000000000002,0.9945290641841225
13.25,0.9916096912921838
13.350000000000001,0.9943146539752294
13.45,0.9974714115449398
13.55,1.0014707261874773
13.650000000000002,1.0016917211051068
13.75,1.001718885330518
13.850000000000001,0.9998917164861905
13.95,1.0046528913623738
14.05,1.0031815811790088
14.150000000000002,1.00796967090155
14.25,1.0066537408979659
14.350000000000001,1.0073802661442877
14.45,1.0070292757801977
14.55,1.0079633493953115
14.650000000000002,1.0095998454772075
14.75,1.006301462904643
14.850000000000001,1.0094395451424412
14.95,1.0070990225018814
15.05,1.006714582595302
15.150000000000002,1.0057174871902668
15.25,1.0080171604586283
15.350000000000001,1.0086184949793326
15.45,1.0062847504217582
15.55,1.0055811135816788
15.650000000000002,1.0037467603429142
15.75,1.0017934833823543
15.850000000000001,0.9970016708665214
15.95,0.9975611952095504
16.05,1.0009500004570024
16.15,1.002104959386432
16.25,1.0010280287350997
16.35,0.9992120630532898
16.450000000000003,1.0024517871805825
16.55,1.0050227094511968
16.65,1.004125586069141
16.75,1.0029274378459394
16.85,1.0051033534354286
16.950000000000003,1.0049116624018088
17.05,1.006110022779803
17.15,1.0060338257975896
17.25,1.004174271225188
17.35,1.0037006258682464
17.450000000000003,1.0036596506598712
17.55,1.0046229132368745
17.65,1.0072485331715992
17.75,1.0038141460751993
17.85,1.0004322940707904
17.950000000000003,1.0030035857982702
18.05,0.9985914247631168
18.15,0.9956375053470997
18.25,0.9891642567260707
18.35,0.9847636085174377
18.450000000000003,0.9824203911213081
18.55,0.9834028026958729
18.65,0.978846679047826
18.75,0.9814494604700791
18.85,0.9818791550062462
18.950000000000003,0.9794318179955382
19.05,0.9782444741949957
19.150000000000002,0.9794586437121997
19.25,0.9799553857364277
19.35,0.9784145596074613
19.450000000000003,0.9764123121248535
19.55,0.9703727729831817
19.650000000000002,0.9680316519044451
19.75,0.9650637199085403
19.85,0.9653998656962742
19.950000000000003,0.9591467337140798
20.05,0.9603395883522025
20.150000000000002,0.9620446827140269
20.25,0.9632444787147655
20.35,0.9631029591911755
20.450000000000003,0.9731922938176244
20.55,0.9824619037148544
20.650000000000002,0.9887072037405967
20.75,1.002966508404843
20.85,1.017764966556213
20.950000000000003,1.024324557591908
21.05,1.0243323595063065
21.150000000000002,1.0274206022615595
21.25,1.0319910742886949
21.35,1.0311271404106013
21.450000000000003,1.0268129273844189
21.55,1.0183158395527299
21.650000000000002,1.01855040218748
21.75,1.0146707135437658
21.85,1.014263628410242
21.950000000000003,1.0166045457288475
22.05,1.0166064487111093
22.150000000000002,1.0166163386929625
22.25,1.0172221416749292
22.35,1.0199990353275754
22.450000000000003,1.0226174413786986
22.55,1.022682287673362
22.650000000000002,1.020500317462619
22.75,1.0228228752109505
22.85,1.0209529956803154
22.950000000000003,1.017833150831143
23.05,1.0156096083193118
23.150000000000002,1.0080630178530636
23.25,1.0028127052751628
23.35,1.0007173697536573
23.450000000000003,1.0031464828740855
23.55,1.009257155481345
23.650000000000002,1.0088777159724969
23.75,1.0061793342307306
23.85,1.005142827581902
23.950000000000003,1.0087174731934674
24.05,1.0088027082230768
24.150000000000002,1.0079317519890632
24.25,1.0084912575686644
24.35,1.007574782202603
24.450000000000003,1.005560271707296
24.55,1.0069874423473348
24.650000000000002,1.0060335971804026
24.75,1.0083615426555976
24.85,1.0078613543969168
24.950000000000003,1.008848418345177
25.05,1.0069195281593757
25.150000000000002,1.0074356678210055
25.25,1.0096648579425396
25.35,1.006136152930352
25.450000000000003,1.002796635192047
25.55,0.9995073865019249
25.650000000000002,1.0004193745673893
25.75,0.9991489478005908
25.85,0.9994662451552245
25.950000000000003,0.9981174020105268
26.05,1.001601258106378
26.150000000000002,1.001416914809393
26.25,0.9999781514263648
26.35,0.9978959742046152
26.450000000000003,0.9979265831960465
26.55,1.0026137838932674
26.650000000000002,1.0043393781011984
26.75,1.0047375138511956
26.85,0.9998762471498606
26.950000000000003,1.000941664521375
27.05,1.0091565726178202
27.150000000000002,1.0122200511052393
27.25,1.021726076284279
27.35,1.0233845340956285
27.450000000000003,1.028003763929941
27.55,1.0291978894738334
27.650000000000002,1.030071693025872
27.75,1.0274635404596317
27.85,1.0286869330082966
27.950000000000003,1.0295543811795518
28.05,1.0223915149001743
28.150000000000002,1.0182303831060986
28.25,1.0133588473197668
28.35,1.0125522146783255
28.450000000000003,1.0106599449286724
28.55,1.0097450285231784
28.650000000000002,1.008549848413416
28.75,1.0095819843283493
28.85,1.00704237696976
28.950000000000003,1.0082688958966146
29.05,1.008593539671212
29.150000000000002,1.0087251832952706
29.25,1.0086958231571281
29.35,1.0062909233957404
29.450000000000003,1.0070862814127977
29.55,1.0085836816052791
29.650000000000002,1.0091460000734995
29.75,1.009590992254741
29.85,1.0082347492822072
29.950000000000003,1.0062067189449948
30.05,1.011278163649473
30.150000000000002,1.0128196776231755
30.25,1.01072168008117
30.35,1.0131534515911143
30.450000000000003,1.0125298288685998
30.55,1.015050415204839
30.650000000000002,1.0176216318766267
30.75,1.017576208260879
30.85,1.019967994979628
30.950000000000003,1.0206395823202261
31.05,1.0203686993292571
31.150000000000002,1.017719238741791
31.25,1.0175879907933418
31.35,1.017462579710537
31.450000000000003,1.0144705798171676
31.55,1.015322673257533
31.650000000000002,1.0158391471833323
31.75,1.012925100298927
31.85,1.0143901327151237
31.950000000000003,1.0175306110212003
32.05,1.0188821044682157
32.150000000000006,1.022309631103307
32.25,1.024193216990065
32.35,1.023762208667359
32.45,1.0259869033766358
32.55,1.0240973679275576
32.650000000000006,1.0241470268162642
32.75,1.0248259739562668
32.85,1.024630851550468
32.95,1.0238685279131776
33.05,1.0233414077660574
33.150000000000006,1.0213157950994387
33.25,1.0237455686949712
33.35,1.0248913199126704
33.45,1.0223459065129128
33.55,1.0194468280093476
33.650000000000006,1.0186686198462787
33.75,1.016487967627145
33.85,1.0143434912805762
33.95,1.0155646241253855
34.05,1.0241090160920883
34.150000000000006,1.0265430510786508
34.25,1.0259529621800563
34.35,1.0243800333624309
34.45,1.0215714960645101
34.55,1.0238660707944223
34.650000000000006,1.0283589408727203
34.75,1.0290334781905774
34.85,1.0277354686213167
34.95,1.0342065842854757
35.05,1.0295673232498153
35.150000000000006,1.0306028013724076
35.25,1.0263623508836608
35.35,1.0233763626103847
35.45,1.025811384511741
35.55,1.0213307123009845
35.650000000000006,1.0175169220399138
35.75,1.0205750357561651
35.85,1.0243946947727314
35.95,1.0238597223382322
36.05,1.0197159378357048
36.150000000000006,1.0152139427506386
36.25,1.0151660915052128
36.35,1.0193544284723801
36.45,1.017489083875962
36.55,1.0169887752817557
36.650000000000006,1.015297449718927
36.75,1.0153257682552692
36.85,1.014572290622422
36.95,1.0108440365379703
37.05,1.0096471825708115
37.150000000000006,1.0173458250480365
37.25,1.0207684169078504
37.35,1.0196483498805844
37.45,1.0189455298757575
37.55,1.0180095015697288
37.650000000000006,1.0226452819485243
37.75,1.0226084875518662
37.85,1.0221540484990617
37.95,1.0191259395603405
38.05,1.0187097697232357
38.150000000000006,1.0164978205953155
38.25,1.0164407526004577
38.35000000000001,1.0166738895425598
38.45,1.0196248646626092
38.55,1.0188609314073993
38.650000000000006,1.0162957361373994
38.75,1.0120803895291794
38.85000000000001,1.0111272080159988
38.95,1.0163846424297498
39.05,1.0160441110024314
39.150000000000006,1.0218252398350014
39.25,1.0246564270975913
39.35000000000001,1.026004198388572
39.45,1.0235886757605492
39.55,1.0264443585574219
39.650000000000006,1.0269647808909088
39.75,1.0260942520167902
39.85000000000001,1.0265146802453753
39.95,1.028552603817007
40.05,1.029589756314715
40.150000000000006,1.0314318473532
40.25,1.0297311640692433
40.35000000000001,1.028492446307865
40.45,1.0304807902079356
40.55,1.0308050400691675
40.650000000000006,1.0308807962003774
40.75,1.0308638095505087
40.85000000000001,1.029086861743782
40.95,1.0237577732958012
41.05,1.0206824205869292
41.150000000000006,1.0162226835579522
41.25,1.0183364715394003
41.35000000000001,1.016257212790664
41.45,1.0124529997773104
41.55,1.0105647465830776
41.650000000000006,1.0113400801698003
41.75,1.012536173151104
41.85000000000001,1.0099547083363907
41.95,1.005721596429126
42.05,1.0010070142584113
42.150000000000006,1.0005523309882227
42.25,1.0016569044455457
42.35000000000001,1.000659684855628
42.45,0.9990315979879393
42.55,1.001211523028532
42.650000000000006,1.0021949430676853
42.75,1.0022583867541355
42.85000000000001,1.0015757907602942
42.95,1.0044019694900428
43.05,1.008561269962127
43.150000000000006,1.0104700420658048
43.25,1.0060932536236449
43.35000000000001,1.0025618742375075
43.45,1.0032751437108312
43.55,1.0059681512332084
43.650000000000006,1.0033118400546939
43.75,1.0051136647716348
43.85000000000001,1.0023225592622802
43.95,1.0026769811187408
44.05,0.999542816727301
44.150000000000006,1.0007268915734941
44.25,1.0047863169746953
44.35000000000001,1.0065520229015
44.45,1.0071455366326407
44.55,1.0068081517620335
44.650000000000006,1.0075000650483148
44.75,1.0068802989953838
44.85000000000001,1.0108278174722791
44.95,1.0125727817333026
45.05,1.0106977851254628
45.150000000000006,1.0090288259051687
45.25,1.0098850134250845
45.35000000000001,1.0058464946258865
45.45,1.0047669132330346
45.55,1.00613441234182
45.650000000000006,1.0047850923186241
45.75,1.0071237985151635
45.85000000000001,1.004224001931135
45.95,1.006478959012889
46.05,1.0075532283977489
46.150000000000006,0.9987955957578123
46.25,0.9956372800949446
46.35000000000001,0.9966375031378089
46.45,0.9964553666673684
46.55,0.9949389675135861
46.650000000000006,0.9952688435452879
46.75,0.9932028884631183
46.85000000000001,0.9958499919597195
46.95,0.998749978358004
47.05,0.999560315372581
47.150000000000006,1.0032811314148264
47.25,1.0012027459025545
47.35000000000001,1.0014150985037307
47.45,1.0041661544026517
47.55,1.0015934328262217
47.650000000000006,0.9997752437978972
47.75,1.0014971174719836
47.85000000000001,1.0004528427182773
47.95,1.0001727135628158
48.05,1.0052182248345969
48.150000000000006,1.007787382556801
48.25,1.0083159706129956
48.35000000000001,1.0118546637407104
48.45,1.00786152602819
48.55,1.0166114948052736
48.650000000000006,1.021474237548134
48.75,1.0192548790232125
48.85000000000001,1.027002248836268
48.95,1.0241240425153482
49.05,1.0258647690789096
49.150000000000006,1.0247444698320831
49.25,1.027426045504555
49.35000000000001,1.030313863461054
49.45,1.030748230454404
49.55,1.0348581508095835
49.650000000000006,1.0325727008883872
49.75,1.0306182892042324
49.85000000000001,1.0239865001907889
49.95,1.0249767266979877
50.05,1.0237970069619153
50.150000000000006,1.0294315951945736
50.25,1.033005367546375
50.35000000000001,1.0335521221821222
50.45,1.0353564047355366
50.55,1.033564653810655
50.650000000000006,1.030570433587436
50.75,1.0260598445157787
50.85000000000001,1.0227141414404486
50.95,1.0213653932672473
51.05,1.0274954863997596
51.150000000000006,1.0273288900775766
51.25,1.0249267587765452
51.35000000000001,1.0231078417825574
51.45,1.0153039031099957
51.55,1.011612312985596
51.650000000000006,1.012551745813385
51.75,1.0157497882750133
51.85000000000001,1.0149443078383316
51.95,1.0144931439308664
52.05,1.0080313163887278
52.150000000000006,1.0024406965599315
52.25,1.0031002095459676
52.35000000000001,1.0012415098258571
52.45,1.0088700417574636
52.55,1.014618361239885
52.650000000000006,1.0187825082865465
52.75,1.023197082798647
52.85000000000001,1.0217209693246985
52.95,1.0151871786106839
53.05,1.0127805227962656
53.150000000000006,1.0073698637304258
53.25,1.0082692614044395
53.35000000000001,1.0027001094669827
53.45,0.9941807159057724
53.55,0.9914101990052226
53.650000000000006,0.9901183367220495
53.75,0.9850438682416772
53.85000000000001,0.9832437290780174
53.95,0.9890594507378546
54.05,0.990857623412202
54.150000000000006,0.9910483543263942
54.25,0.9881563421104148
54.35000000000001,0.9978509473540924
54.45,1.0011601277600657
54.55,1.003606206408241
54.650000000000006,1.005159658869653
54.75,1.0090040951015355
54.85000000000001,1.008640125572743
54.95,1.0026244798514548
55.05,1.0047088171611454
55.150000000000006,1.002616783009749
55.25,1.0011903151933312
55.35000000000001,1.0020679898253788
55.45,1.002073900529968
55.55,1.0018584096727214
55.650000000000006,1.0003828706031088
55.75,1.0000833413173271
55.85000000000001,0.9998577280017653
55.95,1.0014187872405274
56.05,0.9943035069402071
56.150000000000006,0.9873110695675906
56.25,0.9807852110259235
56.35000000000001,0.9777202151290647
56.45,0.9764823405214591
56.55,0.9774233012777069
56.650000000000006,0.9749797188222226
56.75,0.9777528495513164
56.85000000000001,0.9767247529036333
56.95,0.9770648773169154
57.05,0.9802963774100235
57.150000000000006,0.9796462113914246
57.25,0.9808311550323446
57.35000000000001,0.9837996532566264
57.45,0.9817655843372837
57.55,0.9792197686249889
57.650000000000006,0.9873955074536601
57.75,0.9899212496022876
57.85000000000001,0.9947198646713317
57.95,0.9993782269106011
58.05,1.000534093700628
58.150000000000006,1.0047697265577773
58.25,1.0094512719303366
58.35000000000001,1.0100844590295595
58.45,1.0096003754323846
58.55,1.0084771178198888
58.650000000000006,1.0053765406960964
58.75,1.0134623692190339
58.85000000000001,1.0114447290159947
58.95,1.009078015602649
59.05,1.0072709431654459
59.150000000000006,1.007259819449267
59.25,1.0047157276751733
59.35000000000001,1.0026338254234661
59.45,1.0033042265639793
59.55,1.0044355624994703
59.650000000000006,1.0080124645987472
59.75,1.0057455773335588
59.85000000000001,1.0039641310932055
59.95,1.0011333123196982
60.05,1.001609725453884
60.150000000000006,0.999583117721174
60.25,1.0026730865063755
60.35000000000001,0.9994061232860788
60.45,1.0031812304139638
60.55,1.0027544566523037
60.650000000000006,0.9991049732844167
60.75,0.997463199971717
60.85000000000001,0.9977213804969801
60.95,0.9994984218684004
61.05,0.9971047245451549
61.150000000000006,0.992715970278313
61.25,0.9961188062488974
61.35000000000001,0.9961052525599775
61.45,0.9957056000459766
61.55,0.9926616717657559
61.650000000000006,0.9890026024592773
61.75,0.9882960447959993
61.85000000000001,0.9912950758869483
61.95,0.9900591861078325
62.05,0.9897265138734084
62.150000000000006,0.9930548288190283
62.25,0.9906982313112647
62.35000000000001,0.989014552748536
62.45,0.9832577695283782
62.55,0.9873197248832393
62.650000000000006,0.9894007186669952
62.75,0.9913676969662116
62.85000000000001,0.9898486092355365
62.95,0.9873000936984883
63.05,0.9861301076482206
63.150000000000006,0.9851940737293876
63.25,0.9864901726746788
63.35000000000001,0.9862602959993493
63.45,0.9875809909590247
63.55,0.9864975196193974
63.650000000000006,0.9879425690223619
63.75,0.9867864565260845
63.85000000000001,0.991628276588804
63.95,0.9928103853609027
64.05000000000001,0.9911235483623635
64.15,0.9916179768361509
64.25,0.9920903443103222
64.35,0.9955161715693983
64.45,0.99398954999057
64.55000000000001,0.992362781651848
64.65,0.9957611127491576
64.75,0.999795708772003
64.85,1.0003717970262487
64.95,1.002401096595675
65.05000000000001,1.0053811988573167
65.15,1.0064218124261897
65.25,1.0041798753680442
65.35,1.0047480235240116
65.45,1.0088534889841692
65.55000000000001,1.0100524866660934
65.65,1.006736882942987
65.75,1.0049072058333248
65.85,1.0132942901907176
65.95,1.0152317471289694
66.05000000000001,1.0140673822651098
66.15,1.0085709211518805
66.25,1.012796307258773
66.35,1.0119153125899063
66.45,1.0056596703178404
66.55000000000001,0.998980862998846
66.65,0.9951466787776657
66.75,0.9958198231811076
66.85,0.998119304349489
66.95,0.9992693093073476
67.05000000000001,0.9941481274389447
67.15,0.9912146049211167
67.25,0.9895431802545507
67.35,0.990193736778848
67.45,0.9947516166036274
67.55000000000001,0.9987543461986552
67.65,0.9999616820257897
67.75,0.996530282849448
67.85,0.9965762573548737
67.95,0.9924009275103187
68.05000000000001,0.9919931923811667
68.15,0.992806367819754
68.25,0.9945148675040668
