,0
0,32.7206349421585
1,34.097686372797675
2,35.10926543844136
3,39.85593796120832
4,41.298030175959724
5,46.59835966524656
6,46.59835966524656
7,46.59835966524656
8,46.59835966524656
9,47.07202153371572
10,48.50257872337597
11,47.07202153371572
12,47.07202153371572
13,48.50257872337597
14,47.07202153371572
15,46.59835966524656
16,47.07202153371572
17,51.71296934849753
18,51.71296934849753
19,47.07202153371572
20,40.52990174180509
21,51.71296934849753
22,52.29247691706232
23,52.29247691706232
24,52.29247691706232
25,52.29247691706232
26,52.29247691706232
27,52.29247691706232
28,51.07435309510512
29,51.07435309510512
30,51.07435309510512
31,51.07435309510512
32,43.77339032977979
33,43.77339032977979
34,51.07435309510512
35,51.07435309510512
36,51.07435309510512
37,51.07435309510512
38,51.07435309510512
39,51.07435309510512
40,51.07435309510512
41,51.07435309510512
42,51.07435309510512
43,51.14909157841634
44,51.14909157841634
45,52.427171258809366
46,52.427171258809366
47,52.427171258809366
48,56.07465187688823
49,51.628036395192346
50,51.628036395192346
51,51.628036395192346
52,51.628036395192346
53,51.628036395192346
54,60.1412047318395
55,51.628036395192346
56,51.628036395192346
57,60.35910873207963
58,60.35910873207963
59,60.35910873207963
60,60.35910873207963
61,51.628036395192346
62,51.628036395192346
63,51.628036395192346
64,54.54764069046967
65,54.54764069046967
66,47.920924872141775
67,47.411051826074115
68,47.920924872141775
69,47.411051826074115
70,47.920924872141775
71,47.920924872141775
72,47.920924872141775
73,47.92031916263189
74,47.92031916263189
75,46.22320676897926
76,47.92031916263189
77,47.92031916263189
78,45.58386687697804
79,45.58386687697804
80,45.53713423807508
81,45.53713423807508
82,47.132127838816174
83,45.53713423807508
84,47.132127838816174
85,47.132127838816174
86,45.53713423807508
87,45.53713423807508
88,47.132127838816174
89,47.132127838816174
90,47.132127838816174
91,47.132127838816174
92,47.132127838816174
93,47.132127838816174
94,47.132127838816174
95,51.123541129871434
96,51.123541129871434
97,48.06481208289176
98,51.123541129871434
99,48.06481208289176
100,48.06481208289176
101,51.227837691327494
102,48.06481208289176
103,48.06481208289176
104,48.06481208289176
105,48.06481208289176
106,48.06481208289176
107,51.227837691327494
108,51.227837691327494
109,51.227837691327494
110,51.227837691327494
111,51.227837691327494
112,51.227837691327494
113,51.227837691327494
114,51.227837691327494
115,51.227837691327494
116,51.233874697821115
117,51.233874697821115
118,39.87513734983494
119,51.233874697821115
120,51.67226717757496
121,51.67226717757496
122,51.67226717757496
123,51.67226717757496
124,48.84982870605487
125,48.308588294896154
126,48.84982870605487
127,48.84982870605487
128,48.308588294896154
129,48.84982870605487
130,48.308588294896154
131,45.397779377639004
132,48.308588294896154
133,48.308588294896154
134,48.308588294896154
135,45.397779377639004
136,44.76693627210425
137,44.76693627210425
138,44.76693627210425
139,45.397779377639004
140,45.397779377639004
141,44.76693627210425
142,44.76693627210425
143,45.397779377639004
144,44.76693627210425
145,44.76693627210425
146,41.44065603901957
147,41.140564137801455
148,41.44065603901957
149,41.44065603901957
150,41.44065603901957
151,48.83765324464756
152,48.83765324464756
153,41.44065603901957
154,41.44065603901957
155,42.0174808859587
156,42.0174808859587
157,48.83765324464756
158,48.83765324464756
159,48.83765324464756
160,48.83765324464756
161,48.83765324464756
162,48.83765324464756
163,48.83765324464756
164,48.49676636662838
165,48.49676636662838
