track_id,frame,fluorescence,time_s,dff
1,0,1.174158865131492,0,0.013512814988892782
1,1,1.1760869763874453,5,0.024733406402126602
1,2,1.1749113007620795,10,0.01789159383244388
1,3,1.1788647740383054,15,0.04089872485701606
1,4,1.1704761864978022,20,-0.007918433922337976
1,5,1.173283452958246,25,0.008418377474545427
1,6,1.1732874676508736,30,0.008441740869932116
1,7,1.1709796423637415,35,-0.0049885860990553565
1,8,1.174865464816803,40,0.01762485278604527
1,9,1.1741144133623451,45,0.013254129118120083
1,10,1.1738511669831402,50,0.011722173919501899
1,11,1.1735103236123796,55,0.009738645122911336
1,12,1.1725977877008134,60,0.004428167015399043
1,13,1.1728106196587786,65,0.005666736850326101
1,14,1.1741209701702116,70,0.01329228628452692
1,15,1.1755541030326957,75,0.021632364296707004
1,16,1.174162999098359,80,0.013536872497497522
1,17,1.175132407696315,85,0.019178319668429228
1,18,1.1732949010136653,90,0.008484999124068098
1,19,1.1743697134517606,95,0.014739841097782976
1,20,1.1743607924154595,100,0.014687925367812922
1,21,1.1740737992606711,105,0.013017776449625262
1,22,1.1724769847650072,110,0.00372515759101281
1,23,1.1730645750039137,115,0.007144623126944749
1,24,1.1718542933040963,120,0.00010142144102794918
1,25,1.1733828051003912,125,0.008996554584189551
1,26,1.174550246671252,130,0.015790449295922705
1,27,1.1729036424943773,135,0.006208080731354771
1,28,1.172231882569036,140,0.002298791977002622
1,29,1.1692558170886922,145,-0.015020340760209997
1,30,1.1709298641946957,150,-0.005278268810277346
1,31,1.1720805177959246,155,0.00141792876529892
1,32,1.1721774262292683,160,0.001981884777530846
1,33,1.1710830015784133,165,-0.004387089938995318
1,34,1.1697734498938448,170,-0.012007990621819339
1,35,1.1706736712986556,175,-0.006769176453994934
1,36,1.1650247097278843,180,-0.03964315584651026
1,37,1.1618147666567988,185,-0.058323332910558225
1,38,1.1626286746824537,190,-0.05358681712308638
1,39,1.1566383343502078,195,-0.08844744100400181
1,40,1.1587514461029145,200,-0.07615024419317698
1,41,1.1599973425458736,205,-0.06889978347080844
1,42,1.157745619658357,210,-0.08200362403946816
1,43,1.159061957397353,215,-0.07434323209606267
1,44,1.1586622736951029,220,-0.07666918061362406
1,45,1.160737369397194,225,-0.06459321718328187
1,46,1.1601350871151452,230,-0.06809818266773411
1,47,1.1616779762189022,235,-0.05911938117184815
1,48,1.1613511873078697,240,-0.06102112041938913
1,49,1.1614078563837733,245,-0.06069133626169759
1,50,1.163660391372372,250,-0.047582769692709304
1,51,1.162482016951199,255,-0.054440287831750485
1,52,1.1594965968930904,260,-0.07181385928177916
1,53,1.1623437498050249,265,-0.05524492975700379
1,54,1.163046924618912,270,-0.0511528229066642
1,55,1.1602506867232936,275,-0.06742545386821208
1,56,1.1674102541445002,280,-0.025760544501173727
1,57,1.168877654621809,285,-0.01722104702942363
1,58,1.166680802807741,290,-0.030005566867150453
1,59,1.1678506610542796,295,-0.02319760837653777
1,60,1.1669866751792044,300,-0.028225550857082553
1,61,1.1693483057781002,305,-0.01448210532852069
1,62,1.169425298556306,310,-0.014034047933829405
1,63,1.170823493880804,315,-0.005897287980976729
1,64,1.1687260700082505,320,-0.018103189596674788
1,65,1.1713787173698382,325,-0.0026661798723301
1,66,1.167685650977556,330,-0.024157880064318064
1,67,1.168102679290547,335,-0.02173099505269139
1,68,1.1732274839077348,340,0.008092667095730421
1,69,1.1692064942044436,345,-0.01530737395384309
1,70,1.1705698703249414,350,-0.007373243418879234
1,71,1.1702043821884625,355,-0.009500191764392181
1,72,1.1688114931656082,360,-0.01760607183804972
1,73,1.1709573321280438,365,-0.005118419913532931
1,74,1.173103515460792,370,0.007371236064723932
1,75,1.171450210164009,375,-0.0022501294862834506
1,76,1.16979343870153,380,-0.011891666295003805
1,77,1.1724687781798608,385,0.0036773995902539968
1,78,1.1735679445768783,390,0.010073968770589813
1,79,1.1714189635070729,395,-0.0024319685629585882
1,80,1.1700396694861137,400,-0.010458732890024027
2,0,1.1932323039394843,0,-0.00395017438706288
2,1,1.1912544807264185,5,-0.014145211274292673
2,2,1.192995528035647,10,-0.0051706773408565325
2,3,1.1933734597515984,15,-0.00322256197871277
2,4,1.195376909175363,20,0.007104569709320342
2,5,1.1922537809732845,25,-0.008994142760729986
2,6,1.1942655071447612,30,0.0013756528760694227
2,7,1.1936242804766108,35,-0.0019296625291102272
2,8,1.19561114904941,40,0.00831200025245093
2,9,1.191544980460208,45,-0.012647779409730636
2,10,1.195063490743606,50,0.0054889993935348606
2,11,1.1927971029195628,55,-0.006193494428080447
2,12,1.1943327529695105,60,0.0017222832823170114
2,13,1.1912857295884545,65,-0.013984133530318299
2,14,1.193410920299228,70,-0.003029465011108604
2,15,1.194809460792378,75,0.0041795574241410005
2,16,1.1955236502890925,80,0.007860972535145299
2,17,1.1937226960661782,85,-0.0014223620993805237
2,18,1.19617368858908,90,0.01121170904319312
2,19,1.1958158402775152,95,0.009367117113877084
