500mM,400mM,300mM,200mM
1.0170868840643021,1.2724492636130833,0.7031448040192568,0.5313946288985079
1.1647469604276528,1.2042856246889606,0.6437591178846165,0.41653676079268614
1.17598995570696,1.1318308668394603,0.7031448040192568,0.3275814191208393
1.0956062064963301,1.140072081611989,0.6451275156093069,0.7674407329417527
1.0566164038016472,1.1751598644487689,0.7031448040192568,0.3378274578609974
1.0886900284114893,1.1208630542362144,0.8732655033745744,
1.1890690421004766,0.7755281354061463,0.8857742389864525,
1.0543415805508347,1.3935584594658366,1.1876647227261972,
