,0
0,16.756676962767994
1,19.434902739224203
2,19.470294995250914
3,23.771139866093314
4,24.705788191092886
5,25.157395847287283
6,25.172119848387265
7,26.7088589197908
8,27.299985908142997
9,27.76819846525439
10,27.76819846525439
11,27.76819846525439
12,29.14983793106785
13,29.14983793106785
14,29.433595613560897
15,29.508441866811207
16,29.508441866811207
17,30.62187941787839
18,30.86404954894174
19,32.299358650960734
20,33.23632303069668
21,33.500507487785555
22,33.500507487785555
23,33.500507487785555
24,33.500507487785555
25,33.500507487785555
26,33.551187558243804
27,33.551187558243804
28,33.551187558243804
29,33.79138131859626
30,34.097058520607646
31,34.20905839412499
32,34.20905839412499
33,34.20905839412499
34,34.25991610690407
35,34.25991610690407
36,34.25991610690407
37,34.25991610690407
38,34.25991610690407
39,34.25991610690407
40,34.25991610690407
41,34.25991610690407
42,34.32653304538863
43,35.09411381614432
44,35.09411381614432
45,35.09411381614432
46,35.09411381614432
47,34.32653304538863
48,35.09411381614432
49,35.09411381614432
50,34.32653304538863
51,34.25991610690407
52,34.25991610690407
53,34.25991610690407
54,34.20905839412499
55,34.097058520607646
56,34.097058520607646
57,34.08931431683622
58,34.067235292079665
59,34.067235292079665
60,33.81778404329906
61,33.75482782665459
62,33.551187558243804
63,33.75482782665459
64,33.75482782665459
65,33.551187558243804
66,33.551187558243804
67,33.500507487785555
68,32.93025412219471
69,32.93025412219471
70,32.93025412219471
71,32.93025412219471
72,32.299358650960734
73,32.299358650960734
74,32.299358650960734
75,31.69260323665337
76,32.14343772897197
77,31.69260323665337
78,31.69260323665337
79,31.69260323665337
80,31.681944595138418
81,31.681944595138418
82,31.681944595138418
83,31.681944595138418
84,31.681944595138418
85,31.681944595138418
86,31.681944595138418
87,31.681944595138418
88,31.681944595138418
89,31.69260323665337
90,32.14343772897197
91,32.14343772897197
92,32.14343772897197
93,32.338191504215914
94,32.338191504215914
95,32.338191504215914
96,32.93025412219471
97,33.500507487785555
98,33.500507487785555
99,33.500507487785555
100,33.500507487785555
101,33.551187558243804
102,33.551187558243804
103,33.551187558243804
104,33.75482782665459
105,33.75482782665459
106,33.551187558243804
107,33.75482782665459
108,33.75482782665459
109,33.81778404329906
110,33.75482782665459
111,33.75482782665459
112,33.75482782665459
113,33.81778404329906
114,33.81778404329906
115,34.05116971416614
116,34.06546176635325
117,34.06546176635325
118,34.067235292079665
119,34.08931431683622
120,34.067235292079665
121,34.06546176635325
122,34.06546176635325
123,34.067235292079665
124,34.067235292079665
125,34.067235292079665
126,34.08931431683622
127,35.32672290360061
128,35.32672290360061
129,35.4468002803278
130,35.45895562684
131,35.45895562684
132,35.45895562684
133,35.45895562684
134,35.4468002803278
135,35.45895562684
136,35.45895562684
137,35.4468002803278
138,35.45895562684
139,35.45895562684
140,35.45895562684
141,35.56736526016488
142,36.096008287116305
143,35.57599053640348
144,35.57599053640348
145,36.096008287116305
146,36.727891881748825
147,36.727891881748825
148,36.727891881748825
149,37.227884477123524
150,37.227884477123524
151,37.2407926264316
