frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,46197.32558139535,46698.89634146341,45800.10897435898,43345.916666666664,47095.108695652176,45542.197916666664,41515.26612903226,40489.759493670885,43173.93103448276,44035.34117647059,40566.836956521736,41663.608695652176,40986.48795180723,42209.0350877193,45471.41818181818
1,46227.992,46756.68098159509,45902.3949044586,43390.954887218046,47311.350746268654,45666.20879120879,41758.81034482759,40389.06024096385,42995.40983606558,43956.15294117647,40496.585106382976,41715.65555555555,40982.31547619047,42245.68421052631,45457.59821428572
2,46321.380952380954,46844.43558282209,45933.0251572327,43447.88636363636,47183.0,45695.279569892475,41704.22131147541,40528.09756097561,43101.73333333333,44000.361445783135,40537.3085106383,41877.045454545456,40929.77380952381,42269.570175438595,45567.62385321101
3,46299.854838709674,46777.625,45800.0,43406.78787878788,47136.36567164179,45533.574468085106,41549.555555555555,40267.151162790695,43004.03389830508,43984.528735632186,40557.926315789475,41617.78888888889,40973.88957055215,42182.782608695656,45381.36936936937
4,46293.48,46858.635802469136,45885.879746835446,43396.02307692308,47283.454545454544,45768.979166666664,41823.62393162393,40458.9156626506,43075.83050847457,43993.48387096774,40530.55319148936,41711.56989247312,41019.70121951219,42346.36036036036,45504.23853211009
5,46287.936,46898.44720496894,45957.19108280255,43498.466165413534,47305.94776119403,45790.260869565216,41775.06611570248,40539.6125,43074.39344262295,44191.0,40577.0,41797.88043478261,41050.07878787879,42336.82142857143,45622.81981981982
6,46386.112,46956.88198757764,45908.4125,43477.70542635659,47298.18248175183,45670.56701030928,41774.62903225807,40497.26829268293,43256.13333333333,44062.054945054944,40647.40449438202,41877.78021978022,41020.92857142857,42367.147826086955,45643.5871559633
7,46410.584,47053.408805031446,45933.446540880504,43595.34351145038,47364.11627906977,45818.65957446808,41845.483606557376,40521.15476190476,43223.098360655735,44125.13978494624,40665.22826086957,41890.23333333333,41163.90683229814,42338.043103448275,45573.527272727275
8,46499.34126984127,47059.38993710692,45922.29746835443,43592.28682170543,47317.07913669065,45723.19587628866,41893.63559322034,40497.51807228916,43173.95081967213,44152.97894736842,40473.244897959186,41797.905263157896,41207.20121951219,42393.81578947369,45718.29090909091
9,46317.144,47030.59375,46017.0125,43571.88372093023,47425.41353383459,45719.5,41772.49180327869,40705.939024390245,43132.5,44227.77173913043,40855.550561797754,41962.03488372093,41130.59523809524,42398.31034482759,45605.18918918919
10,46446.54761904762,47142.25157232704,46173.18633540373,43692.092307692306,47482.06153846154,45916.45918367347,41879.03305785124,40709.91358024691,43330.03389830508,44320.09782608696,40834.184782608696,41825.59793814433,41257.51497005988,42475.517857142855,45702.412280701756
11,46564.912,47163.11320754717,46112.92452830189,43761.64341085271,47554.6106870229,45948.9381443299,42058.275,40741.43373493976,43190.95081967213,44321.20652173913,40597.5,41864.717391304344,41361.11801242236,42485.097345132745,45761.99099099099
12,46750.07142857143,47511.82822085889,46370.22151898734,44084.888,47869.1679389313,46353.427083333336,42320.88524590164,41089.0,43677.1186440678,44611.945054945056,41250.84705882353,42421.681318681316,41556.035294117646,42929.06956521739,46032.10619469026
13,46953.76,47662.270440251574,46465.36875,44077.45669291339,47872.015384615384,46342.04301075269,42226.928,41150.819277108436,43731.901639344265,44651.09782608696,41279.58139534884,42343.5393258427,41586.8622754491,42908.8,46116.62162162162
14,46749.51968503937,47351.72611464968,46326.55,43894.04724409449,47733.74615384615,46186.413043478264,42145.16923076923,40816.23595505618,43588.15254237288,44576.58888888889,40843.58163265306,42145.49462365591,41428.208333333336,42767.48275862069,46023.10810810811
15,46611.61111111111,47182.53703703704,46136.8164556962,43699.03937007874,47467.97744360902,45878.18556701031,41911.9430894309,40684.4,43580.25862068965,44359.510869565216,40969.56470588235,42021.32967032967,41353.26190476191,42554.51754385965,45815.86486486487
16,46599.528,47250.45283018868,46117.21472392638,43750.68461538461,47665.740458015265,46060.2,42021.72580645161,40762.666666666664,43501.5593220339,44453.72527472527,40793.910112359554,42084.782608695656,41349.81325301205,42617.282051282054,45828.49557522124
17,46581.453125,47197.1875,46232.496932515336,43791.09302325582,47552.976,46066.729166666664,41968.16806722689,40713.186046511626,43400.03333333333,44419.641304347824,40970.927710843374,42032.40217391304,41300.12727272727,42640.19642857143,45790.52252252252
18,46443.079365079364,47194.811320754714,46118.80745341615,43766.346153846156,47611.259541984735,45980.79787234042,42083.62295081967,40798.95121951219,43442.25,44369.42857142857,40898.73626373626,42086.13636363636,41365.84848484849,42539.06086956522,45992.13084112149
19,46642.96031746032,47283.1,46171.22839506173,43808.770992366415,47695.84920634921,45980.494505494506,42024.568,40872.48780487805,43408.52542372881,44483.586956521736,40823.42105263158,42074.32967032967,41359.386503067486,42528.318584070796,45881.23423423423
20,46656.2578125,47317.73006134969,46354.08125,43913.32,47750.433070866144,46062.35051546392,42090.2890625,40946.48192771084,43439.032258064515,44491.89010989011,40906.35227272727,42109.641304347824,41460.77108433735,42697.80701754386,46022.064220183485
21,46724.832,47516.3962264151,46430.94478527607,43978.730769230766,47945.0703125,46262.063157894736,42214.10569105691,41061.409638554214,43662.98412698413,44607.19565217391,41097.523255813954,42221.784946236556,41496.876470588235,42839.68965517241,46153.145454545454
22,46876.03968253968,47535.67283950617,46414.079754601225,43933.64885496183,47911.28455284553,46169.53125,42145.72440944882,40941.39024390244,43526.16393442623,44673.34782608696,40944.583333333336,42217.78888888889,41486.22289156626,42865.28828828829,46103.705357142855
23,46776.71317829457,47330.63125,46346.7,43898.40458015267,47830.65891472868,46093.18947368421,42246.916666666664,40882.07317073171,43446.93650793651,44572.92391304348,40933.12765957447,42146.58426966292,41425.2108433735,42713.418803418805,46010.747747747744
24,46757.3984375,47415.65217391304,46307.40625,43927.700787401576,47732.3828125,46230.28571428572,42162.97619047619,40797.98837209302,43605.639344262294,44609.41573033708,40834.585106382976,42120.03333333333,41490.06060606061,42826.794642857145,46110.61607142857
25,46647.515625,47268.198757763974,46352.26875,43861.542635658916,47775.976744186046,46085.03191489362,42151.895161290326,40992.70238095238,43503.69841269841,44476.84946236559,40996.426966292136,42282.59090909091,41364.63636363636,42721.13392857143,45958.09009009009
26,46725.357142857145,47382.95652173913,46225.00636942675,43909.811023622045,47788.92857142857,46033.4081632653,42036.2125984252,40732.82352941176,43409.15873015873,44584.34065934066,40886.20618556701,42165.97777777778,41386.32121212121,42757.045454545456,46005.148148148146
27,46558.144,47203.26708074534,46270.45283018868,43852.096774193546,47727.770992366415,46089.833333333336,42099.25,40818.73170731707,43379.59375,44514.91208791209,40867.885416666664,42023.4,41353.39024390244,42654.26851851852,45945.486725663715
28,46646.888,47245.58641975309,46119.5375,43813.87401574803,47760.09523809524,46207.4,42027.528,40806.469879518074,43428.983606557376,44497.1724137931,41017.023255813954,42170.51111111111,41412.32317073171,42668.767857142855,45850.669642857145
29,46594.29457364341,47341.23125,46180.99378881988,43835.59523809524,47739.93650793651,46022.36082474227,41993.609375,40826.1975308642,43285.276923076926,44452.73863636364,40779.14893617021,42171.9540229885,41357.48765432099,42672.24107142857,45975.71171171171
30,46499.312,47061.37888198758,45866.09554140127,43528.798449612405,47247.616,46000.12903225807,42258.57024793389,41139.939024390245,43019.532258064515,44366.80459770115,41140.978494623654,42328.18279569892,41383.94011976048,42497.57272727273,45544.82727272727
31,46948.79069767442,47500.81366459627,46456.11949685535,44081.54330708661,48124.03149606299,46270.77551020408,42199.776859504134,40987.04878048781,43626.0,44585.84090909091,40952.10752688172,42312.63953488372,41555.04242424243,42871.56363636364,46184.192660550456
32,46707.3671875,47351.926380368095,46418.55279503106,44021.67716535433,47860.4375,46162.270833333336,42147.666666666664,40921.48809523809,43608.06779661017,44572.137931034486,40826.28,42281.84090909091,41378.20245398773,42825.78378378379,46245.087378640776
33,46662.26190476191,47276.141975308645,46199.36024844721,43827.1953125,47725.25,46073.21875,41930.17829457364,40768.24705882353,43490.78125,44565.471264367814,40857.357894736844,42053.74193548387,41309.01204819277,42602.37272727273,45995.454545454544
34,46394.0078125,47001.939024390245,46045.66049382716,43644.4296875,47484.44094488189,45742.385416666664,41884.31297709924,40620.71428571428,43164.333333333336,44305.393258426964,40811.52127659575,41984.4,41152.634146341465,42482.98245614035,45840.07272727273
35,46418.984,47029.6875,46010.608695652176,43719.3359375,47700.16,45780.302083333336,41866.904,40610.55421686747,43291.95161290323,44290.545454545456,40776.48888888889,41879.63157894737,41087.94545454546,42484.125,45932.84112149533
36,46400.291338582676,47094.987421383645,46069.13043478261,43512.5859375,47566.35433070866,45843.886597938144,41812.1746031746,40683.8024691358,43348.14035087719,44342.686046511626,40628.02040816326,41959.03125,41318.756097560974,42483.89189189189,45808.59259259259
37,46324.48,46995.1801242236,45927.95757575757,43502.083969465646,47485.230158730155,45764.030303030304,41805.106060606064,40516.282352941176,43229.379310344826,44186.47727272727,40717.96703296703,42028.76136363636,41095.325443786984,42405.05454545454,45699.67924528302
38,46164.54761904762,46817.48447204969,45729.0243902439,43394.666666666664,47311.9435483871,45760.936170212764,41593.578125,40351.67058823529,43009.793650793654,44154.206896551725,40699.23809523809,41801.75,41012.782608695656,42265.11111111111,45534.457943925234
39,45937.96923076923,46674.3875,45551.753086419754,43241.053846153845,47063.055118110235,45451.23655913978,41521.58870967742,40231.12048192771,42989.85964912281,44239.206896551725,40401.76470588235,41604.83516483517,40861.69938650307,42100.00900900901,45414.41346153846
40,46291.48837209302,46910.825,45888.44099378882,43499.770992366415,47334.86507936508,45807.47,41923.69672131148,40681.16455696202,43274.1724137931,44686.48314606742,40505.4081632653,41885.604395604394,41102.76506024096,42513.57407407407,45640.61538461538
41,46044.11023622047,46779.55974842767,45670.20625,43344.3203125,47180.02362204724,45644.54347826087,41846.49180327869,40367.50617283951,43110.166666666664,44430.40449438202,40461.947916666664,41767.17582417582,41002.66060606061,42284.67592592593,45411.07547169811
42,45280.272,45949.354430379746,44854.15950920245,42618.26153846154,46315.58870967742,44828.074468085106,41211.96850393701,39846.03658536585,42279.25,43513.829545454544,40127.75,41156.24444444444,40372.41104294478,41559.53703703704,44625.39090909091
43,44137.464,44785.9,43759.63461538462,41560.1328125,45199.176,43630.42857142857,40193.05084745763,38822.256097560974,41209.55357142857,42481.74117647059,38892.86021505376,39954.936842105264,39347.89156626506,40597.79245283019,43620.339622641506
44,43245.293650793654,43961.36942675159,42972.21854304636,40914.5078125,44225.40476190476,42732.46315789474,39365.05426356589,37891.96385542169,40566.6,41561.06024096385,38251.5632183908,39290.484210526316,38604.75796178344,39709.80909090909,42753.449541284404
45,42618.34645669291,43248.49681528663,42143.32704402516,40125.531746031746,43495.03937007874,42013.555555555555,38908.8717948718,37408.03658536585,39732.55357142857,40858.07142857143,37654.71264367816,38745.19565217391,37954.46625766871,39106.61538461538,42010.53773584906
