frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,40053.646205357145,40841.70716749712,39829.43142361111,38930.701294277926,40531.2188605108,39197.452851285874,37946.869123931625,35898.96254071661,37431.07644197359,38460.08937899013,36601.28812763961,37707.64352574103,36652.093159161224,38064.35122282609,38690.25590551181
1,40077.085098476404,40851.8030651341,39845.49002601908,38949.514139693354,40571.33307179286,39236.70424107143,37993.21542553192,35920.260195758565,37460.188869565216,38500.11001737117,36627.36970837253,37735.24746687451,36662.64246386786,38075.514266304344,38699.526813880126
2,40093.69453734671,40875.7294704528,39858.26382855488,38973.180858310625,40591.318681318684,39250.9601043997,38009.76693333333,35912.829188748474,37479.02051460362,38514.24812030075,36630.93004694836,37750.65979782271,36668.72824217406,38085.05434782609,38723.13532651456
3,40120.04905239688,40907.027554535016,39909.09413803061,39005.33923705722,40578.52220039293,39262.59441340782,38008.34997330486,35969.20865659453,37505.00104275287,38561.74490390215,36689.45647058824,37801.618082618865,36711.727615780444,38115.49218218899,38756.888100866825
4,40117.00668647845,40889.210586881476,39892.633603238864,38999.04731109599,40598.29361034888,39260.80963045912,38008.690609204576,35933.11070261438,37496.00729927007,38525.74342489772,36656.73894637817,37776.02579132473,36692.193958118776,38145.505762711866,38763.25413060582
5,40146.625557206535,40949.53905053599,39926.74906150736,39029.35264054514,40648.14695481336,39267.54677599702,38031.720905459384,35946.88635437882,37513.003826086955,38551.338963308095,36664.5480543835,37786.87734375,36701.21536351166,38148.57191316147,38744.744680851065
6,40173.03195837978,40980.04102760736,39941.033603708,39035.01122830895,40662.01573564123,39304.55497382199,38056.94589552239,35996.9799918334,37529.0219054242,38593.38749269433,36700.63300607761,37802.26239750098,36734.5752151463,38165.67301155676,38798.06608969316
7,40181.67595689335,40999.349655700076,39955.56146948221,39097.831460674155,40701.009005481596,39316.97833395592,38083.360918312865,36003.8278253774,37566.69704347826,38591.27293980129,36727.74953095685,37846.118472330476,36777.92835104559,38181.55578231293,38838.933070866144
8,40230.89149015236,41022.363810252486,40001.55783689994,39098.95134399456,40714.07401574803,39360.783096484665,38114.7285790314,36028.152369281044,37597.148869565215,38648.891164423636,36755.084354382656,37890.973447871926,36811.55463917526,38191.43206521739,38846.188188976375
9,40277.461910070604,41082.4791427478,40047.88454861111,39185.31643416128,40762.99725058916,39414.01381112355,38169.3856,36134.174887892375,37646.18276580959,38720.30198598131,36851.59981299673,37940.206361520555,36849.09006531454,38287.18979591837,38914.22143420016
