frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,32175.395683453236,33159.425531914894,34450.76,33621.49484536082,33680.67924528302,31394.541666666668,30767.595588235294,31986.801587301587,31351.56834532374,30166.456790123455,32531.0078125,32708.68,30589.478260869564,28106.686274509804,31430.651515151516
1,32216.58156028369,33075.25925925926,34230.92810457516,33540.78350515464,33602.36111111111,31302.20634920635,30721.021582733814,31853.748031496063,31419.143884892088,30272.024390243903,32342.152671755724,32662.773333333334,30601.48275862069,28057.699029126212,31529.290322580644
2,32112.61313868613,33029.55497382199,34290.02,33456.0625,33636.92523364486,31320.154471544716,30687.284671532845,31795.720930232557,31287.518248175184,30158.083333333332,32413.37984496124,32447.905405405407,30539.59574468085,27965.972222222223,31488.40625
3,31962.35460992908,32967.50793650794,34195.163265306124,33530.47474747475,33555.96226415094,31332.23140495868,30577.17518248175,31727.55118110236,31251.87591240876,30136.093023255813,32302.062015503878,32416.25,30502.797872340427,28040.18446601942,31497.266666666666
4,32056.092857142856,32965.78947368421,34158.29054054054,33452.663265306124,33493.67289719626,31222.265625,30650.978417266186,31784.17886178862,31098.978417266186,30015.16091954023,32316.279069767443,32453.102564102563,30460.6,28070.115789473683,31447.69230769231
5,31922.88111888112,32910.86387434555,34113.63398692811,33459.25252525252,33443.65137614679,31241.72357723577,30604.98561151079,31695.84251968504,31193.29197080292,30144.048192771083,32407.02962962963,32506.706666666665,30446.384615384617,28104.70588235294,31326.880597014926
6,32060.577464788734,32874.395833333336,34260.48630136986,33340.63,33489.32692307692,31232.49593495935,30614.659420289856,31767.24031007752,31290.433823529413,30008.807228915663,32330.53488372093,32427.473684210527,30514.62222222222,27938.156862745098,31442.754098360656
7,32117.927536231884,33054.78835978836,34233.496688741725,33577.68041237113,33576.264150943396,31314.873949579833,30649.518248175184,31751.907692307694,31210.02877697842,30066.88888888889,32394.969465648854,32580.563380281692,30448.32183908046,28033.08,31642.08064516129
8,32090.384615384617,33059.276041666664,34244.22,33468.470588235294,33450.9537037037,31302.00826446281,30586.086330935253,31714.8046875,31219.08823529412,29888.528735632182,32401.586466165412,32439.061728395063,30407.81052631579,27985.969696969696,31493.66129032258
9,32096.438848920865,33003.1,34394.38513513513,33404.17171717172,33616.80392156863,31299.793388429753,30539.430656934306,31800.30708661417,31176.96323529412,29954.406976744187,32320.842105263157,32396.675,30399.60975609756,27951.63725490196,31470.774193548386
