frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,27370.524201596807,28055.29654255319,28990.791304347826,29039.46940966011,28864.338495575223,26524.65604634323,26522.837064676616,26809.542952208107,26635.67505720824,26624.08253968254,27671.17464953271,28442.824791149244,27548.920574886535,24752.35969387755,27728.503028371055
1,27339.298678633757,28026.846460883447,28961.08485529643,29020.108407871197,28834.283656509695,26489.054545454546,26501.095950155763,26816.81936459909,26618.694944301627,26622.861375661374,27644.256590509667,28404.129826145858,27541.0007535795,24726.780500255234,27710.197138314787
2,27302.850947158524,27976.284877529288,28921.68003365115,28977.628223495703,28774.743284408753,26463.017416545717,26479.34225264468,26769.045413260672,26586.289353176875,26571.507961783438,27610.963763880773,28386.814221218963,27487.222809667674,24699.01381780962,27673.332803054407
3,27291.894789329344,27976.378558127162,28910.12310712283,28961.254212979562,28779.337852794688,26456.94855072464,26479.750466708152,26771.24447806354,26595.195024306548,26593.428267800213,27601.953243717126,28368.596883468836,27498.860606060607,24710.187340479835,27658.364156339372
4,27251.505242136795,27945.625066524746,28884.63526773199,28937.602150537634,28740.713216957607,26420.863403944484,26438.753262896207,26718.004533091567,26532.740125930166,26507.13050397878,27547.627703097605,28325.185946678717,27436.38741470811,24669.722419928825,27615.69375398343
5,27239.931335830213,27920.13063183151,28857.55189873418,28939.515238436717,28734.71175166297,26433.288824383166,26437.33291692692,26740.197881996974,26529.297854077253,26540.32201591512,27550.974705882352,28314.25581395349,27464.554799697657,24673.576530612245,27627.65593112245
6,27260.820929070927,27928.01544195953,28858.282425603593,28917.650645624104,28720.180210060807,26421.744541484717,26455.899378881986,26718.48049591775,26544.861309694024,26490.929062996296,27558.710695499707,28322.154471544716,27445.31419939577,24656.324847250507,27630.87730451367
7,27341.1783042394,28023.697847462132,28944.97138047138,28985.95700465783,28823.061704482567,26422.33236574746,26467.013656114214,26731.254996971533,26562.26885714286,26554.76784769963,27612.761876832843,28380.30223123732,27453.33458929917,24668.029561671763,27719.198410174882
8,27286.751309553503,27984.76517571885,28894.393479482856,28947.478104809765,28769.018015521066,26398.60797101449,26421.702921068987,26707.518462469732,26538.82490716938,26530.059542796385,27574.924428822495,28346.99456398641,27436.05913570887,24658.840690005072,27647.325278219396
9,27294.384135694687,27982.34841628959,28905.229540358745,28939.480100394405,28762.95824115044,26412.264492753624,26413.344741754823,26708.547899667574,26530.106285714286,26510.388123011664,27607.658465143526,28343.15890596745,27460.554804804804,24641.403767820775,27666.767249602544
