track_id,frame,area
1,0,77.0
1,1,77.0
1,2,79.0
1,3,74.0
1,4,77.0
1,5,79.0
1,6,77.0
1,7,76.0
1,8,78.0
1,9,82.0
1,10,78.0
1,11,84.0
1,12,79.0
1,13,79.0
1,14,78.0
1,15,81.0
1,16,80.0
1,17,79.0
1,18,76.0
1,19,76.0
1,20,77.0
1,21,77.0
1,22,79.0
1,23,78.0
1,24,77.0
1,25,78.0
1,26,78.0
1,27,76.0
1,28,79.0
1,29,76.0
1,30,79.0
1,31,77.0
1,32,78.0
1,33,78.0
1,34,76.0
1,35,77.0
1,36,80.0
1,37,77.0
1,38,79.0
1,39,79.0
1,40,75.0
1,41,76.0
1,42,72.0
1,43,71.0
1,44,72.0
1,45,76.0
1,46,73.0
1,47,68.0
1,48,69.0
1,49,70.0
1,50,68.0
1,51,71.0
1,52,68.0
1,53,68.0
1,54,70.0
1,55,68.0
1,56,72.0
1,57,71.0
1,58,71.0
1,59,74.0
1,60,74.0
1,61,78.0
1,62,76.0
1,63,79.0
1,64,76.0
1,65,77.0
1,66,75.0
1,67,72.0
1,68,75.0
1,69,74.0
1,70,77.0
1,71,69.0
1,72,75.0
1,73,73.0
1,74,76.0
1,75,72.0
1,76,73.0
1,77,75.0
1,78,76.0
1,79,75.0
1,80,75.0
2,0,125.0
2,1,127.0
2,2,129.0
2,3,126.0
2,4,129.0
2,5,131.0
2,6,127.0
2,7,126.0
2,8,125.0
2,9,126.0
2,10,126.0
2,11,126.0
2,12,126.0
2,13,125.0
2,14,124.0
2,15,126.0
2,16,127.0
2,17,126.0
2,18,126.0
2,19,127.0
2,20,131.0
2,21,131.0
2,22,130.0
2,23,132.0
2,24,128.0
2,25,126.0
2,26,131.0
2,27,130.0
2,28,130.0
2,29,131.0
2,30,127.0
2,31,128.0
2,32,128.0
2,33,128.0
2,34,132.0
2,35,127.0
2,36,131.0
2,37,128.0
2,38,131.0
2,39,129.0
2,40,125.0
2,41,123.0
2,42,123.0
2,43,118.0
2,44,122.0
2,45,119.0
2,46,118.0
2,47,119.0
2,48,117.0
2,49,120.0
2,50,115.0
2,51,114.0
2,52,113.0
2,53,116.0
2,54,115.0
2,55,118.0
2,56,122.0
2,57,120.0
2,58,124.0
2,59,123.0
2,60,124.0
2,61,121.0
2,62,124.0
2,63,126.0
2,64,125.0
2,65,127.0
2,66,124.0
2,67,131.0
2,68,128.0
2,69,131.0
2,70,126.0
2,71,127.0
2,72,124.0
2,73,125.0
2,74,129.0
2,75,127.0
2,76,126.0
2,77,128.0
2,78,123.0
2,79,128.0
2,80,127.0
3,0,115.0
3,1,113.0
3,2,114.0
3,3,115.0
3,4,114.0
3,5,111.0
3,6,112.0
3,7,114.0
3,8,115.0
3,9,117.0
3,10,112.0
3,11,113.0
3,12,109.0
3,13,109.0
3,14,114.0
3,15,115.0
3,16,111.0
3,17,114.0
3,18,112.0
3,19,107.0
3,20,112.0
3,21,113.0
3,22,111.0
3,23,113.0
3,24,111.0
3,25,113.0
3,26,111.0
3,27,109.0
3,28,110.0
3,29,111.0
3,30,110.0
3,31,114.0
3,32,110.0
3,33,109.0
3,34,107.0
3,35,110.0
3,36,108.0
3,37,109.0
3,38,106.0
3,39,107.0
3,40,104.0
3,41,105.0
3,42,99.0
3,43,98.0
3,44,97.0
3,45,97.0
3,46,98.0
3,47,98.0
3,48,88.0
3,49,97.0
3,50,94.0
3,51,98.0
3,52,94.0
3,53,96.0
3,54,97.0
3,55,99.0
3,56,95.0
3,57,97.0
3,58,97.0
3,59,98.0
3,60,104.0
3,61,104.0
3,62,104.0
3,63,104.0
3,64,105.0
3,65,106.0
3,66,103.0
3,67,107.0
3,68,104.0
3,69,105.0
3,70,103.0
3,71,104.0
3,72,107.0
3,73,104.0
3,74,104.0
3,75,105.0
3,76,102.0
3,77,103.0
3,78,105.0
3,79,101.0
3,80,106.0
4,0,99.0
4,1,99.0
4,2,96.0
4,3,95.0
4,4,96.0
4,5,99.0
4,6,96.0
4,7,95.0
4,8,94.0
4,9,97.0
4,10,97.0
4,11,95.0
4,12,98.0
4,13,98.0
4,14,100.0
4,15,100.0
4,16,97.0
4,17,100.0
4,18,99.0
4,19,100.0
4,20,102.0
4,21,99.0
4,22,98.0
4,23,97.0
4,24,98.0
4,25,98.0
4,26,97.0
4,27,94.0
4,28,92.0
4,29,100.0
4,30,101.0
4,31,98.0
4,32,97.0
4,33,96.0
4,34,101.0
4,35,100.0
4,36,99.0
4,37,100.0
4,38,97.0
4,39,92.0
4,40,100.0
4,41,96.0
4,42,94.0
4,43,91.0
4,44,89.0
4,45,91.0
4,46,88.0
4,47,88.0
4,48,89.0
4,49,87.0
4,50,86.0
4,51,86.0
4,52,88.0
4,53,119.0
4,54,90.0
4,55,90.0
4,56,90.0
4,57,94.0
4,58,98.0
4,59,97.0
4,60,97.0
4,61,94.0
4,62,97.0
4,63,102.0
4,64,94.0
4,65,98.0
4,66,97.0
4,67,95.0
4,68,93.0
4,69,93.0
4,70,94.0
4,71,93.0
4,72,93.0
4,73,93.0
4,74,94.0
4,75,93.0
4,76,93.0
4,77,94.0
4,78,95.0
4,79,93.0
4,80,93.0
5,0,100.0
5,1,102.0
5,2,103.0
5,3,101.0
5,4,100.0
5,5,101.0
5,6,102.0
5,7,99.0
5,8,101.0
5,9,100.0
5,10,102.0
5,11,97.0
5,12,98.0
5,13,100.0
5,14,97.0
5,15,99.0
5,16,97.0
5,17,99.0
5,18,99.0
5,19,97.0
5,20,98.0
5,21,96.0
5,22,99.0
5,23,97.0
5,24,99.0
5,25,101.0
5,26,101.0
5,27,101.0
5,28,100.0
5,29,99.0
5,30,99.0
5,31,100.0
5,32,99.0
5,33,97.0
5,34,100.0
5,35,98.0
5,36,100.0
5,37,99.0
5,38,98.0
5,39,99.0
5,40,96.0
5,41,93.0
5,42,91.0
5,43,90.0
5,44,83.0
5,45,85.0
5,46,85.0
5,47,88.0
5,48,89.0
5,49,86.0
5,50,86.0
5,51,91.0
5,52,89.0
5,53,86.0
5,54,89.0
5,55,90.0
5,56,88.0
5,57,92.0
5,58,90.0
5,59,92.0
5,60,93.0
5,61,94.0
5,62,94.0
5,63,94.0
5,64,93.0
5,65,95.0
5,66,93.0
5,67,95.0
5,68,95.0
5,69,95.0
5,70,93.0
5,71,93.0
5,72,89.0
5,73,93.0
5,74,90.0
5,75,93.0
5,76,95.0
5,77,94.0
5,78,95.0
5,79,93.0
5,80,92.0
6,0,98.0
6,1,98.0
6,2,98.0
6,3,97.0
6,4,99.0
6,5,99.0
6,6,99.0
6,7,94.0
6,8,97.0
6,9,96.0
6,10,94.0
6,11,95.0
6,12,95.0
6,13,96.0
6,14,95.0
6,15,97.0
6,16,93.0
6,17,96.0
6,18,94.0
6,19,96.0
6,20,95.0
6,21,94.0
6,22,96.0
6,23,96.0
6,24,105.0
6,25,97.0
6,26,98.0
6,27,97.0
6,28,97.0
6,29,96.0
6,30,96.0
6,31,98.0
6,32,96.0
6,33,94.0
6,34,98.0
6,35,98.0
6,36,96.0
6,37,99.0
6,38,98.0
6,39,95.0
6,40,95.0
6,41,94.0
6,42,90.0
6,43,88.0
6,44,86.0
6,45,86.0
6,46,86.0
6,47,85.0
6,48,84.0
6,49,88.0
6,50,85.0
6,51,85.0
6,52,85.0
6,53,84.0
6,54,87.0
6,55,80.0
6,56,82.0
6,57,87.0
6,58,90.0
6,59,93.0
6,60,94.0
6,61,94.0
6,62,97.0
6,63,92.0
6,64,95.0
6,65,94.0
6,66,95.0
6,67,96.0
6,68,98.0
6,69,96.0
6,70,95.0
6,71,98.0
6,72,98.0
6,73,96.0
6,74,97.0
6,75,97.0
6,76,97.0
6,77,95.0
6,78,99.0
6,79,98.0
6,80,98.0
7,0,71.0
7,1,68.0
7,2,73.0
7,3,71.0
7,4,70.0
7,5,70.0
7,6,73.0
7,7,73.0
7,8,74.0
7,9,72.0
7,10,71.0
7,11,72.0
7,12,72.0
7,13,72.0
7,14,75.0
7,15,76.0
7,16,76.0
7,17,74.0
7,18,76.0
7,19,77.0
7,20,78.0
7,21,76.0
7,22,77.0
7,23,74.0
7,24,77.0
7,25,76.0
7,26,77.0
7,27,77.0
7,28,79.0
7,29,78.0
7,30,79.0
7,31,79.0
7,32,81.0
7,33,82.0
7,34,79.0
7,35,81.0
7,36,81.0
7,37,82.0
7,38,82.0
7,39,80.0
7,40,77.0
7,41,78.0
7,42,76.0
7,43,76.0
7,44,76.0
7,45,74.0
7,46,74.0
7,47,75.0
7,48,77.0
7,49,77.0
7,50,78.0
7,51,79.0
7,52,79.0
7,53,79.0
7,54,78.0
7,55,78.0
7,56,78.0
7,57,83.0
7,58,83.0
7,59,83.0
7,60,84.0
7,61,84.0
7,62,84.0
7,63,85.0
7,64,86.0
7,65,90.0
7,66,89.0
7,67,89.0
7,68,88.0
7,69,91.0
7,70,90.0
7,71,91.0
7,72,91.0
7,73,92.0
7,74,92.0
7,75,91.0
7,76,93.0
7,77,92.0
7,78,92.0
7,79,91.0
7,80,91.0
