track_id,frame,area
1,0,125
1,1,124
1,2,127
1,3,126
1,4,127
1,5,130
1,6,122
1,7,122
1,8,124
1,9,124
1,10,127
1,11,123
1,12,126
1,13,123
1,14,123
1,15,123
1,16,124
1,17,123
1,18,124
1,19,125
1,20,123
1,21,123
1,22,124
1,23,123
1,24,124
1,25,125
1,26,126
1,27,127
1,28,127
1,29,127
1,30,126
1,31,125
1,32,126
1,33,127
1,34,123
1,35,125
1,36,130
1,37,125
1,38,129
1,39,124
1,40,124
1,41,120
1,42,118
1,43,116
1,44,113
1,45,115
1,46,115
1,47,118
1,48,117
1,49,114
1,50,112
1,51,110
1,52,109
1,53,112
1,54,112
1,55,115
1,56,118
1,57,115
1,58,121
1,59,122
1,60,124
1,61,121
1,62,122
1,63,121
1,64,123
1,65,122
1,66,120
1,67,124
1,68,124
1,69,125
1,70,123
1,71,121
1,72,124
1,73,123
1,74,126
1,75,123
1,76,123
1,77,126
1,78,123
1,79,126
1,80,126
2,0,98
2,1,100
2,2,100
2,3,101
2,4,102
2,5,100
2,6,100
2,7,98
2,8,101
2,9,100
2,10,100
2,11,100
2,12,101
2,13,98
2,14,100
2,15,99
2,16,98
2,17,100
2,18,97
2,19,98
2,20,95
2,21,96
2,22,98
2,23,99
2,24,97
2,25,97
2,26,97
2,27,98
2,28,98
2,29,99
2,30,99
2,31,102
2,32,100
2,33,100
2,34,103
2,35,100
2,36,100
2,37,99
2,38,97
2,39,98
2,40,98
2,41,93
2,42,91
2,43,87
2,44,86
2,45,86
2,46,88
2,47,85
2,48,90
2,49,84
2,50,89
2,51,86
2,52,88
2,53,87
2,54,88
2,55,92
2,56,92
2,57,97
2,58,95
2,59,94
2,60,94
2,61,100
2,62,100
2,63,97
2,64,100
2,65,101
2,66,99
2,67,101
2,68,101
2,69,100
2,70,99
2,71,97
2,72,96
2,73,99
2,74,96
2,75,97
2,76,97
2,77,99
2,78,98
2,79,98
2,80,96
3,0,134
3,1,129
3,2,131
3,3,131
3,4,135
3,5,132
3,6,131
3,7,136
3,8,135
3,9,129
3,10,131
3,11,128
3,12,125
3,13,129
3,14,127
3,15,125
3,16,130
3,17,128
3,18,128
3,19,149
3,20,149
3,21,152
3,22,148
3,23,154
3,24,149
3,25,151
3,26,150
3,27,152
3,28,152
3,29,152
3,30,150
3,31,149
3,32,150
3,33,152
3,34,148
3,35,149
3,36,152
3,37,151
3,38,149
3,39,149
3,40,143
3,41,146
3,42,134
3,43,133
3,44,130
3,45,131
3,46,129
3,47,128
3,48,132
3,49,133
3,50,131
3,51,133
3,52,128
3,53,131
3,54,128
3,55,132
3,56,134
3,57,139
3,58,143
3,59,147
3,60,149
3,61,150
3,62,149
3,63,147
3,64,153
3,65,147
3,66,149
3,67,150
3,68,147
3,69,155
3,70,153
3,71,152
3,72,149
3,73,153
3,74,152
3,75,149
3,76,150
3,77,151
3,78,150
3,79,149
3,80,147
4,0,146
4,1,148
4,2,149
4,3,149
4,4,146
4,5,148
4,6,148
4,7,148
4,8,148
4,9,147
4,10,148
4,11,146
4,12,151
4,13,150
4,14,153
4,15,150
4,16,151
