frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,196.0,122.0,194.0,135.0,0.0,131.0,129.0,94.0,135.0,161.0,99.0,94.0,126.0,124.0,88.0
1,0.0,123.0,194.0,134.0,0.0,132.0,125.0,95.0,135.0,156.0,100.0,96.0,125.0,124.0,84.0
2,198.0,122.0,194.0,134.0,0.0,134.0,127.0,94.0,137.0,156.0,98.0,94.0,128.0,124.0,85.0
3,198.0,123.0,192.0,134.0,0.0,130.0,127.0,101.0,136.0,155.0,98.0,95.0,131.0,121.0,90.0
4,192.0,124.0,194.0,137.0,0.0,131.0,126.0,98.0,136.0,155.0,99.0,92.0,132.0,123.0,89.0
5,196.0,123.0,191.0,130.0,0.0,133.0,128.0,102.0,136.0,159.0,98.0,98.0,131.0,125.0,89.0
6,197.0,119.0,190.0,131.0,0.0,131.0,130.0,97.0,134.0,158.0,97.0,96.0,132.0,123.0,89.0
7,194.0,118.0,194.0,133.0,199.0,129.0,131.0,99.0,135.0,158.0,95.0,95.0,132.0,122.0,87.0
8,193.0,123.0,192.0,132.0,0.0,130.0,128.0,100.0,137.0,160.0,96.0,96.0,130.0,122.0,86.0
9,190.0,121.0,193.0,131.0,199.0,133.0,128.0,100.0,135.0,157.0,97.0,91.0,131.0,124.0,93.0
10,194.0,121.0,192.0,132.0,0.0,134.0,129.0,101.0,134.0,157.0,98.0,95.0,130.0,123.0,88.0
11,195.0,119.0,195.0,136.0,198.0,129.0,130.0,101.0,138.0,159.0,99.0,95.0,132.0,122.0,91.0
12,199.0,121.0,190.0,133.0,198.0,131.0,129.0,100.0,136.0,156.0,98.0,97.0,131.0,124.0,91.0
13,193.0,122.0,193.0,134.0,0.0,132.0,124.0,102.0,134.0,157.0,98.0,95.0,131.0,122.0,87.0
14,195.0,122.0,191.0,135.0,200.0,135.0,126.0,100.0,141.0,154.0,98.0,95.0,130.0,123.0,89.0
15,194.0,116.0,192.0,131.0,0.0,130.0,126.0,98.0,135.0,161.0,101.0,97.0,132.0,123.0,89.0
16,193.0,120.0,192.0,135.0,0.0,131.0,128.0,100.0,132.0,158.0,96.0,92.0,132.0,124.0,94.0
17,191.0,121.0,191.0,134.0,0.0,128.0,131.0,105.0,134.0,157.0,96.0,95.0,132.0,119.0,87.0
18,193.0,121.0,190.0,134.0,0.0,133.0,126.0,102.0,133.0,158.0,98.0,93.0,130.0,124.0,87.0
19,199.0,119.0,188.0,132.0,0.0,131.0,125.0,99.0,136.0,156.0,101.0,93.0,131.0,121.0,94.0
20,198.0,121.0,192.0,134.0,200.0,127.0,129.0,98.0,131.0,156.0,95.0,98.0,132.0,123.0,89.0
21,194.0,119.0,193.0,132.0,200.0,129.0,131.0,101.0,131.0,155.0,96.0,93.0,130.0,123.0,85.0
22,196.0,122.0,192.0,135.0,0.0,131.0,126.0,102.0,137.0,157.0,97.0,95.0,131.0,124.0,90.0
23,198.0,119.0,192.0,129.0,0.0,130.0,123.0,103.0,136.0,157.0,98.0,92.0,131.0,121.0,91.0
24,194.0,117.0,192.0,132.0,0.0,129.0,128.0,102.0,135.0,155.0,97.0,98.0,136.0,123.0,91.0
25,195.0,121.0,192.0,134.0,0.0,133.0,123.0,102.0,134.0,158.0,99.0,96.0,131.0,124.0,86.0
26,200.0,120.0,189.0,130.0,0.0,130.0,126.0,104.0,131.0,158.0,98.0,94.0,134.0,123.0,92.0
27,198.0,120.0,192.0,133.0,0.0,128.0,124.0,101.0,136.0,157.0,96.0,95.0,129.0,124.0,88.0
28,189.0,121.0,191.0,131.0,200.0,132.0,127.0,101.0,137.0,155.0,97.0,96.0,132.0,122.0,93.0
29,0.0,122.0,192.0,133.0,200.0,135.0,125.0,100.0,138.0,157.0,97.0,93.0,131.0,123.0,89.0
30,199.0,120.0,188.0,129.0,200.0,132.0,127.0,100.0,138.0,157.0,96.0,97.0,131.0,123.0,89.0
31,0.0,121.0,192.0,136.0,199.0,129.0,129.0,100.0,138.0,159.0,97.0,91.0,130.0,123.0,92.0
32,194.0,121.0,193.0,131.0,0.0,132.0,132.0,101.0,134.0,157.0,98.0,99.0,132.0,122.0,84.0
33,0.0,120.0,192.0,136.0,199.0,132.0,127.0,101.0,136.0,156.0,96.0,97.0,132.0,125.0,90.0
34,194.0,123.0,193.0,136.0,0.0,132.0,126.0,102.0,134.0,161.0,97.0,96.0,130.0,122.0,87.0
