frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,164.0,146.0,0.0,148.0,147.0,132.0,107.0,169.0,0.0,152.0
1,165.0,147.0,0.0,146.0,148.0,138.0,110.0,168.0,0.0,147.0
2,167.0,148.0,0.0,148.0,150.0,138.0,112.0,165.0,198.0,153.0
3,169.0,147.0,0.0,142.0,147.0,135.0,110.0,168.0,199.0,149.0
4,171.0,146.0,0.0,147.0,147.0,132.0,108.0,170.0,196.0,148.0
5,167.0,146.0,0.0,147.0,146.0,133.0,106.0,171.0,0.0,146.0
6,170.0,148.0,0.0,144.0,150.0,133.0,108.0,170.0,0.0,151.0
7,169.0,149.0,0.0,137.0,154.0,129.0,107.0,168.0,196.0,151.0
8,170.0,147.0,0.0,140.0,152.0,128.0,108.0,169.0,196.0,150.0
9,175.0,143.0,0.0,141.0,150.0,131.0,105.0,166.0,200.0,151.0
10,167.0,147.0,0.0,145.0,152.0,130.0,107.0,165.0,0.0,152.0
11,167.0,143.0,0.0,142.0,148.0,124.0,107.0,166.0,0.0,151.0
12,168.0,150.0,0.0,150.0,148.0,128.0,107.0,167.0,196.0,149.0
13,171.0,145.0,0.0,143.0,146.0,129.0,108.0,167.0,199.0,148.0
14,171.0,142.0,0.0,145.0,147.0,129.0,105.0,166.0,198.0,148.0
15,170.0,147.0,0.0,141.0,142.0,131.0,108.0,168.0,195.0,148.0
16,168.0,153.0,0.0,140.0,146.0,133.0,112.0,167.0,196.0,148.0
17,171.0,147.0,0.0,146.0,146.0,133.0,113.0,166.0,196.0,150.0
18,168.0,151.0,0.0,149.0,144.0,135.0,112.0,165.0,197.0,149.0
19,166.0,150.0,0.0,147.0,145.0,131.0,110.0,169.0,197.0,150.0
20,170.0,148.0,0.0,145.0,148.0,133.0,113.0,161.0,199.0,153.0
21,171.0,150.0,0.0,145.0,142.0,129.0,111.0,166.0,0.0,147.0
22,170.0,157.0,0.0,144.0,143.0,131.0,113.0,165.0,196.0,153.0
23,171.0,144.0,0.0,144.0,146.0,131.0,113.0,162.0,198.0,153.0
24,172.0,152.0,0.0,148.0,148.0,131.0,114.0,167.0,200.0,150.0
25,167.0,149.0,0.0,147.0,147.0,132.0,110.0,167.0,200.0,146.0
26,170.0,147.0,0.0,148.0,147.0,132.0,112.0,170.0,198.0,146.0
27,169.0,150.0,0.0,144.0,143.0,132.0,110.0,166.0,200.0,150.0
28,155.0,148.0,0.0,146.0,145.0,136.0,112.0,166.0,0.0,148.0
29,168.0,150.0,0.0,147.0,146.0,138.0,110.0,162.0,0.0,152.0
30,168.0,149.0,0.0,144.0,142.0,138.0,111.0,169.0,197.0,140.0
31,164.0,150.0,0.0,144.0,146.0,137.0,114.0,169.0,0.0,147.0
32,161.0,147.0,0.0,149.0,146.0,137.0,109.0,172.0,197.0,147.0
33,167.0,151.0,0.0,148.0,139.0,135.0,109.0,167.0,197.0,146.0
34,166.0,149.0,0.0,147.0,143.0,129.0,110.0,172.0,200.0,144.0
35,167.0,147.0,0.0,147.0,140.0,133.0,110.0,171.0,198.0,148.0
36,169.0,145.0,0.0,148.0,145.0,133.0,111.0,170.0,195.0,149.0
37,167.0,148.0,0.0,146.0,140.0,130.0,108.0,171.0,199.0,147.0
38,170.0,147.0,0.0,147.0,140.0,131.0,111.0,169.0,199.0,149.0
39,169.0,147.0,0.0,151.0,142.0,128.0,108.0,170.0,197.0,150.0
40,171.0,146.0,0.0,148.0,138.0,130.0,108.0,167.0,196.0,148.0
41,166.0,151.0,0.0,152.0,144.0,106.0,109.0,153.0,196.0,149.0
42,168.0,149.0,0.0,139.0,144.0,102.0,110.0,169.0,194.0,146.0
43,163.0,146.0,0.0,148.0,146.0,114.0,106.0,159.0,195.0,146.0
44,167.0,145.0,0.0,152.0,143.0,122.0,106.0,162.0,194.0,148.0
45,169.0,144.0,0.0,146.0,143.0,123.0,106.0,163.0,195.0,149.0
46,172.0,146.0,0.0,145.0,145.0,127.0,108.0,160.0,188.0,143.0
47,169.0,147.0,0.0,144.0,148.0,126.0,108.0,164.0,192.0,149.0
48,165.0,144.0,0.0,141.0,148.0,131.0,108.0,166.0,194.0,148.0
49,172.0,144.0,0.0,142.0,141.0,132.0,109.0,163.0,191.0,144.0
50,157.0,140.0,195.0,128.0,136.0,133.0,114.0,153.0,195.0,147.0
51,166.0,148.0,0.0,141.0,141.0,129.0,116.0,162.0,190.0,154.0
52,165.0,147.0,0.0,142.0,139.0,127.0,113.0,160.0,193.0,148.0
53,168.0,143.0,0.0,142.0,141.0,127.0,112.0,160.0,190.0,149.0
54,169.0,151.0,0.0,145.0,139.0,129.0,114.0,163.0,196.0,148.0
55,169.0,146.0,0.0,147.0,137.0,128.0,111.0,158.0,197.0,150.0
56,170.0,144.0,0.0,146.0,139.0,128.0,114.0,158.0,197.0,149.0
57,172.0,143.0,0.0,141.0,139.0,127.0,111.0,162.0,193.0,152.0
58,172.0,146.0,0.0,143.0,142.0,127.0,115.0,162.0,195.0,151.0
59,166.0,154.0,0.0,143.0,134.0,133.0,118.0,164.0,197.0,146.0
60,167.0,144.0,0.0,143.0,141.0,131.0,114.0,164.0,199.0,146.0
61,169.0,148.0,0.0,146.0,137.0,134.0,110.0,166.0,198.0,148.0
