frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,5755.893652050814,4895.170122624833,,4555.016303100514,4434.502432107409,5191.6710657045005,6216.645260678422,6387.6064732302,,5854.016511241698
1,5729.055399061035,4867.129188585481,,4563.365462847654,4380.468908186809,5117.363993977036,6256.087979869666,6383.19967490487,,5812.300270955839
2,5726.362586177336,4901.306769844905,,4503.762658331601,4391.959973527464,5084.497535416631,6192.580661525972,6408.877519871319,5629.344213291868,5740.899060780735
3,5751.229777477187,4894.299641571142,,4562.946087984135,4427.868963315665,5091.411284121492,6149.73648622492,6449.617135838045,5636.136233113619,5804.113028269268
4,5723.921817363924,4871.227948749183,,4605.923959414275,4386.205645269994,5192.138812498364,6329.48916469661,6329.086012258715,5623.491742057646,5848.525719794765
5,5748.612995605512,4876.252103441795,,4534.585956416464,4427.323216427532,5172.370987892693,6258.976845731682,6275.655503012684,,5842.217434770395
6,5667.272922478402,4921.122113618476,,4613.65298770657,4321.600634920636,5186.1918769734,6263.859747140912,6350.842138537657,,5855.994955803035
7,5741.447995110986,4860.906224961225,,4664.289025277536,4413.422887457371,5115.506601337969,6219.569005045072,6433.0497848091945,5627.482003601086,5772.288101558639
8,5800.04176757091,4844.973571195322,,4582.713179074446,4373.763332634375,5127.4636762489245,6328.342094218864,6347.223483742186,5730.136431793133,5780.806666666664
9,5784.937362637364,4921.454542634783,,4688.782625826567,4380.916507936505,5108.0537379562775,6266.461262991226,6478.41383390706,5717.864192785331,5743.343190133295
10,5835.134879166944,4837.867532617576,,4567.29660734149,4364.019780411294,5178.639019529692,6220.636092961711,6453.948001552191,,5795.596127728244
11,5835.637198989942,4893.454503158133,,4622.2479933973555,4367.572405298299,5222.469905417023,6338.995434620792,6441.7182986604785,,5837.965903477521
12,5690.292114695341,4947.869229940763,,4593.564691757721,4359.12160375842,5210.634605532789,6329.440539244064,6428.638493110862,5780.377302617715,5781.2216067496665
13,5744.339429944397,4982.44487627102,,4532.944908199148,4385.029900242163,5241.24963050101,6269.983593012272,6410.6368001860355,5790.347722071674,5873.173368889471
14,5773.267236782187,4942.805266380896,,4649.191663417081,4339.183269347341,5182.322349469545,6289.681799653008,6415.258755954052,5732.005948704176,5792.671024285151
15,5705.953543722226,4915.557029432686,,4623.221511289274,4398.824406968124,5199.891826234656,6199.973010244288,6374.421536796537,5767.6631687895715,5843.19872045959
16,5880.104108011263,4967.066574543951,,4686.060663983906,4305.750736267597,5195.465178490267,6257.3215807629895,6338.733701528981,5772.401596624502,5780.832811071941
17,5712.4615204678375,4924.21084867993,,4655.561212817807,4357.50834026096,5224.880255593551,6214.004721859819,6323.4013039736565,5779.850961393706,5800.891358323257
18,5749.6749454580895,4968.79764114826,,4561.244295845008,4399.877628739669,5048.885369170468,6232.2991578733745,6387.448167846618,5740.5516898012975,5842.740382546275
19,5800.692328793302,4960.547194826195,,4601.945341758368,4437.500741345302,5142.752983156071,6358.252158203752,6381.102514965645,5790.344102541061,5847.159794313371
20,5756.429983262213,4976.552567130235,,4593.075639599556,4411.925087356485,5135.521863571314,6237.953504456214,6358.484074976954,5759.829430673748,5763.137999152823
