frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,52277.88043478261,49138.705882352944,50500.42372881356,49652.252873563215,50741.20437956204,48309.75806451613,48365.833333333336,53065.57627118644,50556.23880597015,52027.96449704142,52064.77227722772,47452.25581395349,47052.70224719101,50226.72,52726.268907563026
1,52266.18134715026,49085.92207792208,50592.85833333333,49773.023391812865,50687.637037037035,48400.496062992126,48400.656441717794,53084.01724137931,50677.22727272727,52132.74698795181,52341.39175257732,47815.11811023622,47192.68156424581,50285.960396039605,52758.70161290323
2,52322.60732984293,49130.82119205298,50735.56779661017,49693.63636363636,50685.02112676056,48349.42857142857,48442.4251497006,53119.495652173915,50623.082706766916,52067.27810650888,52147.066666666666,47672.880952380954,47156.16111111111,50353.66,52672.838461538464
3,52254.229946524065,49112.4,50554.07627118644,49622.142857142855,50657.94964028777,48458.444444444445,48409.60119047619,53078.38333333333,50554.03816793893,51929.73372781065,52086.19047619047,47665.9921875,47223.21142857143,50287.757575757576,52862.80158730159
4,52324.34042553192,49253.45695364238,50717.393162393164,49647.65340909091,50696.76470588235,48420.25196850394,48501.766871165644,53122.958333333336,50768.76691729324,52182.38181818182,52190.3,47680.69047619047,47287.10112359551,50313.851485148516,52820.656
5,52244.64948453608,49148.53947368421,50764.820512820515,49709.23163841808,50750.24113475177,48281.76,48478.81707317073,53245.307692307695,50571.251851851855,52034.73170731707,52196.401960784315,47573.25384615385,47137.418079096045,50273.237623762376,52801.91129032258
6,52209.1875,49197.426666666666,50776.094017094016,49643.028735632186,50545.32394366197,48319.92,48455.53658536585,53116.88333333333,50535.21804511278,51990.27380952381,52096.470588235294,47502.93939393939,47185.31073446327,50172.93,52763.109375
7,52305.73056994819,49063.05263157895,50604.793103448275,49595.68715083799,50627.671428571426,48354.27419354839,48439.95731707317,53063.57024793389,50541.705882352944,52026.55882352941,52257.62745098039,47716.22222222222,47109.89595375722,50219.767676767675,52798.216
8,52141.83163265306,49085.530201342284,50661.686440677964,49571.41573033708,50510.31690140845,48189.66935483871,48411.79393939394,52934.541666666664,50546.35877862595,51974.38953488372,52114.9702970297,47577.37096774193,47192.96629213483,50088.63725490196,52683.55284552846
9,52166.045918367345,49107.24342105263,50718.88888888889,49572.62857142857,50661.287769784176,48267.12598425197,48405.15151515151,52979.42857142857,50575.4609375,51925.46428571428,52209.697916666664,47618.782258064515,47202.927777777775,50133.21782178218,52699.95901639344
10,52219.367875647666,49080.07236842105,50585.184873949576,49749.28977272727,50635.21985815603,48334.68461538461,48487.42261904762,53076.05084745763,50529.96875,51929.52380952381,52214.66019417476,47555.8515625,47160.47513812155,50246.203883495145,52851.666666666664
11,52360.81958762887,49223.23529411765,50713.8487394958,49782.59428571429,50800.95104895105,48222.59541984733,48538.63636363636,53168.566666666666,50750.053846153845,52157.81325301205,52255.66336633663,47789.47244094488,47328.061111111114,50506.990196078434,52899.145161290326
12,52412.68085106383,49434.06,50933.02542372881,49863.828571428574,50860.496503496506,48506.57037037037,48609.616766467065,53251.554621848736,50866.3893129771,52162.288235294116,52341.205882352944,47859.50406504065,47316.37362637363,50569.0206185567,52853.459677419356
13,52650.089005235604,49411.76470588235,50864.90677966102,49773.02808988764,50874.33802816901,48513.269230769234,48673.161676646705,53307.275,50724.82677165354,52271.73053892216,52448.9595959596,47912.1129032258,47396.0625,50556.03,52944.813008130084
14,52436.357894736844,49297.493506493505,50688.70338983051,49808.63583815029,50678.32624113475,48498.55882352941,48490.50898203593,53138.801652892565,50716.26315789474,52169.01212121212,52410.13,47721.85365853659,47190.76404494382,50442.154639175256,52794.20325203252
15,52344.598958333336,49346.67785234899,50752.470588235294,49704.54285714286,50748.71527777778,48484.06617647059,48643.34375,53179.884297520664,50751.568181818184,52169.46060606061,52310.27,47871.60769230769,47370.76271186441,50323.509803921566,52899.31707317073
16,52339.166666666664,49223.38064516129,50826.36974789916,49817.4476744186,50692.90972222222,48389.23529411765,48660.135802469136,53168.454545454544,50676.24812030075,52083.68711656442,52384.37373737374,47804.45669291339,47221.64,50336.74,52903.7131147541
17,52419.04663212435,49244.3949044586,50695.84745762712,49857.205555555556,50775.12230215827,48494.78417266187,48495.58083832335,53193.27868852459,50628.087591240874,52267.30177514793,52355.792079207924,47793.07874015748,47373.329545454544,50513.17647058824,52924.30081300813
18,52381.72251308901,49378.05844155844,50828.35344827586,49779.880681818184,50842.64492753623,48440.45925925926,48614.548192771086,53213.62295081967,50621.507352941175,52185.87951807229,52215.01941747573,47877.8359375,47346.55428571429,50397.47,52922.37903225807
19,52528.04787234042,49385.33783783784,50686.791666666664,49969.694610778446,50771.0,48362.94074074074,48454.18343195266,53072.737704918036,50802.26618705036,52174.82424242424,52366.60784313725,47778.4126984127,47280.022598870055,50456.9081632653,52906.371900826445
20,52393.108808290155,49408.08552631579,50652.899159663866,49796.51412429378,50727.65034965035,48513.029411764706,48605.2874251497,53113.25619834711,50837.96350364963,52198.72514619883,52448.2,47956.2125984252,47396.30057803468,50509.3,52966.19327731092
21,52322.260416666664,49445.105960264904,50698.23333333333,49815.82183908046,50797.244755244756,48393.885714285716,48523.125,53194.115702479336,50821.67164179104,52117.933333333334,52381.653465346535,47813.96031746032,47335.42857142857,50391.36274509804,52932.1652892562
22,52492.057291666664,49310.45751633987,50859.3,49796.191011235955,50885.597122302155,48561.54744525548,48618.12048192771,53155.153225806454,50807.00714285715,52046.994047619046,52367.07920792079,47999.05737704918,47324.74285714285,50522.62,52919.83739837398
23,52478.80104712042,49390.95483870968,50937.85833333333,49841.10734463277,50862.181818181816,48549.65693430657,48713.07878787879,53185.83739837398,50751.8345323741,52226.40718562874,52445.16504854369,47881.24409448819,47442.58857142857,50576.64356435643,52963.305785123965
24,52491.10471204189,49372.955128205125,50885.55084745763,49862.34705882353,50976.21428571428,48468.45652173913,48601.22424242424,53246.36885245902,50742.83941605839,52160.642857142855,52454.401960784315,47930.98412698413,47361.244318181816,50627.302083333336,53060.49593495935
25,52532.089005235604,49390.5935483871,50958.90833333333,49947.07344632768,50843.56737588652,48618.09489051095,48673.77844311377,53252.61475409836,50842.985714285714,52217.42424242424,52318.563106796115,47924.767441860466,47492.74566473989,50447.919191919194,53060.025
26,52634.473958333336,49435.88815789474,50942.325,49967.89655172414,51042.72463768116,48626.49275362319,48703.396449704145,53354.50819672131,50737.891304347824,52433.7108433735,52540.03921568627,47887.65079365079,47486.09142857143,50778.67676767677,52946.87903225807
27,52590.333333333336,49497.60897435898,50954.566666666666,50044.50847457627,51130.608695652176,48641.60144927536,48769.46428571428,53407.5462184874,50866.82352941176,52440.72289156626,52596.16831683168,48002.02362204724,47440.36723163842,50705.30303030303,53145.833333333336
28,52798.63440860215,49595.92207792208,51104.47321428572,50031.36363636364,50995.397163120564,48604.02222222222,48759.590361445786,53378.57377049181,51071.24637681159,52417.40697674418,52515.339622641506,47995.15748031496,47620.34857142857,50767.92857142857,53103.0
29,52658.28191489362,49491.98064516129,50992.382608695654,50130.06976744186,51026.14492753623,48682.38518518519,48776.21301775148,53397.09166666667,50928.561151079135,52337.20118343195,52411.528846153844,47989.86614173228,47524.97159090909,50719.48484848485,53163.737704918036
30,52690.38743455497,49604.33766233766,51141.16949152543,50118.84482758621,51173.1914893617,48720.42335766424,48865.51829268293,53409.686440677964,50930.7299270073,52397.85119047619,52497.219047619044,47993.56589147287,47402.16384180791,50652.64,53195.1652892562
