frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,1.2118423565364926,1.1571234436075895,1.1608634549072976,1.208081279415015,1.1743118251319073,1.1382666412314741,1.1564607128589273,1.1962257140492787,1.1463295055341167,1.18105683286808,1.194392830137015,1.1711350625131434,1.1953791399035496,1.1825304360925508,1.2229579899182965
1,1.210317915333443,1.154189530550238,1.1615752094746545,1.2097922311352445,1.1716584368731249,1.1394996145718717,1.1554396481381195,1.1940998685175135,1.147615844945041,1.1827068455928011,1.198363848865009,1.179388323290449,1.1977421108135138,1.1826642154593343,1.2224530143395191
2,1.2123025238545204,1.1554902416097104,1.16536407144244,1.208347198987603,1.1715320620064458,1.1382518649032238,1.156795361696911,1.1957118101028632,1.147013434383535,1.1815714934452843,1.1948822848419143,1.175551417851159,1.1971048462203737,1.1840772461048878,1.2209395240588745
3,1.2105792213442843,1.154910561908809,1.1614418173832037,1.206934277293686,1.1718917378865998,1.1407201720852844,1.156231276594115,1.194885093921009,1.1449591805745205,1.178902204561461,1.1930064064756989,1.1749714487930503,1.1990003250253136,1.182390938227677,1.2259159348099558
4,1.2108967948634815,1.1576719206301191,1.1640149001181168,1.2061219541734607,1.171582001200627,1.1391706447282126,1.1574749077458015,1.1952299054965214,1.1489643585101543,1.1832506553955446,1.194483775876634,1.1747854110685583,1.1984726328715567,1.1825985043650185,1.2230957462750711
5,1.2096196135282773,1.1553542997608688,1.1651972207937467,1.2085886257967744,1.1726371285213106,1.1364269237423952,1.1572357829566513,1.1977076661470551,1.145268566348633,1.1797626402297774,1.195460525511901,1.1728842667145611,1.1952100435824355,1.1816812291013843,1.2235534283837601
6,1.2093764040854391,1.1565741547500028,1.1666909465406392,1.2065403602670617,1.1677324292105826,1.1375283583007194,1.1569476506612333,1.1965051676988854,1.1447341722598354,1.1797477043762163,1.193390263296901,1.1712775968430411,1.1972903407012945,1.179029705846851,1.2230667307833774
7,1.2121955758286254,1.1550302943631148,1.1631742365334379,1.2067148339346085,1.1715179828560507,1.140087970850788,1.1585064110054444,1.196178677452158,1.145628884704003,1.181827487161139,1.1982356960001925,1.1774856885445262,1.196179368179976,1.1816594827394573,1.2254709101164247
8,1.2100150626964565,1.1564062978275647,1.1646920365440265,1.2067623511392118,1.1694133515281042,1.1375228222606122,1.1585540423710496,1.1930966537691368,1.1466503885475074,1.1817825971779934,1.1961087646704935,1.1741696192236337,1.1989558219487484,1.1791898724056875,1.2236149698536065
9,1.2095418747331013,1.1561830506375796,1.1661078630794954,1.2056941186635717,1.1723482895505137,1.1388877306122167,1.1579870113963717,1.1942592768549207,1.1467826772232546,1.180299419116549,1.1974439321021864,1.1750666427087655,1.1984488425833537,1.1805722815890713,1.223118813946578
