frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,28435.19680243624,29044.299458704383,28480.300235017625,28045.098918575062,26388.86027027027,27549.410610079576,27701.326411421156,28116.055097327615,27701.91245685598,28269.156820622986,27041.91747104247,26438.138009912313,26247.181720813995,26512.470036101084,27256.47020547945
1,28367.87595129376,29018.453640649554,28463.33547632963,28014.96120826709,26329.744248985116,27487.022896698614,27694.147882736157,28098.868273357544,27655.540870654557,28234.081724581723,26994.858108108107,26373.413832632785,26225.666904422254,26503.095238095237,27211.265961078865
2,28367.90114068441,28997.10284616728,28476.691945914168,28008.542529467984,26317.52171567305,27489.430699654164,27673.39229765013,28072.619625861502,27647.752357008172,28213.117117117115,27002.437213786456,26377.94459304547,26230.36104174099,26466.595806218367,27216.513301500683
3,28361.221333333335,29000.381176881438,28455.590163934427,28012.889666136725,26302.47311537422,27471.985904255318,27657.256510416668,28072.821746293244,27644.759811616954,28225.748446539532,26993.946531791906,26375.836890243903,26218.14224446033,26483.02679217958,27205.896575342467
4,28400.984357115605,29022.09638554217,28467.287647058823,28043.91703750795,26336.239177489177,27503.52763018066,27703.239895697523,28100.995042961003,27691.477358490567,28230.576923076922,27002.277898288743,26380.433638443938,26218.291175419792,26496.894432393347,27232.35237769415
5,28413.99543205177,29061.76217915139,28488.04301708898,28068.472478523705,26354.5032485111,27528.9559447983,27729.502286087525,28103.347208457217,27693.106236289565,28276.643347639485,27014.543745480838,26405.073198627524,26240.519045923815,26529.031204644412,27238.578659370723
6,28439.776130748764,29070.471451021476,28518.656065959953,28104.180228862046,26368.535443722943,27547.13597658329,27750.995439739414,28134.173597359735,27734.946344524633,28274.855884879726,27043.32345143408,26422.157734701635,26249.032062700393,26562.222302158272,27261.799110198495
7,28470.713575525813,29090.119085035796,28518.510901591042,28098.504770992367,26393.165990808327,27561.205788635158,27742.87809647979,28154.71909000989,27724.267043669493,28298.54990341275,27039.101085645354,26422.58279406167,26278.001424501424,26559.12346570397,27272.333789329685
8,28476.328,29117.88580408591,28582.018289085547,28129.992686804453,26408.826699160574,27589.63706053397,27780.264150943396,28176.15011547344,27768.652978056427,28314.062660944204,27074.83874849579,26455.936453576865,26299.405144694534,26586.888324873096,27293.344874871444
9,28456.908330163562,29069.3305395495,28526.626768867925,28088.948489666138,26369.761904761905,27550.213223579394,27758.83681462141,28159.17270929466,27730.59135067377,28274.502795698925,27015.679826673088,26412.579847908746,26239.688460164343,26589.49097472924,27248.88009592326
10,28487.892571428572,29129.61585472324,28600.180482069372,28144.765565438374,26439.27287493232,27611.653774834438,27815.202870189172,28198.41950413223,27773.829199372056,28335.702963917527,27079.55526061776,26455.615589353612,26303.172463248477,26579.849275362318,27287.586360520905
11,28497.776340813998,29108.53518421512,28583.721830985916,28119.68996188056,26419.179848320695,27598.493754982726,27805.638436482084,28174.56038170451,27759.2046380445,28312.86433025156,27046.585648707416,26443.479269684292,26278.333691756274,26593.841074020318,27274.590815627143
12,28490.426773455376,29128.421861358478,28611.605847953215,28139.554990464083,26444.247224478742,27601.38880042463,27816.662965382104,28206.25229960578,27786.548994974873,28625.98229916359,27092.303886072896,26442.29142857143,26304.00500357398,26606.659942363112,27294.30065135413
13,28514.951238095236,29153.29142657587,28582.950058754406,28142.6541640178,26457.56945945946,27635.606205250595,27843.227213541668,28218.859215298384,27800.783249686323,28634.22252480062,27093.876146788993,26463.66615969582,26303.683101107537,26622.07525325615,27312.57871321013
14,28524.564092810953,29170.946568884232,28625.508771929824,28186.094315655762,26483.150825886813,27649.8823373174,27838.502931596093,28240.524546952223,27812.431034482757,28364.032910303293,27112.91097708082,26482.86785986291,26339.629061049625,26645.440579710146,27321.559246575343
15,28567.05707762557,29185.441243233803,28638.858906525573,28179.393891186763,26486.539897213956,27644.361854304636,27861.162426614483,28259.27018121911,27818.386712629268,28386.36662371134,27124.47573049988,26487.249523809525,26333.745245783997,26651.064446053584,27343.217495711837
16,28563.231090839985,29204.481054653395,28646.750734861846,28189.42884371029,26481.949648077964,27665.23996811055,27843.668835393622,28256.963732278273,27850.559247648904,28397.57835981108,27130.366972477063,26511.729483282674,26360.75313059034,26673.144098479363,27355.399110807113
17,28602.35863377609,29228.92806006635,28692.26028202115,28219.963410754055,26532.511904761905,27700.603984063746,27930.18116415958,28295.810873146624,27860.032653061226,28429.608032646047,27175.585165498913,26550.103658536584,26390.4540579192,26659.247826086958,27389.73296816159
18,28580.540509699505,29200.27291775799,28669.909090909092,28212.876908396946,26529.407146724418,27679.679596174283,27902.62091503268,28290.307058047492,27834.5487613672,28419.04701588665,27155.36811594203,26527.392925066564,26375.832916815423,26663.592028985506,27389.54017094017
19,28612.649980894155,29244.249519818404,28711.08962264151,28232.660617637695,26558.968309859156,27711.530005310673,27922.279054497703,28316.590234246123,27875.40181932246,28730.886597938144,27175.618497109826,26550.965688143348,26401.70472440945,26678.819636363638,27414.900136798904
20,28591.33993902439,29225.3900820674,28704.569746909947,28256.007949125596,26532.67198917456,27702.52066772655,27911.50327225131,28322.585060875288,27872.428750784682,28421.553383458646,27186.11017357763,26534.284952380953,26386.72513368984,26682.222141823444,27396.427595628415
