frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,5004.841292801855,,4509.595417156292,4725.831151355011,4404.817582078722,4815.825414765146,4153.745017150271,4799.323053932891,4965.347898173608,4797.899880407946,3832.7401866151886,3694.2478168593407,2703.0426381603647,3710.4923699139545,4651.4104763387295
1,5037.989433321622,,4548.582705488552,4716.2782283526285,4342.7458172400475,4729.316389015672,4203.619559124309,4875.677181187912,4995.4772016346,4834.148641910426,3893.534415256381,3777.5939193052,2677.0382237828744,3812.6000744047633,4661.54690441821
2,5034.902780884218,,4423.629482657259,4575.117192754238,4333.724859669415,4697.153637695235,4132.350126592293,4864.956950715074,4906.441760638885,4670.38026508184,3829.778472488055,3637.318972846002,2648.729280839656,3763.717170880871,4654.858791522573
3,4952.292685358254,,4442.584147992176,4771.758221187221,4295.621479220372,4660.776000506587,4238.813802083332,4759.111026815997,4928.475482500693,4805.677869249943,3894.2670604411032,3685.171046264033,2662.486686357279,3760.0338138810293,4654.330697384805
4,4913.155829800282,,4471.181379489848,4629.9056575275135,4338.774245329616,4703.595069205843,4166.013950456323,4852.088290372332,4985.0492687283695,4728.541025641025,3869.89191303201,3655.5585490560625,2642.7525745802086,3833.3782948793814,4718.269091232403
5,4951.118853662512,,4506.862155324809,4761.965021476295,4392.796751488899,4788.801819176853,4256.377413160597,4861.190606668835,5022.790733407404,4749.574268940825,3985.92795263237,3726.1945179079084,2682.658585655132,3879.9839468707396,4594.5463406292765
6,5038.109583536952,,4518.387412300919,4722.982891705331,4266.840395203231,4737.528657563053,4140.616963361361,4734.050540571301,4972.871837293547,4772.351369006283,3883.799190075355,3774.4113709894227,2578.709872783478,3810.1007747648036,4672.7795414869
7,4975.919451997121,,4470.109788064132,4701.376347888749,4407.654009191672,4740.978260444597,4189.5405081713725,4843.6826193918205,4966.019506038108,4659.300612051171,3835.427216241438,3799.409331922583,2699.7519088319095,3857.8841678838144,4723.620756124859
8,4965.700037383176,,4478.507134643263,4613.0988624913225,4250.831195576269,4859.739562842653,4166.589695210449,4889.623797570039,4990.401238811042,4772.21713180191,3844.718943811902,3645.50799086758,2675.601184419389,3725.7982422910827,4578.107639095037
9,5019.998211892511,,4564.484342243184,4695.269820193018,4352.043464365612,4848.240764150669,4190.5261483415525,4795.594532084651,4987.645012962592,4703.843937969414,3874.529697136437,3748.8233778977046,2611.6109028929823,3721.6262127707596,4616.820469048489
10,4976.154157543388,,4511.5608972409755,4715.925082043639,4324.031760829268,4829.536098583285,4259.42399548247,4815.506115702483,4934.609397119173,4653.302112224603,3865.95875807383,3733.553765485096,2539.617660208314,3813.7843124239407,4625.840605771231
11,5012.859173204695,,4599.534806182222,4796.4035632993,4392.493354293685,4820.812993483531,4212.170723823259,4891.3700530781025,5042.746877107016,4855.282134394907,3909.2662031444343,3684.008730315709,2642.332974910394,3678.261867156154,4618.1957012267885
12,4928.236862908259,,4454.943701596334,4796.778342869253,4308.917249205468,4860.816168519472,4256.722219803083,4933.865882212398,5004.867671691791,,3880.0294472604364,3749.1725714285712,2632.774870639856,3846.6916201368877,4619.369739707323
13,4893.058107699158,,4527.702115158634,4700.203992010571,4384.248108108106,4828.79752145748,4222.757401842948,4835.858733419562,4959.597702694631,,3890.775229357798,3724.567711271924,2664.7915824367665,3749.2682581942317,4773.053470697916
14,4972.05272961895,,4498.166903745849,4757.543365503661,4350.129174113186,4776.201495017933,4142.5123355794785,4836.953713917344,5053.568965517243,4792.76708969671,3942.9072047373593,3752.9524526370915,2708.1445238560336,3738.872397389092,4666.554389788293
15,4904.757737189248,,4466.770403819253,4696.057497702128,4326.677208049201,4846.144318534869,4203.784941806571,4951.295036172192,5041.381580053661,4811.354188471403,3914.351542227396,3725.8304761904765,2654.194148155395,3761.478189605332,4672.169244619654
16,4957.07367106478,,4542.29236858643,4756.571156289709,4341.635878237827,4793.101495304087,4333.518664606378,4862.13883182429,4983.007825521825,4732.88317865046,3962.027522935783,3737.524615077982,2618.833289162747,3818.4020553667906,4665.413389192887
17,4989.98422336677,,4443.791891891891,4757.800478134835,4405.172658996486,4788.130955695291,4091.593271930644,4943.310865983814,4953.616156462584,4697.3615105011595,3937.5844773582285,3680.4598335269075,2624.1056905084733,3873.4468304015936,4627.998875413832
18,5000.665097777131,,4413.275783040484,4710.458755938722,4492.831263871609,4957.406823578804,4172.286777275014,4982.64209449488,5080.276539837621,4748.029907190274,3784.7580101840977,3762.215074933436,2679.9202477415383,3854.1310479375716,4659.539829059831
19,4900.530199286022,,4396.166787614904,4668.428423458194,4352.874827395746,4784.688176507509,4234.803035054534,4878.0736313000925,4991.895150374508,,3961.7646804602664,3715.1839181558644,2667.9742879362275,3835.468242424242,4683.787363201096
20,4984.335986901537,,4607.053060107595,4731.315994536373,4423.408010825442,4940.793797682258,4335.10610274869,4887.927982602974,5076.0620467613335,4805.673420665065,3873.030013338259,3786.851047619046,2756.724233398767,3906.390261277331,4818.642171813444
21,4984.33969438267,,4574.631383430828,4710.898838868281,4404.077569855537,4886.655988199909,4352.540691345275,4988.757069306481,5076.63248740742,4749.685369774921,3958.5839343273365,3857.182764598452,2717.15881513205,3851.8968703460123,4724.33797973059
22,5025.909883283723,,4602.51008628793,4755.4163617562845,4373.874618586789,4819.950260623733,4270.480274967362,4920.3239482345525,5133.6686847655255,4803.463852649427,3920.7531753175317,3776.857555049355,2722.7581936469396,3803.563983717773,4741.614353021509
23,5013.957125026001,,4529.293697776953,4801.428025198096,4418.055566490344,4944.207885168911,4345.6289966355,4916.284976808278,5087.2689760384565,4779.5194043498595,4007.2465174985664,3880.661383018458,2666.2365923298275,3875.357842325546,4774.270005099839
24,4946.105146078975,,4534.581193053582,4793.701850373993,4477.017956204378,4954.431451307315,4355.37109375,4864.886724624925,5050.657816217852,4786.3322303394925,4103.070882093514,3772.426969950553,2710.421689456136,3959.6746737215435,4812.424933323895
25,4983.921183378501,,4652.820118252712,4747.140331315706,4472.2628806917055,4857.218269092307,4340.271224224412,4967.648959125261,5080.832046155254,4835.961082285605,3955.402394337347,3815.616878020828,2687.9743925984985,4022.3421158017663,4689.792773960093
26,4983.974724019798,,4626.185065497728,4777.341424191094,4487.55998640434,4884.819930155922,4315.3828125,4856.6893660257665,5003.5317323959825,4817.266034132954,4013.8245702255444,3775.4255828808673,2682.5696428813862,4054.8691765514886,4775.871830020562
27,4891.929660297457,,4643.686457005966,4820.284254598904,4376.804902267842,4871.604029829599,4324.32560949387,4977.7518582490775,5034.516108320426,4798.6725592634175,4098.635655709462,3813.8594829952344,2667.2598880236255,4082.43199554069,4765.887910396716
28,4942.541735647526,,4685.536724934911,4873.112765738009,4474.2800625114905,4986.596866266133,4363.6581486310315,4976.098914351354,5002.4069568668165,4876.257987606154,3997.5124181655265,3822.985671373819,2689.9885121511215,4114.208765394811,4727.4850969945
29,4930.409541936304,,4690.481207523317,4881.457852897736,4535.773376773723,4931.512546517806,4415.20653282035,5040.832103697987,5098.182472613462,4815.642802819722,4012.987204249155,3895.1395126880743,2673.690754054285,3930.391427910512,4753.024030830282
30,5055.9459749487905,,4744.958590169113,4851.710327245557,4473.947536093237,5006.460609219594,4405.348033616188,5003.829123958825,5018.593025031692,4924.174658360127,4059.2714686083636,3870.431361801784,2614.796739589012,4211.117585983127,4820.405842507695
31,5088.871046600456,,4631.642715214828,4828.107922902793,4451.466824446899,4969.541821616487,4365.664303670186,5022.78951672278,5074.360117302051,4864.679793503979,4031.6939041163205,3840.083083813661,2810.2452805904504,4010.301747030051,4828.526438474521
32,5096.551911940107,,4732.715267899475,4833.258738323562,4573.563903757775,5025.115046366704,4375.797289037502,5074.868942496167,5024.509425314991,4872.564811449596,4046.9264830584943,3813.2571380330774,2736.730827964686,4103.88944057341,4827.795711043404
33,5004.431661311115,,4716.42677822095,4838.010492077101,4560.43962031804,5007.791384109332,4384.670671507833,5022.410432516201,5089.73821313159,4860.839822375019,4024.885306734919,3865.0245946668038,2783.1684833532163,4114.731559612599,4779.558827838828
34,5079.728735863428,,4749.652676906593,4788.597543242173,4530.472245602599,4995.947048203285,4346.938586812717,4965.55702479339,5088.383797872972,4953.99035897708,3988.9847650241827,3884.26838342044,2709.9221859341415,4091.6895840247817,4790.699648058158
35,5082.563012832492,,4578.843153351299,4701.348425309334,4443.6206711409395,4810.2184485546895,4305.15378801151,4961.1182425301595,4925.831570140723,4922.459152972049,3929.460672496669,3780.5106647859684,2580.116432207931,3947.0934338467086,4749.279333434064
36,4499.283155487807,,4031.1522819173806,4177.254576633557,4032.1345545794065,4297.420655961221,3784.3754650578194,4373.604903626849,4452.445801218855,4194.905047647146,3692.3343509764854,3748.554399084318,2594.6262915623884,3704.143490445578,4192.282328787325
37,3510.7792260930582,,3061.1010238129784,3258.157007538295,3034.517100705947,3295.8044649265794,3036.514493502913,3381.261842105261,3231.5633364750247,3319.609587311381,2748.911785972523,2994.0955992602976,1923.5003176449536,2807.796382054992,3237.7759093628993
38,2694.5903132974963,,2248.6667450058776,2416.605388351716,2248.624574228419,2406.532520801593,2316.7985657652207,2503.070610266579,2394.4247029151084,2443.392091154328,2057.208624989944,2202.267104158718,1434.842753813693,2054.1718037969367,2356.5141494960953
39,2766.318916498265,,2283.373878261591,2468.453479144966,2264.6898872960082,2475.6236555067408,2256.961235259958,2570.9603194295123,2389.1464804391617,2412.637783355902,2069.329038146625,2086.7091923151384,1550.2809968215333,2058.371926967153,2444.6542886487005
40,3192.9464099914803,,2607.178688698794,2865.114162868176,2613.415462132991,2861.548399449239,2584.374348958332,2910.023958116635,2761.6992481203015,2859.46308408018,2414.353058706787,2442.018827425487,1811.3630193409772,2450.1893554732196,2799.236336599057
