frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
0,31922.871998134764,33826.700120192305,32641.934564643798,31300.215025906735,35499.889359449444,35481.98035439137,35172.1171314741,35146.666666666664,34958.612935323385,35014.98667691519
1,31904.049906716416,33813.88401442308,32637.343038644787,31263.955036748812,35486.36081932773,35465.54202004626,35162.379570747216,35125.449958982776,34964.67780548628,34997.75557263644
2,31895.496154742483,33817.843549679485,32634.50688559322,31284.27280587981,35502.3555322496,35461.56329357445,35161.2056371576,35101.53078817734,34950.48453093813,35007.76083055627
3,31891.61518751456,33812.012620192305,32628.88647214854,31259.475984422326,35477.21587301587,35461.88328197227,35162.87743732591,35128.514320785594,34947.996005991015,35009.24301461164
4,31900.569126576367,33826.140625,32655.520591341075,31289.48434782609,35507.10629296669,35466.999614643544,35187.54027113238,35129.345053148,34956.53190428714,35008.674347158216
5,31912.445352638955,33809.872996794875,32643.39852398524,31276.931955211025,35495.42443391259,35511.52477910104,35171.354158376445,35148.20957838723,34969.591226321034,35040.47924141466
6,31911.869666588947,33829.795472756414,32647.751322751323,31248.69347826087,35535.529783869264,35500.599769319495,35194.296738265715,35165.680755026675,34988.40897755611,35042.085853408505
7,31923.295830421615,33849.435096153844,32673.05185185185,31310.05233564014,35490.68560807223,35525.18632347292,35223.42128337983,35177.17473338802,34964.31806869089,35030.211415408245
8,31930.116713352007,33846.145833333336,32685.970541820094,31281.522639068564,35528.12079831933,35504.91094834233,35218.30384767949,35174.3013136289,34998.177556109724,35053.44003075346
9,31944.271645274213,33863.8265224359,32696.434599156117,31328.50194552529,35545.13871308017,35535.52320675105,35239.58296856347,35211.963993453355,34989.69895157264,35060.887522418656
10,31957.41175099091,33882.50841346154,32684.49841101695,31310.260475161987,35526.642969984205,35538.301306687164,35253.31530815109,35209.8383797054,35038.92921236291,35076.118400820094
11,31961.712252042005,33885.976362179485,32686.073234984193,31340.676038062284,35567.76504447933,35571.63409961686,35248.092467118375,35199.40886699507,35038.577711144426,35076.388546481765
12,31973.646153846155,33888.04006410256,32723.32505285412,31379.101687581133,35584.29576719577,35570.20714834743,35276.92731629393,35214.32321575061,35049.92123629113,35091.66598150051
13,31997.01726551563,33917.771033653844,32737.834384858044,31365.591379310346,35621.48761201898,35587.40837495198,35280.760412534706,35230.4431678293,35062.35346979531,35099.22994104076
14,32029.073113758466,33945.21133814102,32764.5766384778,31409.78794449263,35654.47266035752,35622.19930742593,35331.29238133227,35292.92994674314,35094.49725137431,35150.70236260914
15,32071.603826411574,33973.00280448718,32797.31832627119,31448.61389128559,35665.46673706442,35644.87048424289,35338.662301587305,35303.57752255948,35135.51624187906,35179.43641025641
16,32115.062048052252,33996.45412660256,32827.35039577836,31505.545572916668,35713.25857519789,35679.21859393008,35375.63004394726,35343.95118949959,35101.316341829086,35185.14560369136
17,32101.90086307441,34002.57211538462,32831.13557540725,31483.176649305555,35698.77258403361,35703.71631477927,35396.13410266614,35336.37761377614,35147.64785214785,35211.3909137577
18,32103.511421911422,34032.671674679485,32842.34810126582,31485.458782908932,35701.93868921776,35708.9239339224,35391.03230953331,35356.58675986842,35144.00498256103,35237.734720082175
19,32130.82169459963,34031.71133814102,32818.71488912355,31515.98961038961,35705.16790254237,35686.586087624906,35392.86842105263,35359.596880131365,35162.852,35215.95351823318
20,32131.6981572195,34049.802283653844,32852.64799154334,31522.18649935093,35719.59746434231,35713.609146810144,35393.07750699161,35355.43003693065,35145.78564307079,35237.09095580678
21,32125.262765213338,34057.00060096154,32833.97195767196,31505.848484848484,35720.52656496581,35705.56688386355,35409.20247110403,35359.16290521133,35174.984645864286,35244.087381135956
22,32151.273679311147,34067.1828926282,32889.21175224987,31553.913062283737,35724.45769837099,35696.95508637236,35421.051566838556,35328.32813781788,35175.72219451371,35206.35850025681
23,32141.639393939393,34041.362980769234,32828.432275132276,31492.6329004329,35735.43503419253,35706.181748170966,35421.979282868524,35345.41314168378,35173.019490254876,35230.8000513347
24,32153.932432432433,34061.899238782054,32877.20603813559,31569.905381944445,35713.0237592397,35710.24124663332,35429.8628935831,35351.1185884284,35159.427005480815,35243.3009758603
25,32141.630729653883,34061.7858573718,32861.82551396942,31544.22241453916,35728.174369747896,35728.42560553633,35431.1041749503,35362.15668580804,35190.93103448276,35249.55116696589
26,32167.40097970609,34083.773237179485,32879.24327176781,31553.019973947026,35740.57218124341,35745.94553126199,35436.82226640159,35370.3259350596,35195.7676161919,35267.973028512715
27,32120.136300093196,34040.84555288462,32855.34495509773,31508.414390983962,35732.96196513471,35698.83294842186,35421.39584996009,35336.458538587845,35164.614457831325,35220.52867060941
28,32134.203962703963,34044.997996794875,32819.96517150396,31506.118944636677,35707.9335793358,35709.62278675904,35381.82390438247,35345.83791546984,35145.5967983992,35204.57608416731
29,32136.420966612186,34047.015825320515,32870.188988883005,31505.953063885267,35703.245512143614,35715.379416282645,35427.43642885612,35370.20819672131,35178.74974924774,35224.59789581729
30,32175.7308319739,34101.086137820515,32892.85782241015,31549.389587852496,35776.50184891706,35766.374472978154,35466.18799682035,35415.55209187859,35224.92307692308,35279.16088409149
31,32181.082108700724,34100.08213141026,32916.631021704605,31552.094618055555,35783.046242774566,35775.1979206777,35456.60333863275,35425.64792778006,35226.583458646615,35301.56012332991
32,32163.41107735452,34077.79967948718,32883.731642894876,31569.928045080193,35737.92376919005,35736.721412125866,35449.98446215139,35398.429450369156,35186.181954887215,35260.36463946626
33,32133.796835001165,34054.64503205128,32848.845747490755,31498.24565217391,35732.70089520801,35690.84988452656,35437.510553564316,35367.32636326363,35154.4658694569,35254.18772470467
34,32092.610438024232,34029.43790064102,32829.92853361567,31472.857826086958,35715.364928909956,35696.19424184261,35398.306309904154,35360.385972108284,35138.48251748252,35230.43663417137
35,32373.662934452997,34278.9046474359,33080.46875,31762.723422644773,35975.60126249342,35939.36342681522,35655.36352753392,35608.22755227552,35385.83149448345,35478.37949640288
36,33530.63184891583,35442.630208333336,34232.829551451185,32998.90272373541,37064.48867825171,37046.003448275864,36759.78974562798,36594.925667351126,36399.2465,36538.19337442219
37,34799.30361726954,36789.10376602564,35584.06385224275,34322.21453287197,38478.96155871511,38450.75240292196,38164.15690959777,38070.66734944695,37847.332167832166,37958.75815985608
38,35387.78692719237,37475.159254807695,36242.6373220875,34912.77989601387,39207.89035318924,39202.985367732,38881.257768924304,38843.96963479688,38656.062158130284,38731.1901336074
39,35597.45998138669,37690.35336538462,36440.106427818755,35109.463541666664,39493.885099685205,39488.07869481766,39146.18505195843,39128.943783340175,38933.60671342685,39009.99154063061
40,35653.349837284986,37738.57211538462,36534.49867934496,35195.54163052906,39562.82269129287,39555.10072769054,39218.26878727634,39209.105737704915,39043.56829511466,39077.250128270905
41,35607.01934731935,37725.28465544872,36515.25092641609,35183.22807775378,39553.085173501575,39533.67345370726,39199.93458316713,39197.12710127101,38990.97763419483,39079.00615384615
42,35587.42278127184,37691.42868589744,36493.74181626188,35139.91691908265,39510.69958202717,39511.1756341276,39156.68707753479,39161.88888888889,38985.522066198595,39035.06658097686
43,35544.85677630045,37675.70713141026,36449.44275210084,35117.95099739809,39470.64511041009,39467.13627639155,39130.73027888446,39118.82217659138,38926.71593186373,39009.888147768084
44,35485.50617571662,37594.091145833336,36390.78975171685,35067.31588057118,39423.409758656875,39409.88940092166,39073.45179282869,39051.30488305294,38867.35027404086,38944.911704312115
45,35456.114559029396,37550.399238782054,36355.088126649076,34996.00563502384,39340.63755917938,39358.030384615384,39020.09697933227,39008.76342763428,38845.51045816733,38893.37768679632
46,35418.140191275954,37496.5578926282,36274.607199576494,34961.99435763889,39290.35455023672,39312.52799079755,38961.25479233227,38960.865983606556,38774.026946107784,38842.69753719856
47,35379.452530907394,37474.809495192305,36275.10353935552,34941.04811443433,39262.872362869195,39270.46720368239,38909.69554848967,38910.7446633826,38733.02659307577,38795.132666153455
48,35379.636638733704,37450.9108573718,36240.38894736842,34916.56659436008,39250.05640484976,39270.8475422427,38925.57626443648,38918.79180327869,38726.9121756487,38788.56185831622
49,35326.85880708294,37426.234174679485,36201.44791115812,34880.3010845987,39243.78958442925,39247.41282642089,38862.29741550696,38875.09057377049,38713.199602780536,38764.00153846154
50,35388.3458401305,37505.38561698718,36284.28284960422,34963.69974003466,39314.86183165696,39338.94894433781,38991.91769383698,38975.64609726195,38787.85728542914,38858.29022324865
51,35389.82859804378,37538.57532051282,36320.67106652587,34971.29526704299,39340.87684989429,39362.82655410591,39000.273161033794,38979.95908346972,38786.183366733465,38876.72433264887
52,35238.38978306508,37369.1921073718,36133.70547945205,34794.54143167028,39141.001582278484,39147.31736297432,38807.53100158983,38781.095862351496,38577.78354114713,38649.02823408624
53,34433.61608391609,36480.751402243586,35254.785638859554,33969.32003469211,38299.14353562005,38275.09593246355,37925.12922465209,37964.40795407954,37767.09554455445,37821.492936039045
54,33109.31897555297,35048.464543269234,33862.51795142556,32602.917641959255,36816.67755532139,36813.319524357496,36463.077321642086,36495.087330873306,36306.15430861723,36364.82469199179
55,32231.044682336513,34127.65184294872,32951.04118268215,31602.24620719549,35819.915039577834,35837.091676256234,35482.27821939586,35471.650286650285,35259.0350877193,35346.88141683778
56,31853.602188081935,33792.699519230766,32593.771911298838,31191.191323210413,35460.23718964606,35452.875816993466,35131.221690590115,35085.873774509804,34888.69384692346,34960.42890143737
57,31845.377591427907,33800.890625,32594.369783412574,31243.92928416486,35456.573606729755,35437.45430107527,35145.26693227092,35069.371252566736,34890.016491754126,34945.72843942505
58,31910.533566433565,33884.46033653846,32680.306434599155,31301.42906724512,35516.94164037855,35519.5651171725,35234.178997613366,35156.11006160164,34978.82730923695,35049.46560574949
59,32020.764774585376,33959.6828926282,32772.10870712401,31416.167100694445,35615.951953537486,35612.52591170825,35310.96973317403,35263.76065573771,35068.42311557789,35124.68616884783
