frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15
0,1.1605374258773267,1.1461470812470853,1.1651663275737942,1.1579667848583706,1.1266950406752476,1.1678559230208734,1.151495280182607,1.1591535195387073,1.1013424219319636,1.1214631633752228,1.1596015025043163,1.1468292521845531,1.1676180917770949,1.1571764793380634,1.1228672542606961
1,1.1662941676351224,1.1483738572906514,1.166899595542661,1.155071631663099,1.1285003456345568,1.1700436708808133,1.1576922934589295,1.1552915023094878,1.1058492903369126,1.1209091238278555,1.1590587981084304,1.1436661384494267,1.1676597704470397,1.1571174133748823,1.1263834104214432
2,1.1591157242243912,1.14506698983672,1.1658444104039334,1.15625379875197,1.1306656756916458,1.168365715924815,1.1533593606944994,1.161147896988084,1.1040504271957168,1.122238965163166,1.1598870689128398,1.1436149566042246,1.166503864022757,1.153687108296219,1.1270844714737596
3,1.162071996539565,1.1488879845536786,1.1675428226665134,1.1571371153450003,1.1324805554403268,1.1656039100713587,1.154998434743137,1.1614982616406115,1.1059027981057445,1.1171730968390237,1.1575951431468539,1.1458622706489558,1.166020186894275,1.156589505685708,1.124865823864427
4,1.1612405487616175,1.1485778798596122,1.166227699839884,1.154843895265007,1.127247876689525,1.1655182794909276,1.1547951164404389,1.1595949589957901,1.105325504775389,1.1206419655984603,1.1593510167867314,1.1460818970406492,1.1649726347594025,1.1551177725188557,1.1258223863744388
5,1.1625558019547122,1.145590943095028,1.1667623532194507,1.1586855667941665,1.1315223148221083,1.1663662003018753,1.1559416122578747,1.158797631431576,1.1043428844298757,1.1201115056362838,1.1559390860037926,1.1418886551344603,1.1676934028942716,1.1581056801925822,1.1263342114871528
6,1.1596377115934993,1.148482961144726,1.1630628716329878,1.1588563395035392,1.1302067782463303,1.166744093118922,1.1540933306782832,1.159032155678849,1.1055908250392206,1.1190317671113477,1.162259008704171,1.1462667054011226,1.1654982234201614,1.1575977727341238,1.122470499806616
7,1.1611659927802724,1.1471782117673115,1.1656465318621336,1.1599990236236803,1.129806649132895,1.1695082810625184,1.1570599700591233,1.162483945442961,1.1033983974666273,1.1226764471716197,1.159898634947273,1.1452096485818624,1.16673824792573,1.1566036411860101,1.126663346277593
8,1.1581246754645802,1.1494388293337685,1.1629471688303483,1.1593607884759034,1.1310945201482048,1.1684523974735816,1.1523956393311972,1.1598866941105244,1.1038899432484468,1.1174558794406013,1.158463635934191,1.146000772628266,1.1640502064607343,1.1546327876987554,1.12344556287489
9,1.1573880557274467,1.1505722264305418,1.1647312763063944,1.1616283499765285,1.133617934285565,1.168244421226887,1.1543559425785497,1.1617333094297413,1.1026070788210478,1.123875565123294,1.161752496444636,1.1459681424490058,1.1672943167339151,1.156375188754969,1.1294633931666218
